ID,INPUT1,INPUT2,INPUT3,INPUT4,SWITCH,SOUND
49412,11,30,31,56,Minimum,Gargle
2323,16,60,78,88,Minimum,Gargle
56229,58,21,1,68,Maximum,Hiss
96395,32,25,15,66,Low,Gargle
60398,53,32,15,10,Low,Tick
22846,67,29,62,51,Low,Gargle
73275,35,19,7,79,Low,Gargle
45798,87,64,62,43,Maximum,Sizzle
59570,14,90,63,27,Medium,Gargle
10119,38,57,50,9,Minimum,Rumble
41519,49,47,43,40,Minimum,Hiss
65416,29,41,33,33,Low,Tick
76962,65,15,42,88,Medium,Sizzle
78089,96,14,46,75,Low,Beep
8641,45,10,78,72,High,Tick
39131,62,11,11,97,High,Gargle
61755,61,7,77,65,Medium,Rumble
2974,62,58,26,29,Minimum,Hiss
94283,3,8,5,0,Medium,Gargle
83758,4,31,94,61,Medium,Tick
87180,84,21,6,97,Minimum,Sizzle
68670,47,67,59,8,Medium,Rumble
52724,84,31,74,98,Minimum,Sizzle
82251,98,14,86,79,Minimum,Hiss
43805,94,65,23,44,High,Gargle
55757,40,0,24,24,Minimum,Kaboom
95134,33,46,83,79,Low,Beep
6958,50,71,26,84,Low,Tick
76945,42,56,60,7,Maximum,Kaboom
38935,10,66,7,72,Low,Tick
16059,23,81,86,11,Minimum,Tick
14300,58,59,41,18,Maximum,Beep
12298,65,92,43,88,Minimum,Hiss
17220,92,100,46,1,Minimum,Beep
36718,4,11,6,35,Minimum,Gargle
32381,31,35,93,43,Maximum,Gargle
67870,38,14,95,87,Low,Gargle
20670,41,91,97,70,High,Gargle
68319,93,10,17,27,High,Gargle
65508,1,82,78,55,High,Gargle
29631,49,24,87,60,Minimum,Rumble
45554,4,52,56,62,Minimum,Gargle
14013,98,64,16,98,Medium,Sizzle
41171,23,24,76,40,Medium,Gargle
16142,95,67,27,4,High,Gargle
44226,41,86,21,29,Medium,Rumble
38583,7,82,65,56,Minimum,Gargle
52531,88,79,24,3,Minimum,Sizzle
64346,76,30,37,52,Minimum,Hiss
3999,85,45,30,40,Low,Tick
60429,11,87,79,46,High,Tick
69663,63,13,39,53,High,Beep
49703,6,49,76,86,Low,Tick
38468,97,26,1,9,Minimum,Sizzle
19867,37,42,12,40,Maximum,Kaboom
26887,4,67,54,47,Low,Tick
99002,22,51,32,11,Minimum,Tick
14154,97,12,86,96,Minimum,Sizzle
15008,80,38,26,78,Low,Tick
19339,23,52,66,85,Minimum,Tick
49383,88,14,77,32,Medium,Sizzle
79607,56,35,52,83,High,Gargle
26300,82,100,57,58,Low,Rumble
53738,14,22,17,8,Minimum,Beep
11134,12,49,30,11,Medium,Gargle
80568,29,67,75,62,High,Gargle
33019,33,38,78,36,Low,Gargle
55404,95,100,68,30,Maximum,Sizzle
21222,93,64,64,20,Maximum,Sizzle
48694,30,55,61,23,High,Tick
88667,41,99,55,62,Low,Tick
19885,68,67,49,9,Medium,Sizzle
82510,91,90,52,37,Minimum,Sizzle
93848,42,99,31,73,High,Tick
16643,98,94,80,100,Low,Tick
54442,34,37,91,18,Maximum,Sizzle
22029,89,59,69,34,Maximum,Sizzle
96117,98,38,89,30,Low,Gargle
26082,63,49,47,60,Minimum,Hiss
71889,98,2,39,50,Minimum,Hiss
59726,32,42,66,5,High,Gargle
67243,73,16,46,75,Medium,Hiss
27471,34,31,55,85,Maximum,Sizzle
9762,60,66,47,1,Medium,Hiss
11759,58,77,14,34,Minimum,Rumble
71674,22,83,76,61,High,Gargle
6487,79,7,32,97,Minimum,Hiss
17623,56,36,12,42,Medium,Sizzle
33648,34,87,12,61,Maximum,Kaboom
94797,12,70,94,29,High,Gargle
79545,95,91,35,58,Minimum,Sizzle
72317,12,88,24,43,Maximum,Tick
34029,83,96,45,54,Minimum,Hiss
78007,79,36,85,2,Maximum,Hiss
31998,23,46,49,68,High,Gargle
29371,66,70,81,14,Maximum,Sizzle
40780,48,47,36,94,Maximum,Sizzle
97012,10,71,36,77,Low,Tick
13382,36,93,89,97,Maximum,Sizzle
31230,68,90,3,10,Minimum,Hiss
37379,97,29,1,30,Minimum,Hiss
38816,58,69,76,89,High,Gargle
71733,63,23,28,73,Medium,Sizzle
51027,6,79,29,8,High,Rumble
68041,49,90,91,34,Maximum,Rumble
98057,20,58,0,82,High,Gargle
38258,37,21,55,18,Low,Gargle
8068,62,22,11,62,Low,Tick
79472,73,14,12,21,Minimum,Sizzle
1613,24,88,33,38,Medium,Gargle
87210,72,25,83,15,Maximum,Sizzle
18808,78,22,44,5,Minimum,Beep
50182,74,27,25,80,Maximum,Sizzle
31718,85,94,50,46,High,Rumble
85513,44,71,82,11,Low,Tick
65491,45,3,13,72,High,Gargle
85518,6,28,46,5,High,Gargle
56627,29,100,14,86,Maximum,Rumble
83346,2,26,48,42,Minimum,Gargle
1875,26,11,32,4,Low,Gargle
28157,4,83,50,94,Medium,Gargle
15056,49,72,0,93,Minimum,Rumble
16481,8,63,27,80,High,Gargle
83518,17,80,32,49,Maximum,Gargle
71576,15,56,21,92,Maximum,Tick
41771,96,87,76,81,High,Gargle
57430,42,81,42,39,Maximum,Sizzle
16055,87,94,79,95,Medium,Beep
86289,89,55,11,44,High,Gargle
64079,0,94,51,69,Minimum,Gargle
85189,86,16,70,55,Low,Gargle
29299,23,28,0,71,Minimum,Sizzle
86421,16,2,50,10,Maximum,Gargle
14266,71,61,13,2,High,Tick
73873,38,6,71,94,Maximum,Kaboom
56094,90,82,19,58,Maximum,Sizzle
8499,80,42,54,5,Minimum,Sizzle
90078,36,70,5,25,High,Gargle
56087,4,85,51,54,Low,Tick
24407,50,6,15,81,Medium,Rumble
48057,66,71,0,87,Minimum,Hiss
70206,17,12,97,36,Minimum,Gargle
4344,4,18,61,53,Medium,Gargle
97237,2,83,26,98,Low,Tick
82594,71,49,40,5,Medium,Sizzle
23177,89,39,95,84,Minimum,Hiss
21437,29,98,16,35,Low,Tick
3039,58,63,77,86,High,Gargle
82685,84,12,82,46,Medium,Sizzle
17642,16,3,93,17,Minimum,Gargle
45538,60,96,65,32,Minimum,Hiss
89267,35,28,79,28,Maximum,Sizzle
66813,7,12,100,75,Minimum,Gargle
99535,93,16,77,80,Medium,Sizzle
5303,81,40,59,93,Maximum,Sizzle
27485,54,72,3,71,Minimum,Hiss
5526,72,95,24,16,Medium,Sizzle
1709,35,91,16,21,Medium,Sizzle
63540,39,96,26,28,Maximum,Rumble
12203,64,53,88,80,High,Gargle
78670,100,5,55,97,Minimum,Hiss
29045,2,83,97,4,High,Gargle
91434,57,90,47,84,Medium,Sizzle
43785,67,62,84,67,Medium,Sizzle
35885,99,75,81,6,Minimum,Rumble
36478,88,4,41,67,Maximum,Rumble
65002,62,42,23,15,Low,Gargle
98217,81,46,51,37,High,Beep
10727,94,86,7,60,Maximum,Sizzle
99794,15,30,29,27,Minimum,Tick
77026,42,71,50,92,Medium,Kaboom
13108,13,57,51,37,Maximum,Gargle
32072,98,2,62,57,Minimum,Rumble
27358,1,97,87,79,Maximum,Gargle
55095,91,78,97,9,Low,Gargle
63567,29,60,87,5,Maximum,Tick
70782,39,82,8,22,Minimum,Kaboom
94213,71,91,72,74,Medium,Sizzle
25326,3,36,3,5,Maximum,Gargle
2770,38,89,39,5,High,Tick
66644,84,81,75,100,Medium,Sizzle
37899,38,68,60,99,Maximum,Kaboom
80367,94,80,61,43,Maximum,Hiss
7126,69,89,73,58,Minimum,Sizzle
4456,64,88,4,12,Maximum,Sizzle
87500,85,21,31,33,Medium,Sizzle
90372,28,62,68,58,Low,Tick
93164,14,1,84,63,High,Beep
94172,19,38,2,3,High,Gargle
84519,45,84,25,95,High,Gargle
24878,34,10,77,5,Medium,Tick
28920,62,63,48,49,Low,Tick
28134,5,74,23,17,Low,Tick
59438,71,74,92,10,Maximum,Sizzle
44649,66,59,25,62,Maximum,Hiss
8752,85,59,48,99,Medium,Sizzle
27261,6,63,70,5,Minimum,Gargle
83361,42,20,85,32,Medium,Kaboom
58998,8,77,21,22,Maximum,Gargle
70331,47,27,73,32,Medium,Rumble
61767,39,75,54,17,High,Rumble
39226,12,9,31,89,Minimum,Gargle
55550,100,28,51,1,Medium,Sizzle
38341,88,3,69,35,Maximum,Hiss
97450,89,87,95,26,High,Gargle
72809,48,46,11,98,Medium,Rumble
47052,39,60,4,36,Medium,Kaboom
62880,70,13,95,83,High,Gargle
34105,32,9,70,34,Minimum,Sizzle
76213,24,38,50,76,Minimum,Rumble
85733,37,75,27,41,Maximum,Kaboom
69339,3,35,48,76,High,Gargle
59090,65,72,26,63,Maximum,Sizzle
98699,1,4,94,42,Medium,Gargle
88587,11,83,47,1,Low,Tick
75548,40,51,61,52,Minimum,Kaboom
7455,81,15,58,28,Medium,Sizzle
36308,99,62,9,80,Minimum,Hiss
36792,8,2,9,62,Minimum,Tick
70084,57,19,72,38,Minimum,Hiss
28768,55,6,64,77,Minimum,Sizzle
62158,44,21,17,29,Minimum,Rumble
99403,27,37,87,56,Medium,Tick
95448,1,27,76,99,Low,Gargle
31370,39,54,31,99,Low,Tick
57562,41,41,46,95,Low,Gargle
87055,24,52,33,10,Maximum,Tick
16690,63,38,69,6,Low,Gargle
99828,55,95,21,38,Maximum,Sizzle
97544,42,54,1,3,Minimum,Rumble
97419,25,33,39,13,Medium,Tick
37866,14,67,97,10,Medium,Gargle
89146,24,28,15,18,Medium,Gargle
9923,97,98,22,50,Low,Hiss
41329,11,35,11,10,Maximum,Tick
23009,41,20,8,91,High,Tick
97593,34,1,72,21,Medium,Sizzle
32400,71,40,36,14,Medium,Beep
1353,98,91,49,21,Low,Tick
58550,87,26,82,87,Low,Gargle
71175,48,18,75,96,Maximum,Rumble
66482,86,57,40,0,Medium,Hiss
28288,32,57,98,59,Medium,Tick
41283,78,67,38,84,Minimum,Hiss
65336,54,69,63,85,Maximum,Rumble
44275,80,43,1,40,High,Gargle
39176,28,49,24,19,Minimum,Sizzle
36432,99,59,81,19,Minimum,Sizzle
87721,82,58,41,78,High,Gargle
33862,68,79,32,95,Low,Tick
99879,94,54,53,93,Minimum,Sizzle
49931,82,13,44,26,Minimum,Sizzle
24130,69,51,82,61,Minimum,Hiss
79412,13,53,27,70,Medium,Beep
32216,31,18,19,9,High,Gargle
97211,98,14,95,6,High,Gargle
17769,98,60,19,95,Maximum,Sizzle
40463,100,3,72,26,Medium,Sizzle
40319,37,10,53,93,Medium,Kaboom
44859,86,96,0,92,Medium,Hiss
28793,12,93,43,48,High,Gargle
5786,40,95,41,86,Medium,Kaboom
18306,25,67,23,14,Maximum,Gargle
65437,3,22,74,90,Maximum,Gargle
22245,5,29,82,24,Maximum,Gargle
50197,74,77,84,25,Medium,Hiss
5211,27,81,30,100,Low,Tick
90348,53,70,88,39,Medium,Rumble
63945,9,54,91,97,Medium,Gargle
85754,45,81,65,71,Minimum,Sizzle
52628,32,71,4,61,Maximum,Kaboom
7701,23,66,84,57,Low,Tick
20644,10,34,27,31,Maximum,Gargle
9916,83,80,4,38,Maximum,Sizzle
23329,81,4,35,12,High,Gargle
44979,3,57,88,80,High,Gargle
51940,74,47,52,65,Minimum,Sizzle
96232,89,2,17,6,High,Gargle
14088,32,21,36,43,Minimum,Hiss
84001,52,34,50,89,High,Gargle
16248,28,65,17,1,Maximum,Gargle
13916,66,77,72,46,Minimum,Sizzle
93525,68,30,51,57,High,Gargle
79251,14,98,2,16,Low,Hiss
26533,35,51,86,20,Low,Gargle
66648,48,46,76,23,Minimum,Rumble
10629,60,13,82,98,Maximum,Sizzle
43943,27,57,11,95,High,Gargle
14288,92,69,33,27,Minimum,Sizzle
64633,51,12,74,45,High,Gargle
23429,45,88,56,92,Maximum,Rumble
60713,47,53,71,25,Medium,Sizzle
78860,29,43,85,44,Low,Gargle
21484,26,82,63,26,Minimum,Tick
16104,28,60,7,1,Minimum,Gargle
21132,59,82,67,22,High,Tick
94037,32,29,30,7,Minimum,Hiss
99304,41,2,97,50,Medium,Rumble
19200,97,83,48,43,High,Tick
15712,75,56,59,39,Minimum,Hiss
39175,71,8,57,75,High,Beep
90042,54,75,24,99,Minimum,Rumble
87246,83,42,5,38,Minimum,Hiss
23216,16,25,15,79,Maximum,Tick
91554,48,2,54,34,Minimum,Hiss
83414,72,96,36,96,Minimum,Sizzle
10617,18,2,52,69,Maximum,Tick
32933,72,89,45,40,Low,Rumble
29909,2,86,24,46,Minimum,Gargle
96564,40,55,43,32,Low,Tick
24201,100,2,97,93,High,Gargle
41375,79,78,42,89,Low,Tick
75809,15,28,96,65,Maximum,Gargle
18282,35,3,20,66,Medium,Hiss
32771,11,12,7,25,High,Gargle
91059,71,77,60,40,Medium,Beep
74835,89,87,58,73,Maximum,Hiss
10934,50,79,86,23,Low,Tick
56585,59,58,57,25,Low,Rumble
34432,96,77,82,58,Medium,Rumble
67246,21,60,2,86,Medium,Tick
24571,49,58,36,93,Medium,Rumble
86513,64,5,26,92,Maximum,Sizzle
52561,69,38,85,60,Maximum,Sizzle
3785,65,69,78,11,Low,Tick
54302,54,88,60,10,Medium,Hiss
52428,63,72,73,91,Maximum,Sizzle
72390,85,84,23,52,Medium,Hiss
53545,89,0,81,54,Medium,Rumble
88195,5,44,16,61,Minimum,Gargle
9269,21,48,25,21,Minimum,Tick
94854,4,84,50,36,Low,Gargle
53811,50,80,1,7,Maximum,Rumble
83140,48,32,35,94,Medium,Rumble
43471,72,62,90,96,Low,Tick
54218,70,39,74,67,High,Gargle
94149,72,58,80,4,Maximum,Sizzle
41362,86,64,57,68,Medium,Rumble
36862,35,8,37,18,Low,Gargle
31308,26,91,15,5,High,Tick
38283,98,60,51,22,High,Beep
70356,66,33,91,52,High,Beep
58614,90,47,68,45,Maximum,Sizzle
90713,88,17,95,94,Minimum,Sizzle
37123,55,47,58,72,Maximum,Sizzle
89359,35,11,30,43,Maximum,Kaboom
7836,53,64,31,21,Low,Tick
63798,38,86,18,92,Medium,Kaboom
83581,49,13,53,99,High,Gargle
58917,4,98,37,100,Low,Tick
91119,2,8,92,77,High,Gargle
28984,42,20,0,53,High,Gargle
44815,15,47,54,85,Medium,Gargle
31119,42,15,45,58,Low,Gargle
90704,27,56,88,22,Maximum,Tick
2266,47,86,40,81,Medium,Rumble
49786,13,26,76,47,High,Gargle
89748,60,80,60,33,High,Gargle
38374,70,58,35,72,Low,Tick
95886,88,39,31,92,Medium,Beep
35549,72,50,77,99,Minimum,Sizzle
35717,78,80,42,80,Low,Tick
49886,11,98,28,46,Minimum,Tick
14458,53,94,82,16,Minimum,Rumble
69836,31,98,46,53,High,Gargle
39987,26,31,59,72,Minimum,Tick
13827,32,53,84,46,Medium,Tick
77858,76,43,30,44,High,Gargle
6199,96,51,44,58,High,Gargle
62858,74,87,29,16,Low,Tick
1696,58,75,81,17,Medium,Sizzle
96824,80,66,25,83,Low,Rumble
58209,80,69,36,96,High,Tick
1521,5,53,25,48,High,Gargle
39499,15,100,91,19,Medium,Gargle
10823,4,74,26,70,Medium,Gargle
51319,15,96,83,51,Maximum,Tick
47681,32,89,62,39,Low,Tick
88250,36,2,80,59,Low,Tick
76326,37,63,67,51,Maximum,Hiss
88774,44,27,8,51,High,Gargle
46138,64,23,66,59,Minimum,Sizzle
23473,75,18,51,2,High,Gargle
34680,60,91,91,23,High,Tick
81016,24,37,80,26,Maximum,Tick
28418,97,16,26,100,High,Gargle
87032,51,59,19,96,Medium,Rumble
97534,34,66,45,67,Low,Tick
31203,53,95,51,7,Minimum,Sizzle
17805,12,30,78,9,Minimum,Gargle
74668,95,39,15,85,Medium,Hiss
31968,16,21,7,33,Medium,Gargle
49854,39,27,17,70,Low,Tick
33650,79,32,94,99,Low,Gargle
2366,65,80,17,68,High,Gargle
63832,40,52,80,68,Maximum,Kaboom
55881,48,28,3,52,Medium,Rumble
75854,45,49,95,23,Medium,Rumble
7926,43,64,81,78,Medium,Rumble
51480,27,11,48,73,High,Gargle
90808,21,26,52,75,Maximum,Gargle
72987,87,33,16,14,Low,Tick
63988,58,100,77,17,Medium,Sizzle
85253,70,95,98,78,Medium,Beep
45602,91,83,54,11,Medium,Rumble
91627,72,57,60,33,Medium,Sizzle
68374,41,89,55,30,Minimum,Kaboom
25908,45,18,30,66,Medium,Rumble
75214,8,84,32,9,Maximum,Gargle
17583,28,58,69,9,Low,Gargle
56526,97,72,89,65,High,Gargle
93461,7,89,31,53,Medium,Gargle
74470,62,81,90,63,Minimum,Sizzle
33888,97,30,90,1,Medium,Rumble
34319,48,70,24,18,Maximum,Rumble
46857,71,90,6,58,Medium,Hiss
15492,96,9,95,12,Low,Gargle
7197,38,98,20,37,Low,Hiss
51166,25,30,54,81,Medium,Tick
64889,14,62,51,11,Medium,Gargle
61159,38,62,21,31,Medium,Kaboom
68338,78,19,62,10,Low,Gargle
52547,74,2,71,2,High,Gargle
49023,75,85,3,39,Medium,Sizzle
90133,34,53,64,53,Medium,Hiss
35977,49,57,49,90,Medium,Rumble
84609,9,21,10,48,Minimum,Gargle
23209,2,84,85,70,Low,Tick
60421,19,27,35,85,High,Gargle
1565,84,77,96,37,Medium,Sizzle
31114,90,94,50,12,High,Tick
12379,14,82,38,91,Minimum,Gargle
15660,90,36,85,98,Maximum,Sizzle
5905,20,86,32,45,Low,Tick
61997,71,59,61,100,Medium,Rumble
50318,3,51,69,36,Medium,Gargle
45298,39,95,57,18,Minimum,Rumble
74076,50,59,71,40,Low,Beep
15757,89,39,83,77,Minimum,Sizzle
57130,45,12,35,15,Minimum,Rumble
91555,16,99,53,56,Low,Tick
53937,89,81,79,52,High,Gargle
75402,41,34,47,41,Low,Gargle
3786,58,24,84,88,Minimum,Sizzle
18216,6,11,95,21,Minimum,Gargle
19766,13,14,29,23,High,Gargle
99266,13,7,22,91,High,Gargle
85348,24,94,41,47,High,Tick
83631,62,80,26,19,Medium,Hiss
49664,85,78,0,22,Low,Tick
51597,52,60,59,43,High,Gargle
58939,99,11,12,48,High,Gargle
69521,96,40,57,83,Maximum,Sizzle
55076,36,65,15,43,Maximum,Rumble
31565,76,44,9,73,Low,Tick
63834,83,6,24,74,Minimum,Sizzle
67012,2,81,22,46,Minimum,Gargle
5677,99,47,78,47,Minimum,Sizzle
55586,52,99,88,1,Minimum,Sizzle
43604,25,54,12,91,Minimum,Rumble
2296,5,40,20,46,Medium,Gargle
1738,63,1,59,77,High,Beep
86622,27,86,84,1,Medium,Rumble
96904,69,16,48,95,Maximum,Hiss
96853,80,20,40,0,Low,Gargle
90792,84,57,74,43,Low,Tick
52626,68,83,58,75,Minimum,Sizzle
7370,20,65,77,28,High,Tick
41595,26,19,43,73,Low,Gargle
55560,5,16,86,58,High,Gargle
63740,80,100,43,79,Medium,Sizzle
27318,4,1,44,51,Medium,Gargle
31739,99,17,16,99,Minimum,Sizzle
13744,93,65,4,10,High,Tick
81764,37,28,70,45,High,Gargle
46442,30,27,76,81,Minimum,Tick
25691,21,80,87,48,Medium,Tick
75924,19,87,81,78,Maximum,Beep
79791,63,8,25,31,Minimum,Hiss
17533,33,36,77,86,Maximum,Tick
29586,66,84,76,4,Medium,Sizzle
77930,83,23,30,47,Low,Gargle
86767,90,49,61,2,High,Tick
70301,89,77,85,19,Medium,Rumble
69432,92,48,25,86,Minimum,Hiss
45691,18,21,32,70,Maximum,Tick
73372,42,87,59,30,Minimum,Kaboom
97739,9,91,73,9,Maximum,Tick
93083,55,40,35,100,Low,Rumble
93763,2,51,99,14,High,Gargle
58793,8,40,100,10,Medium,Gargle
39744,45,94,45,68,Minimum,Rumble
65999,66,17,29,89,Medium,Hiss
5838,95,25,81,10,High,Gargle
51512,6,86,89,15,Minimum,Gargle
81076,32,26,95,71,Low,Gargle
47775,44,99,50,16,High,Tick
22172,89,94,34,16,Medium,Sizzle
33441,47,21,13,23,Medium,Rumble
26672,87,37,34,18,High,Gargle
80979,67,75,69,37,Maximum,Rumble
3779,12,17,37,22,Maximum,Gargle
97366,24,27,12,44,High,Gargle
43172,90,32,48,65,Minimum,Hiss
52804,1,77,86,29,Medium,Gargle
99781,100,16,28,15,Maximum,Beep
76930,56,31,96,50,Maximum,Rumble
48431,47,49,15,64,Low,Rumble
93767,12,19,97,100,Minimum,Gargle
11343,4,27,81,54,Minimum,Gargle
86141,63,65,79,1,Maximum,Sizzle
61571,65,54,62,12,Maximum,Sizzle
64118,46,71,5,72,High,Tick
67749,77,27,17,60,Maximum,Sizzle
14174,61,99,18,96,Medium,Rumble
49247,57,15,43,98,Minimum,Beep
96218,80,71,47,23,Maximum,Rumble
23840,57,57,70,66,Medium,Hiss
53089,85,88,37,41,High,Gargle
42972,83,45,41,54,Minimum,Sizzle
67176,80,31,28,11,High,Beep
80990,58,90,71,64,High,Gargle
43801,76,40,65,29,Medium,Sizzle
77969,100,42,1,4,Maximum,Beep
19569,25,91,98,7,Minimum,Tick
55915,73,52,48,66,Medium,Sizzle
67973,64,66,78,39,High,Gargle
14859,28,26,70,55,High,Gargle
65119,40,51,64,32,Maximum,Rumble
44412,70,94,36,50,Low,Tick
94506,76,95,4,55,Maximum,Hiss
78850,27,28,15,7,Minimum,Tick
91077,82,9,53,1,High,Beep
84199,33,47,23,35,High,Gargle
91649,91,55,97,73,Minimum,Beep
95108,8,27,83,22,Medium,Gargle
22645,40,31,66,81,Low,Tick
95258,9,8,25,96,High,Gargle
18899,6,3,29,9,High,Gargle
92195,82,65,96,82,High,Gargle
93663,8,61,64,24,Medium,Gargle
97903,96,25,57,78,Minimum,Hiss
21764,85,76,92,92,Low,Tick
74230,3,5,28,12,Medium,Beep
36564,83,49,29,77,Maximum,Sizzle
63371,37,43,70,97,Medium,Rumble
36728,12,83,83,54,Medium,Gargle
93172,92,2,50,11,Minimum,Hiss
91365,29,84,54,50,Maximum,Rumble
61670,27,6,52,32,Maximum,Tick
38099,91,67,30,67,High,Gargle
99515,18,91,48,14,Medium,Tick
90972,72,24,94,69,Minimum,Sizzle
51399,65,19,22,53,Low,Gargle
23049,93,83,77,51,High,Beep
50553,13,87,10,74,Minimum,Gargle
59508,40,47,47,2,Medium,Rumble
66307,99,7,42,10,Low,Gargle
42673,66,45,97,44,Minimum,Hiss
12012,11,55,21,34,Minimum,Gargle
54775,91,48,6,49,Maximum,Rumble
85527,18,32,56,79,Low,Gargle
95118,89,75,56,30,High,Tick
11086,78,6,0,93,Medium,Sizzle
30017,63,43,6,82,Minimum,Sizzle
59162,72,38,24,38,Medium,Sizzle
36279,23,50,78,85,Medium,Tick
19157,8,36,91,20,Low,Gargle
91636,77,91,76,70,Low,Tick
28843,79,98,36,85,High,Gargle
3726,10,16,90,20,Minimum,Gargle
86554,25,81,7,62,Minimum,Tick
67013,74,30,13,1,Maximum,Sizzle
9536,36,66,96,78,Minimum,Hiss
13598,98,77,40,45,Minimum,Hiss
17635,73,17,5,25,Minimum,Sizzle
9151,28,31,83,42,Maximum,Tick
55799,64,78,95,65,Maximum,Sizzle
73298,10,32,83,39,Low,Gargle
90403,71,88,83,9,Minimum,Hiss
24624,70,19,91,99,Maximum,Rumble
88161,48,30,79,28,High,Gargle
55819,29,85,66,57,Medium,Gargle
1832,10,88,96,40,High,Tick
12872,17,69,23,18,Maximum,Gargle
68384,43,14,78,1,Minimum,Kaboom
81105,52,30,49,19,Maximum,Rumble
47589,93,20,10,25,Minimum,Sizzle
75198,45,88,9,85,Low,Rumble
80350,18,47,47,24,Maximum,Tick
37601,89,12,40,84,Maximum,Sizzle
2328,94,53,27,64,High,Gargle
76415,49,26,61,75,Minimum,Rumble
52702,29,77,18,64,High,Gargle
43913,74,19,51,61,Maximum,Sizzle
61397,23,49,57,80,High,Gargle
36363,65,22,3,5,Maximum,Hiss
39447,64,76,26,14,Low,Tick
7205,57,3,62,29,Maximum,Rumble
47682,32,94,62,2,Medium,Gargle
36179,69,63,42,10,Low,Gargle
65320,69,12,95,19,Minimum,Sizzle
86923,15,2,46,31,Medium,Gargle
29839,1,85,25,29,High,Tick
89425,81,88,65,29,Low,Tick
35393,23,17,6,20,Low,Gargle
67696,34,81,93,46,Medium,Sizzle
55066,46,83,50,81,High,Gargle
54311,63,100,38,0,High,Gargle
93221,74,12,54,50,Low,Beep
18672,25,3,30,68,Medium,Rumble
33694,74,70,91,28,Medium,Sizzle
93313,9,45,63,72,Medium,Tick
49990,87,21,26,65,Minimum,Sizzle
51838,2,35,24,55,Minimum,Gargle
11544,49,22,90,25,Minimum,Rumble
60707,19,38,27,60,Maximum,Rumble
57183,78,85,51,84,Low,Gargle
41138,16,33,37,14,Maximum,Gargle
87578,29,50,75,83,High,Gargle
12618,73,13,15,42,Maximum,Sizzle
29218,67,60,25,22,High,Gargle
33851,35,98,22,85,High,Gargle
78879,82,64,55,30,Medium,Hiss
95528,22,94,23,46,Medium,Tick
78295,60,64,65,32,Maximum,Rumble
19158,20,47,91,86,Maximum,Gargle
76233,27,61,59,5,Medium,Gargle
50433,67,39,42,94,Minimum,Beep
77423,68,80,2,96,Medium,Sizzle
22656,32,1,58,77,Minimum,Tick
70547,66,51,45,86,Minimum,Sizzle
42206,64,91,46,85,Maximum,Beep
98315,31,54,39,58,Low,Gargle
44455,29,82,47,66,Minimum,Tick
42024,34,16,99,11,Medium,Tick
24078,58,40,99,76,Minimum,Hiss
22547,78,63,3,32,Low,Tick
85118,82,9,56,55,Minimum,Sizzle
53398,64,67,41,51,Minimum,Sizzle
56435,33,94,45,80,Medium,Kaboom
65769,76,58,44,51,Low,Gargle
82648,71,78,4,1,Minimum,Sizzle
86988,98,86,70,9,Low,Tick
19474,60,96,81,29,Low,Tick
5132,81,44,73,45,Medium,Rumble
19051,73,51,38,64,Maximum,Sizzle
16305,79,94,55,76,Medium,Hiss
7298,57,53,29,83,Medium,Sizzle
91135,75,67,29,86,High,Gargle
49333,8,33,6,97,Minimum,Gargle
49052,60,28,21,39,Minimum,Sizzle
73056,42,48,59,94,Low,Gargle
82755,6,35,14,40,High,Gargle
38885,30,48,15,69,Medium,Hiss
77060,0,42,19,66,Medium,Gargle
97683,61,47,18,50,Minimum,Hiss
69266,92,35,48,18,High,Gargle
24437,56,99,38,56,Low,Sizzle
46398,39,93,38,66,Maximum,Kaboom
42438,71,35,87,37,Medium,Hiss
10796,26,76,84,43,Medium,Gargle
79538,89,40,83,24,Low,Gargle
83396,43,51,69,22,Minimum,Kaboom
21478,71,84,19,54,Low,Sizzle
20189,49,92,29,70,Maximum,Rumble
39921,96,76,81,15,Maximum,Sizzle
30538,84,25,40,48,High,Gargle
74789,83,68,42,95,High,Gargle
4863,91,14,86,76,Maximum,Sizzle
33225,49,45,10,35,Minimum,Rumble
56195,40,35,91,74,Low,Gargle
80774,28,52,37,30,High,Gargle
16021,12,44,50,98,Minimum,Gargle
32948,7,22,15,12,High,Tick
94980,30,0,22,72,Medium,Tick
83701,0,31,69,68,High,Gargle
83023,29,9,98,20,Medium,Tick
29674,23,48,62,90,High,Gargle
52059,3,27,24,8,Maximum,Tick
72461,11,51,25,82,Low,Rumble
78443,0,12,48,7,Maximum,Gargle
97782,73,61,30,69,Medium,Beep
97571,92,74,32,55,Minimum,Sizzle
96210,64,96,59,91,Low,Tick
76105,4,17,100,37,Medium,Gargle
33326,2,8,100,97,High,Gargle
15636,64,55,56,25,Maximum,Sizzle
26366,6,69,26,85,Medium,Gargle
11680,60,28,30,78,Low,Gargle
31026,96,28,29,63,Minimum,Rumble
28710,43,85,59,69,Minimum,Rumble
94891,57,23,4,80,High,Gargle
98585,5,55,11,10,Maximum,Tick
8376,1,91,95,41,Medium,Gargle
92319,4,30,27,16,Low,Gargle
28155,13,62,91,60,Low,Beep
81993,22,47,36,62,Minimum,Tick
50909,2,43,95,50,High,Gargle
3236,26,4,65,5,Low,Gargle
75244,93,58,99,83,Medium,Sizzle
39911,6,31,19,49,Low,Gargle
83904,84,0,54,83,Medium,Rumble
