country,content,imdb_score,Gross,Budget,genre
China,PG-13,8.09,Low,Medium,Comedy
China,PG-13,8.04,Low,Medium,Comedy
USA,PG-13,5.42,Medium,Medium,Drama
USA,PG-13,5.46,Medium,Medium,Comedy
USA,PG-13,5.38,Medium,Medium,Comedy
USA,PG-13,5.45,Medium,Medium,Action
USA,PG-13,5.48,Medium,Medium,Action
USA,R,6.67,Low,Medium,Comedy
New Zealand,R,6.47,Low,Medium,Action
New Zealand,R,6.34,Low,Medium,Comedy
New Zealand,R,6.37,Low,Medium,Sci-Fi
France,R,7.31,Low,Medium,Comedy
France,R,7.26,Low,Medium,Action
France,R,7.27,Low,Medium,Comedy
USA,R,7.16,High,Medium,Comedy
USA,R,7.07,High,Medium,Comedy
USA,PG-13,6.39,Medium,High,Family
USA,PG-13,7.01,Medium,High,Drama
USA,PG-13,6.28,Medium,High,Family
Hong Kong,PG-13,5.37,Medium,Medium,Sci-Fi
Hong Kong,PG-13,5.33,Medium,Medium,Comedy
Hong Kong,PG-13,5.31,Medium,Medium,Comedy
USA,PG-13,8.16,High,Medium,Drama
USA,PG-13,8.22,High,Medium,Action
USA,PG-13,8.13,High,Medium,Comedy
USA,PG-13,6.7,Medium,Medium,Comedy
USA,PG-13,6.6,Medium,Medium,Action
USA,PG-13,6.64,Medium,Medium,Action
USA,PG,6.25,Low,Medium,Comedy
USA,PG,8.22,High,Low,History
USA,PG,8.14,High,Low,History
USA,PG,8.25,High,Low,History
USA,PG,8.14,High,Low,History
USA,R,7.3,High,Medium,Comedy
USA,R,7.34,High,Medium,Action
USA,PG-13,6.76,High,Medium,Drama
USA,PG-13,6.76,High,Medium,Comedy
USA,PG-13,6.76,High,Medium,Comedy
USA,R,6.41,High,High,Action
USA,R,6.56,High,High,Drama
USA,R,6.47,High,High,Action
USA,PG,7.84,High,Medium,Comedy
USA,PG,7.81,High,Medium,Comedy
USA,PG,7.85,High,Medium,Comedy
France,R,6.45,High,Medium,Comedy
France,R,6.58,High,Medium,Comedy
France,R,6.58,High,Medium,Action
USA,R,4.29,High,Medium,Drama
USA,R,4.12,High,Medium,Comedy
USA,PG,4.21,High,Medium,Comedy
USA,PG,4.16,High,Medium,Comedy
USA,PG,4.17,High,Medium,Comedy
USA,PG,4.26,High,Medium,Comedy
USA,PG,4.16,High,Medium,Comedy
USA,R,7.6,High,Medium,Action
USA,R,7.42,High,Medium,Comedy
USA,R,7.4,High,Medium,Action
USA,PG,5.99,High,Medium,Comedy
USA,PG,5.91,High,Medium,Comedy
USA,R,7.64,High,Medium,Action
USA,R,7.68,High,Medium,Comedy
USA,R,7.71,High,Medium,History
USA,R,7.8,High,Medium,History
USA,R,7.68,High,Medium,Comedy
USA,PG,7.26,High,Medium,Comedy
USA,PG,7.21,High,Medium,Comedy
USA,PG,7.29,High,Medium,History
USA,R,7.92,High,Medium,Drama
USA,R,7.83,High,Medium,Drama
USA,R,7.88,High,Medium,Action
USA,PG-13,7.83,High,Medium,History
USA,PG-13,7.79,High,Medium,Comedy
USA,PG-13,6.6,High,Medium,Drama
USA,PG-13,6.44,High,Medium,Comedy
USA,PG-13,6.6,High,Medium,Comedy
USA,PG-13,5.23,High,Medium,Comedy
USA,R,5.54,High,Medium,Drama
USA,R,5.53,High,Medium,Drama
USA,PG,7.44,High,Medium,Action
USA,PG,7.51,High,Medium,Comedy
USA,PG,7.52,High,Medium,Comedy
USA,PG,7.52,High,Medium,Comedy
USA,R,6.17,High,Medium,Comedy
USA,R,6.03,High,Medium,Action
USA,R,7.58,High,Medium,Drama
USA,R,7.57,High,Medium,Drama
USA,R,7.69,High,Medium,Sci-Fi
USA,PG-13,7.05,High,Medium,History
USA,PG-13,7.12,High,Medium,Drama
USA,PG-13,7.2,High,Medium,Comedy
USA,PG-13,7.54,High,Medium,History
USA,PG-13,7.61,High,Medium,Comedy
USA,PG-13,7.68,High,Medium,History
USA,R,7.44,High,Medium,Action
USA,R,7.48,High,Medium,Action
USA,R,7.38,High,Medium,Comedy
USA,PG-13,5.74,High,Medium,Comedy
USA,PG,7.48,High,Medium,Comedy
USA,PG,7.32,High,Medium,Comedy
USA,PG,7.3,High,Medium,Comedy
USA,PG-13,7.27,High,Medium,Comedy
USA,PG-13,7.37,High,Medium,Comedy
USA,PG-13,5.95,High,Medium,Comedy
USA,PG-13,6.01,High,Medium,Comedy
USA,R,7.94,High,Medium,History
USA,R,7.96,High,Medium,Comedy
USA,R,7.85,High,Medium,Comedy
USA,R,7.83,High,Medium,Comedy
USA,R,7.96,High,Medium,Drama
USA,PG-13,7.8,High,Medium,Comedy
USA,PG-13,7.86,High,Medium,History
USA,PG-13,7.75,High,Medium,Comedy
USA,R,8.1,High,Medium,Action
USA,R,8.24,High,Medium,Action
USA,PG-13,6.71,High,Medium,Action
USA,PG-13,6.66,High,Medium,Comedy
USA,PG-13,6.66,High,Medium,Action
USA,PG-13,6.62,High,Medium,Drama
USA,R,7.26,High,Medium,Comedy
USA,R,7.25,High,Medium,Drama
USA,PG-13,6.1,High,Medium,Comedy
USA,PG-13,6.09,High,Medium,Comedy
USA,PG-13,6.08,High,Medium,Drama
USA,PG-13,5.92,High,Medium,Sci-Fi
France,R,8.14,High,Medium,Action
France,R,8.14,High,Medium,Comedy
France,R,8.11,High,Medium,Comedy
USA,PG-13,4.61,High,Medium,Action
USA,PG-13,4.8,High,Medium,Comedy
USA,R,6.15,High,Medium,Drama
USA,R,6.21,High,Medium,Comedy
USA,R,6.2,High,Medium,Comedy
USA,R,6.13,High,Medium,Action
USA,PG-13,6.69,High,High,Family
USA,PG-13,7.22,High,High,History
USA,PG-13,7.2,High,High,History
USA,PG-13,7.23,High,High,History
USA,PG-13,6.58,High,Medium,Sci-Fi
USA,PG-13,6.43,High,Medium,Comedy
USA,PG-13,6.5,High,Medium,Comedy
USA,PG-13,6.55,High,Medium,Drama
USA,PG-13,6.4,High,Medium,Comedy
USA,PG-13,6.17,High,Medium,Drama
USA,PG-13,6.13,High,Medium,Comedy
USA,R,5.38,High,Medium,Drama
USA,PG-13,7.72,High,Medium,Action
USA,PG-13,7.7,High,Medium,Comedy
USA,PG-13,7.8,High,Medium,Comedy
USA,PG-13,6.51,High,Medium,Comedy
USA,PG-13,6.4,High,Medium,History
USA,PG-13,6.52,High,Medium,Action
USA,PG-13,6.46,High,Medium,Comedy
USA,R,6.57,High,Low,Comedy
USA,R,7.41,High,Low,History
USA,PG-13,6.11,Medium,Medium,Comedy
USA,PG-13,6.17,Medium,Medium,Drama
USA,PG-13,6.28,Medium,Medium,Comedy
USA,PG-13,6.22,Medium,Medium,Comedy
USA,PG-13,6.26,Medium,Medium,Comedy
USA,PG-13,6.18,Medium,Medium,Comedy
USA,PG-13,6.28,Medium,Medium,Comedy
USA,PG-13,6.22,Medium,Medium,Comedy
USA,R,5.21,Medium,Medium,Comedy
USA,R,5.27,Medium,Medium,Drama
UK,PG-13,7.87,Medium,Medium,Comedy
UK,PG-13,7.86,Medium,Medium,Comedy
UK,PG-13,7.78,Medium,Medium,Comedy
UK,PG-13,7.88,Medium,Medium,Action
UK,PG-13,7.75,Medium,Medium,Drama
USA,R,7.39,Medium,Medium,Action
USA,R,7.34,Medium,Medium,Action
USA,R,7.33,Medium,Medium,Comedy
UK,PG-13,7.04,High,Medium,Action
UK,PG-13,6.93,High,Medium,Drama
UK,PG-13,6.91,High,Medium,Comedy
USA,PG-13,8.55,Medium,Medium,Comedy
USA,PG-13,8.59,Medium,Medium,Action
USA,PG-13,8.65,Medium,Medium,Comedy
USA,PG-13,8.62,Medium,Medium,Drama
USA,R,6.34,Medium,Medium,Action
USA,R,6.36,Medium,Medium,Comedy
USA,PG,6.01,Medium,Medium,Comedy
USA,PG,6.09,Medium,Medium,Comedy
USA,PG,5.97,Medium,Medium,Comedy
USA,PG,6.08,Medium,Medium,Comedy
USA,PG,5.92,Medium,Medium,Comedy
USA,R,7.84,Medium,Medium,Action
USA,R,7.85,Medium,Medium,Comedy
USA,R,7.89,Medium,Medium,Comedy
USA,R,7.96,Medium,Medium,Comedy
UK,PG,6.84,Medium,Medium,Action
UK,PG,6.78,Medium,Medium,Comedy
UK,PG,6.83,Medium,Medium,Comedy
USA,R,6.52,Medium,Medium,Comedy
USA,R,6.52,Medium,Medium,Comedy
USA,R,6.42,Medium,Medium,Comedy
USA,R,6.43,Medium,Medium,Action
USA,PG,5.96,Medium,Medium,Action
USA,PG,5.94,Medium,Medium,Comedy
USA,PG,5.97,Medium,Medium,Drama
USA,PG-13,6.75,Medium,Medium,Action
USA,PG-13,6.71,Medium,Medium,Drama
USA,PG,6.81,Medium,Medium,Drama
USA,PG,6.91,Medium,Medium,Sci-Fi
USA,PG,6.93,Medium,Medium,Comedy
USA,PG-13,6.62,Medium,Medium,Drama
USA,PG-13,6.64,Medium,Medium,Action
USA,PG-13,6.69,Medium,Medium,Drama
USA,PG,6.63,Medium,Medium,Sci-Fi
USA,PG,6.62,Medium,Medium,Comedy
USA,PG,6.77,Medium,Medium,Comedy
USA,PG,6.63,Medium,Medium,Comedy
USA,PG-13,5.81,Medium,Medium,Comedy
USA,PG-13,5.8,Medium,Medium,Drama
USA,R,6.92,Medium,Medium,Comedy
USA,R,7.07,Medium,Medium,Comedy
USA,R,7.08,Medium,Medium,History
USA,R,7.05,Medium,Medium,Comedy
USA,PG-13,7.3,Medium,Medium,Action
USA,PG-13,7.15,Medium,Medium,Action
USA,PG-13,7.22,Medium,Medium,Comedy
USA,R,5.86,High,Medium,Drama
USA,R,5.87,High,Medium,Drama
USA,R,5.86,High,Medium,Action
USA,R,7.33,Medium,Medium,Comedy
USA,R,7.2,Medium,Medium,Comedy
USA,PG-13,6.15,Medium,Medium,Comedy
USA,PG-13,6.02,Medium,Medium,Drama
USA,PG-13,6.19,Medium,Medium,Comedy
USA,R,4.81,Medium,Medium,Drama
USA,R,4.71,Medium,Medium,Comedy
USA,R,4.87,Medium,Medium,Action
USA,R,4.9,Medium,Medium,Comedy
USA,PG,5.36,Medium,Medium,Comedy
USA,PG,5.3,Medium,Medium,Comedy
USA,PG-13,5.58,Medium,Medium,Drama
USA,PG-13,5.54,Medium,Medium,Comedy
USA,PG-13,6.66,Medium,Low,Comedy
USA,PG-13,6.54,Medium,Low,Drama
USA,PG-13,7.47,Medium,Low,History
USA,R,7.13,Medium,Medium,Comedy
USA,R,7.01,Medium,Medium,Comedy
USA,R,7.12,Medium,Medium,Comedy
USA,PG-13,5.81,Medium,Medium,Comedy
USA,PG-13,5.96,Medium,Medium,Comedy
USA,R,6.28,Medium,Medium,Drama
USA,R,6.28,Medium,Medium,Drama
Germany,R,6.65,Medium,Medium,Drama
Germany,R,6.67,Medium,Medium,Action
USA,R,7.32,Medium,Medium,Comedy
USA,R,7.31,Medium,Medium,Comedy
USA,R,7.28,Medium,Medium,Comedy
USA,R,7.28,Medium,Medium,History
USA,R,5.13,Medium,Medium,Comedy
Germany,PG-13,4,Medium,High,Family
Germany,PG-13,4.02,Medium,High,Family
USA,R,5.97,Medium,Medium,Drama
UK,PG-13,5.96,Medium,Medium,Action
UK,PG-13,5.85,Medium,Medium,Drama
UK,PG-13,5.94,Medium,Medium,Comedy
USA,PG-13,7.26,Medium,Medium,Comedy
USA,PG-13,6.27,Medium,Medium,Drama
USA,PG-13,6.2,Medium,Medium,Comedy
USA,PG-13,6.25,Medium,Medium,Comedy
USA,PG-13,6.35,Medium,Medium,History
USA,PG-13,5.78,Medium,Medium,Comedy
USA,PG-13,5.89,Medium,Medium,Comedy
USA,R,6.17,Medium,Medium,Action
USA,R,6.19,Medium,Medium,Comedy
USA,PG-13,6.11,Medium,Medium,Action
USA,PG-13,6.02,Medium,Medium,Sci-Fi
USA,PG-13,6.15,Medium,Medium,Comedy
USA,PG-13,6.12,Medium,Medium,Drama
USA,PG-13,6.07,Medium,Medium,Comedy
USA,PG-13,6.18,Medium,Medium,Action
USA,PG-13,6.91,Medium,Medium,Comedy
USA,PG-13,6.95,Medium,Medium,Drama
USA,PG-13,6.98,Medium,Medium,Comedy
USA,PG-13,6.61,Medium,Medium,Comedy
USA,PG-13,6.64,Medium,Medium,Comedy
USA,PG-13,6.54,Medium,Medium,Drama
USA,R,5.05,Medium,Medium,Action
USA,R,5.11,Medium,Medium,Comedy
USA,R,5.16,Medium,Medium,History
USA,R,5.01,Medium,Medium,Comedy
USA,R,5.84,Medium,Medium,Comedy
USA,R,5.88,Medium,Medium,Action
USA,R,5.88,Medium,Medium,Comedy
USA,R,5.77,Medium,Medium,Action
USA,PG-13,7.14,Medium,Medium,Comedy
USA,PG-13,7.03,Medium,Medium,Drama
USA,PG-13,7.03,Medium,Medium,Comedy
USA,R,5.28,Medium,Medium,Action
USA,R,5.18,Medium,Medium,Comedy
USA,R,5.17,Medium,Medium,Action
USA,R,5.12,Medium,Medium,Drama
USA,PG-13,5.34,Medium,Medium,Comedy
USA,PG-13,4.45,Medium,Medium,Comedy
USA,PG-13,4.6,Medium,Medium,Drama
USA,PG-13,4.43,Medium,Medium,Action
Germany,PG-13,4.87,Medium,Medium,Comedy
Germany,PG-13,4.82,Medium,Medium,Comedy
Germany,PG-13,4.76,Medium,Medium,Drama
UK,PG-13,6.8,Medium,Medium,History
UK,PG-13,6.8,Medium,Medium,Comedy
UK,PG-13,6.71,Medium,Medium,Drama
UK,PG-13,6.85,Medium,Medium,Comedy
USA,PG-13,6.76,Medium,Medium,Drama
USA,PG-13,6.78,Medium,Medium,Comedy
USA,R,5.76,Medium,Medium,Drama
USA,R,5.74,Medium,Medium,Action
USA,R,8.45,Low,Low,History
USA,R,7.5,Low,Low,Action
USA,R,7.42,Low,Low,Drama
USA,R,7.57,Low,Low,Action
USA,PG-13,6.16,Medium,Medium,Comedy
USA,PG-13,6.28,Medium,Medium,Comedy
France,PG-13,6.58,Medium,Medium,Comedy
France,PG-13,6.59,Medium,Medium,Action
France,PG-13,6.54,Medium,Medium,Action
France,PG-13,6.56,Medium,Medium,Comedy
USA,G,6.37,Medium,Medium,Comedy
USA,G,6.23,Medium,Medium,Comedy
USA,G,6.3,Medium,Medium,Comedy
USA,G,6.21,Medium,Medium,Sci-Fi
USA,G,6.22,Medium,Medium,Comedy
USA,G,6.24,Medium,Medium,Comedy
USA,R,6.22,Medium,High,Drama
USA,R,6.31,Medium,High,Action
USA,R,5.54,Medium,High,Family
USA,R,6.32,Medium,High,Action
USA,PG-13,5.97,Medium,High,Drama
USA,PG-13,5.37,Medium,High,Family
USA,PG-13,4.05,Medium,Medium,Comedy
USA,PG-13,4.11,Medium,Medium,Comedy
USA,PG-13,4.14,Medium,Medium,Action
USA,R,6.24,Medium,Medium,Action
USA,R,6.35,Medium,Medium,Comedy
USA,PG-13,6.42,Medium,Medium,Comedy
USA,PG-13,6.46,Medium,Medium,Comedy
USA,PG-13,6.52,Medium,Medium,Drama
USA,PG-13,6.44,Medium,Medium,History
USA,R,6.04,Medium,Medium,Comedy
USA,R,5.96,Medium,Medium,Action
USA,R,6.06,Medium,Medium,Action
USA,R,5.16,Medium,Medium,Action
USA,R,5.27,Medium,Medium,Action
USA,R,5.22,Medium,Medium,Comedy
USA,R,5.2,Medium,Medium,Comedy
Spain,PG-13,7.76,Medium,Medium,Comedy
Spain,PG-13,7.78,Medium,Medium,Action
USA,PG-13,3.51,Medium,High,Family
USA,PG-13,4.37,Medium,High,Action
USA,PG-13,4.33,Medium,High,Comedy
USA,PG-13,3.59,Medium,High,Family
USA,PG-13,3.7,Medium,High,Family
USA,PG,7.88,Medium,Medium,Action
USA,PG,7.84,Medium,Medium,Comedy
USA,PG,7.88,Medium,Medium,Comedy
USA,PG,7.85,Medium,Medium,Comedy
USA,PG,7.89,Medium,Medium,Comedy
USA,PG-13,5.97,Medium,Medium,Comedy
USA,PG-13,5.88,Medium,Medium,Drama
USA,PG-13,5.97,Medium,Medium,Comedy
USA,PG-13,6,Medium,Medium,Comedy
USA,PG-13,5.98,Medium,Medium,Drama
USA,PG-13,5.9,Medium,Medium,Action
France,R,7.8,Medium,High,Family
France,R,8.53,Medium,High,Drama
USA,PG,4.87,Medium,Medium,Action
USA,PG,4.96,Medium,Medium,Comedy
USA,PG,4.93,Medium,Medium,Comedy
USA,PG,4.99,Medium,Medium,Drama
UK,R,6.33,Medium,High,Drama
UK,R,5.64,Medium,High,Family
UK,R,5.64,Medium,High,Family
USA,PG,6.68,Medium,Medium,Comedy
USA,PG,6.67,Medium,Medium,Drama
USA,PG,6.61,Medium,Medium,History
USA,PG-13,6.38,Medium,Medium,Comedy
UK,R,3.42,Medium,Medium,Action
UK,R,3.36,Medium,Medium,Drama
UK,R,3.32,Medium,Medium,Action
USA,PG-13,5.95,Medium,Medium,Comedy
USA,PG-13,5.98,Medium,Medium,Comedy
USA,PG-13,6.08,Medium,Medium,Action
USA,PG-13,5.95,Medium,Medium,Sci-Fi
USA,PG-13,6.04,Low,Medium,Comedy
USA,PG-13,6.08,Low,Medium,Drama
USA,PG-13,6.16,Low,Medium,Comedy
USA,PG-13,6.11,Low,Medium,Action
USA,PG-13,5.85,Low,Medium,Comedy
USA,R,7.5,Medium,Low,History
USA,R,6.6,Medium,Low,Comedy
USA,R,7.4,Medium,Low,History
UK,PG,4.74,Low,Medium,Comedy
UK,PG,4.8,Low,Medium,Comedy
UK,PG,4.84,Low,Medium,Action
UK,PG,4.89,Low,Medium,Comedy
USA,R,4.27,Medium,Medium,Comedy
USA,R,4.23,Medium,Medium,Comedy
Germany,R,6.83,Medium,Medium,Comedy
Germany,R,6.91,Medium,Medium,Action
Germany,R,6.95,Medium,Medium,Drama
Germany,R,6.93,Medium,Medium,Drama
Germany,R,6.91,Medium,Medium,Comedy
USA,R,6.39,Low,Medium,Drama
USA,R,6.4,Low,Medium,Comedy
USA,R,6.38,Low,Medium,Action
USA,R,6.22,Low,Medium,Comedy
UK,PG-13,4.53,Low,Medium,Comedy
UK,PG-13,4.69,Low,Medium,Comedy
UK,PG-13,4.6,Low,Medium,Action
France,PG-13,5.87,Low,Medium,Comedy
France,PG-13,5.98,Low,Medium,Sci-Fi
France,PG-13,5.86,Low,Medium,Comedy
UK,R,7.4,Low,Medium,Comedy
UK,R,7.47,Low,Medium,Action
UK,R,7.44,Low,Medium,Comedy
USA,PG-13,5.92,Medium,Medium,Comedy
USA,PG-13,6.03,Medium,Medium,Comedy
USA,PG,4.49,Low,Medium,Comedy
USA,PG,4.57,Low,Medium,Comedy
USA,PG,4.45,Low,Medium,Comedy
USA,PG,4.52,Low,Medium,Drama
USA,PG,4.59,Low,Medium,Sci-Fi
USA,R,5.9,Medium,Medium,Comedy
USA,R,5.86,Medium,Medium,Comedy
USA,R,5.94,Medium,Medium,Action
USA,R,5.92,Medium,Medium,Drama
USA,R,5.88,Medium,Medium,Action
Germany,PG,5.14,Low,Medium,Comedy
Germany,PG,5.26,Low,Medium,Action
Germany,PG,5.18,Low,Medium,Comedy
Germany,PG,5.14,Low,Medium,Comedy
USA,PG-13,7.07,High,Medium,Comedy
USA,PG-13,7,High,Medium,Action
USA,PG-13,7.04,High,Medium,Drama
USA,PG-13,6.3,Low,Medium,Action
USA,PG-13,6.33,Low,Medium,Action
USA,PG-13,6.27,Low,Medium,Comedy
USA,PG-13,6.33,Low,Medium,Comedy
USA,R,7.06,Low,Medium,History
USA,R,7.1,Low,Medium,Comedy
USA,R,6.97,Low,Medium,Comedy
USA,R,6.94,Low,Medium,Comedy
USA,R,6.92,Low,Medium,Drama
USA,R,6.96,Low,Medium,Action
UK,PG,7.35,Low,Medium,Sci-Fi
UK,PG,7.36,Low,Medium,Comedy
Hong Kong,R,7.12,Low,Medium,Comedy
Hong Kong,R,7.26,Low,Medium,Drama
Hong Kong,R,7.1,Low,Medium,History
Hong Kong,R,7.13,Low,Medium,Comedy
Hong Kong,R,7.25,Low,Medium,Comedy
France,R,6.01,Low,Medium,Comedy
France,R,6.18,Low,Medium,History
France,R,6.16,Low,Medium,Comedy
South Korea,R,7.09,Low,Medium,Comedy
South Korea,R,7.1,Low,Medium,Comedy
South Korea,R,7.02,Low,Medium,Comedy
South Korea,R,7.03,Low,Medium,Action
France,PG,6.91,Low,Medium,Comedy
France,PG,6.97,Low,Medium,Comedy
France,PG,6.99,Low,Medium,Sci-Fi
France,PG,6.86,Low,Medium,Comedy
France,PG,6.81,Low,Medium,Drama
France,PG,6.82,Low,Medium,Comedy
USA,R,6.77,Low,Low,History
USA,R,7.74,Medium,Medium,Comedy
USA,R,7.71,Medium,Medium,Comedy
USA,R,7.73,Medium,Medium,Sci-Fi
USA,PG-13,7.25,High,Medium,Comedy
USA,PG-13,7.22,High,Medium,Sci-Fi
USA,PG-13,7.28,High,Medium,Comedy
USA,PG-13,7.27,High,Medium,Drama
USA,PG-13,5.67,Medium,Low,Drama
USA,PG-13,6.51,Medium,Low,History
USA,PG-13,6.89,High,Medium,Action
USA,PG-13,6.81,High,Medium,Comedy
USA,PG-13,6.84,High,Medium,Action
USA,PG,7.12,Medium,Medium,Comedy
USA,PG,7.16,Medium,Medium,Comedy
USA,PG,7.18,Medium,Medium,Drama
USA,PG,7.04,Medium,Medium,Comedy
USA,PG,7.12,Medium,Medium,Comedy
USA,PG-13,8.07,Medium,Medium,Action
USA,PG-13,8.09,Medium,Medium,Comedy
USA,PG-13,8.02,Medium,Medium,Comedy
USA,PG-13,8.18,Medium,Medium,Comedy
USA,PG-13,5.45,Low,Medium,Drama
USA,PG-13,5.31,Low,Medium,History
USA,PG-13,5.49,Low,Medium,History
USA,PG-13,5.31,Low,Medium,Comedy
UK,PG,4.93,High,Medium,Comedy
UK,PG,5,High,Medium,Comedy
UK,PG,5.01,High,Medium,Comedy
USA,PG-13,6.45,Medium,Medium,Comedy
USA,PG-13,6.47,Medium,Medium,History
China,R,6.86,Low,High,Family
China,R,6.75,Low,High,Family
China,R,7.43,Low,High,History
China,R,6.71,Low,High,Family
China,R,6.84,Low,High,Family
USA,PG-13,6.24,High,Medium,Comedy
USA,PG-13,6.13,High,Medium,Drama
USA,R,6.58,High,Medium,Drama
USA,R,6.58,High,Medium,Comedy
USA,PG,5.72,Medium,Medium,Comedy
USA,PG,5.1,High,Medium,Comedy
USA,PG,5.15,High,Medium,Comedy
USA,PG,5.3,High,Medium,Comedy
USA,PG,5.22,High,Medium,Comedy
USA,PG,5.21,High,Medium,Comedy
USA,PG,6.74,High,Medium,Action
USA,PG,6.79,High,Medium,Comedy
USA,PG,6.68,High,Medium,Drama
USA,PG,6.72,High,Medium,Comedy
USA,PG,6.79,High,Medium,Comedy
Hong Kong,PG-13,6.63,Low,Medium,History
Hong Kong,PG-13,6.64,Low,Medium,Comedy
Hong Kong,PG-13,6.59,Low,Medium,Comedy
USA,PG-13,7.05,High,Medium,Drama
USA,PG-13,7,High,Medium,Comedy
USA,R,7.69,Medium,Medium,History
USA,R,7.78,Medium,Medium,Comedy
USA,R,7.69,Medium,Medium,History
USA,PG-13,5.7,Medium,Medium,Comedy
USA,PG-13,5.61,Medium,Medium,Action
USA,PG-13,5.66,Medium,Medium,Action
USA,PG-13,6.4,Medium,Medium,Drama
USA,PG-13,6.36,Medium,Medium,Action
USA,PG-13,6.34,Medium,Medium,Comedy
USA,PG,4.54,High,Medium,Comedy
USA,PG,4.44,High,Medium,Action
USA,PG,4.5,High,Medium,Comedy
USA,R,5.66,Medium,Medium,Drama
USA,R,5.73,Medium,Medium,Comedy
USA,PG,5.53,Medium,Medium,Comedy
USA,PG,5.6,Medium,Medium,Comedy
Spain,R,6.71,Medium,Medium,Action
Spain,R,6.77,Medium,Medium,Drama
USA,R,6.23,Medium,Medium,Drama
USA,R,6.14,Medium,Medium,Comedy
USA,R,6.18,Medium,Medium,Action
USA,R,6.25,Medium,Medium,Action
USA,R,6.4,Medium,High,Comedy
USA,R,5.6,Medium,High,Family
USA,R,7.31,Medium,Medium,Comedy
USA,PG-13,6.63,Medium,Medium,Comedy
USA,PG-13,6.65,Medium,Medium,Comedy
USA,R,8.22,Medium,Medium,Drama
USA,R,8.37,Medium,Medium,Comedy
USA,R,8.22,Medium,Medium,Drama
USA,R,6.5,Medium,Medium,Action
USA,R,6.49,Medium,Medium,Comedy
USA,R,6.6,Medium,Medium,Comedy
USA,R,6.56,Low,Medium,Drama
USA,R,6.52,Low,Medium,Action
USA,R,6.52,Low,Medium,Action
USA,PG-13,5.33,Low,Medium,Comedy
USA,PG-13,5.22,Low,Medium,Comedy
USA,PG-13,5.24,Low,Medium,Action
USA,PG-13,5.34,Low,Medium,Action
USA,PG-13,5.39,Low,Medium,Comedy
USA,PG,5.85,Low,High,Family
USA,PG,6.65,Low,High,Sci-Fi
USA,PG,5.85,Low,High,Family
USA,PG,5.87,Low,High,Family
USA,R,7.11,Medium,Medium,Comedy
Italy,R,4.86,Low,Medium,Comedy
Italy,R,4.89,Low,Medium,Drama
Italy,R,4.96,Low,Medium,Comedy
Italy,R,4.81,Low,Medium,Comedy
USA,PG,7.49,Low,Medium,Comedy
USA,PG,7.4,Low,Medium,History
USA,PG,7.39,Low,Medium,History
USA,PG-13,5.25,Medium,Medium,Comedy
USA,PG-13,5.2,Medium,Medium,Comedy
USA,PG-13,5.38,Medium,Medium,Action
USA,PG-13,5.34,Medium,Medium,Comedy
USA,PG-13,7.76,High,Medium,History
USA,PG-13,7.82,High,Medium,Comedy
USA,R,7.67,High,Medium,Action
USA,R,7.64,High,Medium,Comedy
USA,R,7.69,High,Medium,Action
USA,PG-13,5.86,Medium,Medium,Comedy
USA,PG-13,5.75,Medium,Medium,Drama
USA,PG-13,5.71,Medium,Medium,Comedy
USA,R,7.12,High,Medium,Comedy
USA,R,7.04,High,Medium,Comedy
USA,PG,6.14,Medium,Medium,Sci-Fi
USA,PG,6.04,Medium,Medium,Comedy
USA,PG,6.05,Medium,Medium,Comedy
USA,PG,6.12,Medium,Medium,Comedy
UK,R,8.24,Medium,Medium,History
UK,R,8.28,Medium,Medium,Comedy
UK,R,8.19,Medium,Medium,History
UK,R,8.21,Medium,Medium,Comedy
USA,R,8.07,Medium,Medium,Comedy
USA,R,5.69,Medium,Medium,Action
USA,R,5.77,Medium,Medium,Comedy
USA,R,5.64,Medium,Medium,Comedy
USA,R,6.13,Medium,Medium,Drama
USA,R,6.21,Medium,Medium,Comedy
USA,PG,7.04,High,Medium,Comedy
USA,PG,6.97,High,Medium,Comedy
USA,PG-13,5.22,High,Medium,Sci-Fi
USA,PG-13,5.38,High,Medium,Drama
USA,PG-13,5.26,High,Medium,Comedy
USA,PG-13,7.1,High,Medium,Action
USA,PG-13,7.04,High,Medium,Action
USA,PG-13,7.17,High,Medium,Comedy
USA,PG-13,6.39,High,High,Action
USA,PG-13,5.7,High,High,Family
USA,PG-13,6.5,High,High,Action
USA,PG-13,5.8,High,High,Family
USA,R,7.01,High,Medium,Comedy
USA,R,7.02,High,Medium,Action
USA,R,7.08,Medium,Medium,Action
USA,R,6.91,Medium,Medium,Comedy
USA,R,6.95,Medium,Medium,Action
USA,R,7.02,Medium,Medium,Comedy
USA,R,6.93,Medium,Medium,Drama
UK,PG,6.4,Medium,Medium,Comedy
UK,PG,6.34,Medium,Medium,Action
UK,PG,6.32,Medium,Medium,Comedy
USA,R,6.44,Medium,Medium,Comedy
USA,R,6.55,Medium,Medium,Comedy
USA,PG,6.55,Medium,Medium,Comedy
USA,PG,6.44,Medium,Medium,Comedy
USA,R,5.88,Medium,Medium,Comedy
USA,R,5.72,Medium,Medium,Sci-Fi
USA,R,5.75,Medium,Medium,Comedy
USA,R,5.81,Medium,Medium,Comedy
USA,R,5.77,Medium,Medium,Action
USA,R,5.88,Medium,Medium,Comedy
USA,R,6.27,Medium,Medium,Comedy
USA,R,6.16,Medium,Medium,Comedy
USA,R,6.3,Medium,Medium,Action
