Party,Music,Host,WasThere,WasNotThere,CaloriesDanc
ItwasOK,None,Katya,Eva,Joe,295
Boring,Techno,Katya,Qiong,Joe,14
Boring,None,Janek,Eva,Angela,152
Boring,None,Alex,Billy,Manny,206
Fun,HipHop,Janek,Ada,Manny,217
Boring,Rock,Alex,Ada,Angela,33
Boring,Rock,Xi,Eva,Manny,445
Fun,Techno,Janek,Ada,Vladimir,44
Boring,Rock,Janek,Ada,Angela,477
Boring,Techno,Alex,Eva,Joe,445
Boring,Rock,Sonya,Eva,Angela,17
Fun,Techno,Katya,Ada,Vladimir,432
Boring,None,Xi,Ada,Joe,484
Fun,Classical,Alex,Janusz,Vladimir,476
Fun,Rock,Sonya,Janusz,Vladimir,306
Fun,HipHop,Alex,Eva,Joe,277
Boring,Rock,Xi,Eva,Angela,420
Fun,None,Alex,Eva,Vladimir,496
Fun,Classical,Katya,Ada,Vladimir,193
Boring,Rock,Janek,Ada,Joe,247
Boring,HipHop,Janek,Eva,Manny,462
Boring,None,Janek,Eva,Manny,299
Fun,HipHop,Alex,Janusz,Vladimir,143
Boring,Rock,Sonya,Billy,Angela,42
Boring,Classical,Sonya,Eva,Angela,63
Fun,None,Janek,Eva,Vladimir,73
Fun,None,Janek,Billy,Vladimir,466
Fun,HipHop,Sonya,Janusz,Angela,230
Boring,Rock,Xi,Qiong,Angela,56
Fun,Classical,Katya,Janusz,Manny,436
Fun,None,Janek,Janusz,Joe,289
Fun,HipHop,Xi,Qiong,Vladimir,249
Fun,Techno,Janek,Billy,Joe,142
Boring,None,Katya,Janusz,Angela,384
Boring,Classical,Alex,Ada,Angela,264
Boring,Rock,Katya,Qiong,Angela,473
Boring,Rock,Katya,Eva,Angela,122
Boring,Techno,Janek,Billy,Manny,275
Boring,Rock,Sonya,Ada,Angela,286
Boring,Classical,Alex,Janusz,Angela,357
Fun,HipHop,Janek,Qiong,Manny,266
Boring,None,Xi,Qiong,Vladimir,136
Boring,HipHop,Xi,Eva,Manny,357
Fun,Rock,Janek,Billy,Manny,347
Boring,None,Katya,Janusz,Angela,281
Fun,HipHop,Katya,Janusz,Angela,154
Boring,Techno,Katya,Janusz,Angela,359
Boring,None,Alex,Billy,Manny,268
Boring,HipHop,Sonya,Ada,Angela,81
Fun,Rock,Alex,Janusz,Vladimir,29
Boring,Techno,Xi,Billy,Joe,243
Boring,Techno,Alex,Janusz,Manny,58
Fun,Techno,Sonya,Eva,Vladimir,35
Fun,HipHop,Alex,Ada,Angela,360
Boring,Rock,Alex,Janusz,Manny,156
Fun,Rock,Sonya,Billy,Manny,275
Boring,Rock,Janek,Ada,Angela,160
Fun,None,Alex,Qiong,Joe,4
Boring,Techno,Katya,Eva,Manny,333
Fun,None,Katya,Eva,Manny,32
Fun,Techno,Katya,Eva,Vladimir,320
Boring,None,Katya,Janusz,Joe,254
Boring,Techno,Xi,Qiong,Joe,437
ItwasOK,Rock,Sonya,Ada,Joe,64
Boring,Techno,Alex,Billy,Angela,361
Boring,None,Katya,Janusz,Angela,194
Boring,Rock,Xi,Ada,Joe,486
Boring,Classical,Katya,Eva,Angela,47
Fun,Classical,Alex,Billy,Vladimir,432
Fun,Classical,Katya,Janusz,Manny,275
Boring,Techno,Katya,Eva,Joe,125
Fun,HipHop,Sonya,Ada,Vladimir,42
Boring,None,Janek,Ada,Manny,426
Fun,Rock,Janek,Ada,Vladimir,118
Fun,Rock,Alex,Ada,Joe,127
Fun,HipHop,Janek,Ada,Manny,375
Boring,Techno,Xi,Billy,Manny,163
Boring,Rock,Janek,Ada,Manny,182
Boring,None,Xi,Eva,Joe,498
Fun,Classical,Alex,Qiong,Manny,129
Fun,HipHop,Janek,Ada,Vladimir,488
Fun,HipHop,Xi,Billy,Vladimir,104
Fun,HipHop,Janek,Ada,Manny,333
ItwasOK,Rock,Sonya,Eva,Joe,178
Fun,None,Katya,Eva,Joe,206
Fun,None,Sonya,Eva,Manny,358
ItwasOK,Rock,Janek,Janusz,Manny,167
Fun,None,Janek,Janusz,Vladimir,66
Fun,Techno,Xi,Janusz,Vladimir,435
Boring,Rock,Xi,Eva,Manny,148
Boring,None,Xi,Qiong,Joe,87
Boring,Classical,Katya,Janusz,Angela,260
ItwasOK,Techno,Sonya,Ada,Vladimir,395
Fun,Classical,Xi,Billy,Vladimir,191
Fun,Classical,Katya,Eva,Manny,10
Boring,None,Janek,Janusz,Angela,337
Fun,Classical,Xi,Eva,Vladimir,238
Fun,Rock,Katya,Eva,Manny,435
Fun,None,Janek,Billy,Vladimir,467
Boring,Techno,Janek,Billy,Angela,259
Fun,None,Alex,Billy,Vladimir,109
Fun,HipHop,Alex,Ada,Angela,311
Boring,Classical,Janek,Qiong,Vladimir,116
Boring,Techno,Katya,Ada,Joe,358
Boring,HipHop,Xi,Billy,Angela,139
ItwasOK,None,Katya,Qiong,Manny,195
Fun,None,Janek,Ada,Vladimir,480
Boring,None,Xi,Janusz,Joe,459
Boring,Techno,Xi,Janusz,Joe,349
Boring,Classical,Janek,Janusz,Angela,498
Fun,Classical,Katya,Janusz,Vladimir,434
ItwasOK,Rock,Janek,Janusz,Manny,23
Fun,HipHop,Janek,Janusz,Manny,450
Fun,None,Sonya,Billy,Vladimir,409
Fun,HipHop,Janek,Janusz,Manny,476
Boring,HipHop,Sonya,Qiong,Manny,57
Fun,HipHop,Sonya,Eva,Joe,390
Fun,Techno,Sonya,Ada,Manny,193
Boring,Classical,Janek,Janusz,Joe,190
Boring,Rock,Alex,Ada,Angela,346
Fun,Rock,Janek,Qiong,Vladimir,332
Boring,None,Alex,Ada,Angela,390
ItwasOK,None,Alex,Janusz,Manny,45
Boring,HipHop,Janek,Billy,Joe,111
Fun,None,Sonya,Eva,Manny,65
Fun,HipHop,Xi,Billy,Vladimir,400
Boring,Rock,Sonya,Eva,Joe,327
Fun,HipHop,Sonya,Billy,Vladimir,338
Fun,Rock,Janek,Qiong,Vladimir,419
Fun,HipHop,Janek,Janusz,Vladimir,346
Boring,HipHop,Xi,Eva,Joe,49
ItwasOK,Techno,Katya,Ada,Manny,77
Fun,Classical,Xi,Ada,Vladimir,34
Boring,Techno,Janek,Ada,Angela,125
Boring,Techno,Janek,Janusz,Manny,189
Fun,HipHop,Katya,Billy,Joe,166
ItwasOK,Classical,Janek,Eva,Joe,466
ItwasOK,Rock,Alex,Ada,Manny,430
Fun,None,Alex,Qiong,Joe,216
Boring,HipHop,Xi,Eva,Joe,427
Fun,None,Janek,Ada,Vladimir,417
Fun,HipHop,Alex,Janusz,Vladimir,235
Boring,Classical,Katya,Billy,Angela,219
Boring,HipHop,Sonya,Janusz,Joe,325
Boring,None,Alex,Billy,Joe,349
Fun,HipHop,Xi,Eva,Vladimir,10
Fun,Rock,Alex,Eva,Vladimir,4
Boring,None,Alex,Eva,Angela,336
Fun,Rock,Sonya,Ada,Vladimir,351
Boring,HipHop,Katya,Ada,Joe,146
Boring,Classical,Janek,Qiong,Manny,335
Fun,Techno,Sonya,Ada,Joe,249
Fun,None,Sonya,Janusz,Vladimir,333
Fun,None,Janek,Billy,Vladimir,392
ItwasOK,HipHop,Sonya,Ada,Joe,18
ItwasOK,Classical,Alex,Billy,Manny,487
Boring,None,Janek,Ada,Angela,34
Fun,Rock,Katya,Eva,Vladimir,336
Fun,Techno,Xi,Eva,Vladimir,110
Boring,Techno,Alex,Eva,Joe,346
ItwasOK,HipHop,Janek,Billy,Joe,10
Boring,Classical,Alex,Eva,Angela,270
Fun,Rock,Katya,Qiong,Angela,250
Fun,Techno,Xi,Ada,Vladimir,404
Boring,Rock,Xi,Billy,Angela,470
Fun,HipHop,Katya,Ada,Vladimir,395
Fun,Techno,Janek,Ada,Vladimir,412
Boring,Rock,Xi,Billy,Joe,278
Boring,Techno,Xi,Janusz,Joe,407
Boring,None,Janek,Ada,Angela,201
Boring,Techno,Sonya,Billy,Joe,398
ItwasOK,Rock,Sonya,Eva,Manny,1
Fun,Rock,Katya,Eva,Vladimir,414
Fun,Classical,Katya,Qiong,Vladimir,352
Boring,Techno,Sonya,Billy,Joe,65
Boring,Techno,Janek,Janusz,Angela,388
ItwasOK,Classical,Janek,Qiong,Manny,299
Fun,Rock,Alex,Ada,Vladimir,404
ItwasOK,Rock,Sonya,Billy,Manny,379
Boring,Classical,Katya,Eva,Joe,413
Fun,HipHop,Katya,Qiong,Angela,306
Fun,None,Alex,Eva,Angela,315
Boring,HipHop,Xi,Qiong,Angela,227
Fun,None,Alex,Ada,Joe,94
Fun,Techno,Katya,Ada,Joe,84
Boring,None,Katya,Janusz,Angela,70
Boring,Rock,Alex,Janusz,Angela,6
Boring,HipHop,Alex,Janusz,Joe,447
ItwasOK,Techno,Sonya,Qiong,Joe,7
Boring,Techno,Katya,Ada,Joe,128
Boring,None,Sonya,Janusz,Angela,34
ItwasOK,None,Katya,Eva,Joe,187
Fun,HipHop,Alex,Eva,Manny,259
Boring,None,Sonya,Janusz,Angela,430
Fun,Techno,Katya,Billy,Manny,225
Fun,Techno,Katya,Janusz,Joe,358
Fun,HipHop,Katya,Qiong,Angela,444
Boring,Classical,Xi,Billy,Joe,328
ItwasOK,Techno,Katya,Janusz,Manny,127
Boring,Classical,Sonya,Qiong,Joe,459
Boring,None,Alex,Billy,Angela,309
Boring,Classical,Katya,Qiong,Angela,82
Fun,HipHop,Alex,Janusz,Manny,220
Fun,None,Katya,Janusz,Vladimir,135
Boring,Rock,Xi,Eva,Manny,115
Fun,None,Alex,Janusz,Vladimir,164
Boring,None,Janek,Billy,Angela,430
Boring,Classical,Alex,Eva,Angela,41
Fun,None,Janek,Janusz,Manny,334
Boring,None,Katya,Ada,Angela,259
Fun,Classical,Alex,Billy,Manny,222
Boring,None,Xi,Janusz,Angela,179
Boring,Techno,Alex,Janusz,Joe,121
Fun,Rock,Katya,Janusz,Manny,403
Boring,Techno,Katya,Qiong,Manny,407
Boring,Rock,Katya,Billy,Angela,362
Boring,Rock,Xi,Janusz,Angela,175
Boring,Rock,Katya,Ada,Manny,8
Boring,None,Katya,Qiong,Angela,374
Boring,Rock,Xi,Qiong,Joe,209
Fun,Rock,Sonya,Billy,Vladimir,265
Fun,Classical,Janek,Janusz,Vladimir,15
Fun,HipHop,Xi,Eva,Vladimir,25
Boring,Techno,Alex,Ada,Angela,429
Fun,Classical,Sonya,Janusz,Manny,340
Boring,Techno,Janek,Eva,Angela,96
Boring,Rock,Alex,Billy,Angela,296
Fun,Techno,Katya,Qiong,Vladimir,267
Fun,Classical,Sonya,Janusz,Joe,340
Fun,HipHop,Alex,Janusz,Joe,392
Boring,None,Alex,Billy,Angela,361
Boring,Rock,Janek,Qiong,Angela,371
Boring,None,Xi,Janusz,Manny,90
Boring,Classical,Xi,Eva,Manny,477
Boring,Rock,Xi,Qiong,Joe,405
Boring,Techno,Alex,Billy,Joe,454
Boring,Techno,Xi,Billy,Manny,276
Boring,Rock,Xi,Billy,Joe,38
ItwasOK,HipHop,Sonya,Qiong,Joe,101
Boring,None,Xi,Qiong,Angela,167
Boring,Rock,Katya,Eva,Angela,337
Boring,None,Sonya,Janusz,Angela,309
ItwasOK,Rock,Sonya,Billy,Joe,302
Fun,HipHop,Xi,Ada,Vladimir,417
Boring,HipHop,Sonya,Janusz,Angela,138
Fun,Techno,Sonya,Billy,Vladimir,476
Boring,Techno,Sonya,Ada,Angela,477
Fun,HipHop,Katya,Janusz,Angela,351
Boring,HipHop,Janek,Qiong,Angela,140
ItwasOK,Classical,Katya,Janusz,Joe,20
Fun,Techno,Katya,Qiong,Vladimir,328
Fun,Classical,Alex,Ada,Vladimir,147
Fun,Rock,Janek,Ada,Joe,249
ItwasOK,Classical,Sonya,Billy,Angela,144
Fun,HipHop,Katya,Eva,Manny,398
Boring,None,Janek,Qiong,Manny,44
Boring,Classical,Alex,Qiong,Manny,249
Boring,Techno,Alex,Janusz,Angela,396
Boring,Techno,Xi,Billy,Joe,417
Boring,Rock,Janek,Billy,Angela,87
Boring,Techno,Xi,Eva,Joe,280
Fun,Classical,Janek,Eva,Manny,406
Boring,None,Sonya,Qiong,Angela,288
Fun,Techno,Janek,Eva,Joe,174
Boring,Techno,Xi,Eva,Manny,80
ItwasOK,Techno,Sonya,Qiong,Manny,222
Fun,Classical,Sonya,Eva,Vladimir,227
Fun,None,Alex,Billy,Vladimir,431
Fun,Classical,Alex,Billy,Vladimir,473
Boring,Classical,Janek,Qiong,Angela,380
Boring,None,Katya,Qiong,Angela,426
Boring,HipHop,Xi,Billy,Manny,81
Fun,HipHop,Katya,Ada,Joe,372
Boring,Classical,Sonya,Eva,Angela,390
ItwasOK,Techno,Sonya,Eva,Joe,136
Fun,Rock,Katya,Janusz,Manny,207
Boring,Techno,Katya,Janusz,Angela,373
Fun,Rock,Xi,Eva,Vladimir,330
ItwasOK,Rock,Sonya,Ada,Manny,274
Boring,Rock,Xi,Qiong,Joe,464
Fun,HipHop,Xi,Ada,Vladimir,208
Boring,Rock,Alex,Billy,Angela,132
ItwasOK,Classical,Sonya,Janusz,Joe,29
Fun,HipHop,Katya,Ada,Vladimir,15
Boring,Techno,Alex,Billy,Joe,401
Boring,Techno,Xi,Billy,Angela,186
Boring,Techno,Xi,Janusz,Manny,326
Boring,Classical,Alex,Ada,Angela,90
Boring,Techno,Katya,Ada,Angela,387
Fun,HipHop,Janek,Ada,Vladimir,232
Boring,None,Katya,Billy,Angela,87
ItwasOK,Rock,Katya,Eva,Joe,97
Fun,Classical,Katya,Billy,Vladimir,10
Fun,HipHop,Sonya,Billy,Vladimir,75
Fun,Classical,Alex,Eva,Manny,456
Fun,HipHop,Alex,Janusz,Angela,250
Boring,Rock,Alex,Ada,Manny,205
Fun,Classical,Janek,Eva,Joe,188
Fun,Techno,Sonya,Qiong,Vladimir,32
Fun,Techno,Xi,Janusz,Vladimir,162
Boring,Rock,Alex,Billy,Angela,181
Fun,HipHop,Alex,Ada,Manny,452
Fun,Rock,Sonya,Ada,Joe,215
Boring,None,Katya,Janusz,Manny,47
Fun,Classical,Janek,Janusz,Vladimir,363
Fun,None,Alex,Janusz,Vladimir,19
Boring,Rock,Xi,Qiong,Manny,357
Boring,Rock,Sonya,Eva,Angela,67
Fun,Classical,Sonya,Qiong,Vladimir,417
Fun,Rock,Xi,Qiong,Vladimir,444
Fun,None,Katya,Qiong,Vladimir,193
Fun,HipHop,Katya,Qiong,Angela,300
Boring,None,Xi,Janusz,Manny,476
Boring,None,Alex,Billy,Joe,263
Fun,Rock,Katya,Eva,Vladimir,193
Fun,None,Alex,Qiong,Angela,278
Boring,Rock,Janek,Eva,Joe,124
Boring,None,Janek,Ada,Angela,250
ItwasOK,None,Alex,Qiong,Manny,108
Fun,None,Alex,Eva,Vladimir,277
Fun,Rock,Alex,Billy,Manny,381
Fun,Classical,Sonya,Janusz,Vladimir,89
Fun,HipHop,Xi,Ada,Vladimir,124
Fun,Rock,Sonya,Ada,Manny,250
Fun,HipHop,Janek,Billy,Angela,220
Fun,Classical,Sonya,Janusz,Joe,67
ItwasOK,Classical,Janek,Qiong,Manny,331
Boring,Rock,Janek,Qiong,Manny,83
Fun,Techno,Xi,Billy,Vladimir,209
Boring,Rock,Sonya,Billy,Angela,0
Boring,Rock,Janek,Eva,Angela,113
Fun,Classical,Katya,Ada,Vladimir,58
Fun,Techno,Janek,Qiong,Angela,490
Boring,None,Alex,Ada,Angela,257
Boring,Techno,Sonya,Billy,Angela,492
ItwasOK,Rock,Katya,Janusz,Manny,468
Fun,Classical,Xi,Qiong,Vladimir,378
ItwasOK,Classical,Katya,Qiong,Manny,439
Fun,Techno,Alex,Janusz,Joe,315
Fun,Classical,Katya,Ada,Joe,102
Fun,Classical,Janek,Qiong,Vladimir,185
Fun,Techno,Alex,Eva,Vladimir,63
Fun,Techno,Janek,Qiong,Joe,385
Fun,Techno,Katya,Qiong,Vladimir,77
Fun,None,Sonya,Ada,Joe,397
Boring,Rock,Xi,Eva,Manny,211
Boring,Rock,Sonya,Billy,Angela,47
Fun,Rock,Sonya,Eva,Vladimir,40
Fun,HipHop,Alex,Billy,Joe,391
Boring,Classical,Alex,Janusz,Angela,41
Fun,None,Janek,Janusz,Vladimir,408
Fun,Classical,Janek,Janusz,Manny,192
Fun,Rock,Sonya,Qiong,Manny,200
Fun,HipHop,Alex,Billy,Manny,217
Fun,Classical,Alex,Ada,Vladimir,89
Boring,Rock,Janek,Ada,Joe,121
Fun,Classical,Janek,Qiong,Vladimir,349
Fun,Classical,Sonya,Eva,Vladimir,254
Boring,Techno,Katya,Ada,Angela,153
Fun,HipHop,Alex,Billy,Joe,89
Boring,Classical,Janek,Billy,Angela,444
Boring,Rock,Xi,Qiong,Angela,41
Fun,Rock,Alex,Qiong,Vladimir,41
Boring,Classical,Katya,Ada,Joe,57
Boring,Classical,Xi,Qiong,Manny,353
Fun,HipHop,Alex,Janusz,Vladimir,137
Boring,Techno,Xi,Eva,Joe,5
ItwasOK,HipHop,Alex,Qiong,Manny,148
Boring,Classical,Xi,Janusz,Angela,166
Boring,Techno,Sonya,Qiong,Angela,378
Boring,Techno,Katya,Janusz,Manny,44
Boring,Classical,Xi,Janusz,Joe,340
Fun,HipHop,Janek,Ada,Manny,33
Boring,Classical,Katya,Billy,Joe,472
Fun,None,Sonya,Qiong,Vladimir,322
Fun,Techno,Katya,Eva,Vladimir,74
Fun,Classical,Janek,Ada,Manny,127
ItwasOK,Classical,Katya,Billy,Joe,332
Boring,None,Xi,Qiong,Joe,51
ItwasOK,Techno,Janek,Billy,Manny,218
Fun,Techno,Sonya,Eva,Vladimir,207
ItwasOK,Rock,Alex,Janusz,Manny,132
ItwasOK,Rock,Alex,Janusz,Manny,485
Fun,HipHop,Sonya,Eva,Manny,461
Boring,Classical,Sonya,Qiong,Angela,252
Fun,Techno,Janek,Qiong,Vladimir,3
Boring,Techno,Katya,Ada,Angela,194
ItwasOK,HipHop,Alex,Qiong,Joe,100
Boring,None,Xi,Ada,Joe,494
Fun,Rock,Katya,Ada,Manny,142
Boring,Classical,Janek,Billy,Angela,358
Boring,Techno,Xi,Janusz,Joe,364
Boring,Classical,Janek,Qiong,Angela,80
Boring,Techno,Katya,Qiong,Angela,73
Boring,Classical,Janek,Billy,Angela,369
Fun,None,Sonya,Eva,Vladimir,241
Boring,None,Sonya,Ada,Angela,329
Fun,Rock,Janek,Janusz,Joe,65
Boring,Techno,Xi,Eva,Angela,62
Fun,HipHop,Katya,Ada,Manny,452
Fun,None,Alex,Billy,Vladimir,185
Fun,Classical,Janek,Qiong,Vladimir,469
Boring,Techno,Xi,Qiong,Manny,69
Boring,HipHop,Katya,Ada,Angela,77
Boring,None,Sonya,Eva,Manny,3
Boring,Rock,Janek,Eva,Angela,362
Boring,None,Xi,Eva,Joe,186
Fun,None,Sonya,Janusz,Vladimir,99
Fun,HipHop,Sonya,Eva,Vladimir,485
ItwasOK,HipHop,Alex,Billy,Joe,47
Fun,HipHop,Katya,Eva,Angela,259
Fun,None,Sonya,Ada,Joe,403
Fun,HipHop,Sonya,Ada,Vladimir,126
Boring,HipHop,Xi,Billy,Manny,476
Fun,Classical,Alex,Billy,Joe,490
Fun,Classical,Alex,Janusz,Vladimir,146
Fun,None,Janek,Ada,Vladimir,347
Boring,Classical,Alex,Ada,Angela,149
ItwasOK,None,Alex,Billy,Joe,16
Fun,Rock,Sonya,Qiong,Joe,448
Fun,None,Katya,Ada,Manny,432
Boring,Rock,Katya,Qiong,Angela,458
Boring,HipHop,Xi,Janusz,Angela,301
Fun,Techno,Xi,Eva,Vladimir,343
Boring,Classical,Alex,Qiong,Angela,9
ItwasOK,Techno,Xi,Ada,Vladimir,470
Boring,Techno,Xi,Billy,Angela,38
Fun,HipHop,Alex,Ada,Joe,209
Boring,None,Xi,Qiong,Angela,39
Boring,Rock,Sonya,Billy,Joe,133
Fun,Rock,Janek,Eva,Vladimir,130
Boring,Techno,Xi,Janusz,Joe,88
Boring,Classical,Janek,Eva,Vladimir,234
Boring,Techno,Xi,Janusz,Angela,150
Fun,HipHop,Sonya,Eva,Joe,392
Fun,HipHop,Alex,Ada,Vladimir,383
ItwasOK,Techno,Sonya,Ada,Manny,438
Boring,Rock,Sonya,Eva,Angela,277
Fun,Classical,Alex,Billy,Vladimir,235
ItwasOK,None,Sonya,Billy,Manny,317
Fun,HipHop,Katya,Billy,Vladimir,401
Fun,Techno,Alex,Janusz,Vladimir,97
Boring,Rock,Sonya,Janusz,Joe,251
Boring,Techno,Janek,Janusz,Manny,30
Fun,Classical,Janek,Janusz,Manny,468
Boring,None,Xi,Ada,Joe,50
Boring,Techno,Alex,Eva,Joe,352
Boring,Rock,Katya,Ada,Angela,2
Fun,Classical,Alex,Janusz,Vladimir,146
Fun,HipHop,Katya,Ada,Vladimir,358
Boring,Rock,Katya,Janusz,Manny,237
Boring,Rock,Janek,Qiong,Angela,60
Boring,HipHop,Katya,Ada,Angela,155
Boring,Techno,Xi,Billy,Joe,237
Boring,None,Xi,Ada,Angela,124
Fun,HipHop,Alex,Janusz,Joe,400
Fun,HipHop,Xi,Billy,Vladimir,211
ItwasOK,Rock,Katya,Billy,Manny,462
Fun,None,Alex,Eva,Joe,11
Boring,None,Xi,Billy,Joe,261
Boring,Techno,Katya,Janusz,Manny,254
Boring,Classical,Sonya,Qiong,Angela,80
ItwasOK,Rock,Sonya,Qiong,Manny,170
Fun,Rock,Katya,Qiong,Joe,12
ItwasOK,Rock,Janek,Qiong,Angela,303
Fun,HipHop,Janek,Ada,Joe,283
Boring,Classical,Sonya,Billy,Angela,117
Fun,None,Janek,Qiong,Joe,414
Fun,HipHop,Katya,Ada,Manny,281
Boring,Classical,Xi,Ada,Manny,75
Boring,Rock,Janek,Eva,Angela,289
Fun,Techno,Janek,Ada,Manny,113
ItwasOK,None,Janek,Eva,Manny,319
Boring,HipHop,Xi,Ada,Manny,307
Fun,Classical,Katya,Qiong,Angela,357
ItwasOK,Classical,Janek,Qiong,Joe,204
Fun,HipHop,Katya,Eva,Angela,488
ItwasOK,Techno,Katya,Qiong,Joe,18
Fun,Techno,Sonya,Billy,Vladimir,379
Boring,Techno,Xi,Billy,Angela,466
Fun,Classical,Alex,Billy,Joe,235
Fun,Rock,Alex,Qiong,Vladimir,339
Boring,Rock,Xi,Janusz,Angela,453
Fun,Classical,Sonya,Janusz,Manny,414
Fun,Techno,Janek,Billy,Vladimir,96
ItwasOK,None,Alex,Ada,Vladimir,253
Boring,None,Xi,Ada,Joe,354
Fun,HipHop,Alex,Billy,Joe,136
Boring,Techno,Xi,Janusz,Angela,119
Fun,Classical,Janek,Qiong,Vladimir,256
ItwasOK,Techno,Alex,Billy,Joe,8
Fun,Classical,Janek,Janusz,Vladimir,383
Boring,Techno,Katya,Eva,Joe,12
Fun,Techno,Janek,Eva,Manny,364
Fun,HipHop,Alex,Qiong,Joe,297
Boring,None,Janek,Qiong,Angela,98
Boring,HipHop,Xi,Billy,Manny,446
Boring,None,Xi,Eva,Angela,273
Fun,Rock,Katya,Billy,Manny,459
Boring,Techno,Alex,Ada,Joe,341
Fun,Rock,Sonya,Billy,Vladimir,468
Boring,Rock,Xi,Qiong,Angela,285
Fun,Classical,Xi,Janusz,Vladimir,65
Boring,Rock,Xi,Eva,Manny,55
Boring,None,Katya,Qiong,Joe,66
Fun,None,Janek,Janusz,Joe,161
Fun,Techno,Sonya,Eva,Vladimir,129
Fun,HipHop,Sonya,Eva,Angela,349
Fun,Rock,Sonya,Janusz,Joe,403
Boring,None,Janek,Ada,Joe,75
Fun,Classical,Alex,Ada,Vladimir,118
Boring,Techno,Janek,Ada,Joe,385
Fun,Techno,Katya,Eva,Joe,52
Fun,Techno,Xi,Janusz,Vladimir,83
Boring,None,Alex,Qiong,Joe,123
Fun,Rock,Alex,Janusz,Manny,425
Fun,Rock,Sonya,Janusz,Joe,175
Fun,Rock,Janek,Qiong,Vladimir,402
Fun,Techno,Katya,Ada,Manny,24
Fun,None,Xi,Billy,Vladimir,127
Fun,HipHop,Janek,Janusz,Manny,408
Boring,Techno,Sonya,Eva,Angela,470
Fun,Rock,Xi,Billy,Vladimir,281
Boring,HipHop,Alex,Ada,Angela,5
Boring,Classical,Xi,Ada,Joe,342
Boring,Classical,Sonya,Ada,Angela,353
Fun,HipHop,Sonya,Billy,Angela,394
ItwasOK,HipHop,Janek,Ada,Joe,104
Boring,Classical,Janek,Eva,Manny,185
Boring,HipHop,Xi,Ada,Angela,200
ItwasOK,Rock,Sonya,Billy,Angela,279
Boring,Classical,Xi,Janusz,Angela,99
Boring,Rock,Sonya,Qiong,Angela,468
Fun,Classical,Janek,Billy,Vladimir,331
Fun,Rock,Sonya,Qiong,Vladimir,365
Fun,Techno,Alex,Janusz,Joe,433
Boring,Techno,Alex,Billy,Joe,68
Fun,Techno,Xi,Janusz,Vladimir,416
Boring,Rock,Sonya,Janusz,Angela,498
ItwasOK,Rock,Janek,Eva,Manny,319
Fun,Rock,Sonya,Eva,Vladimir,53
Fun,Classical,Janek,Janusz,Vladimir,176
Fun,Rock,Alex,Qiong,Vladimir,466
Fun,None,Sonya,Janusz,Joe,289
ItwasOK,Techno,Katya,Eva,Joe,325
Boring,HipHop,Sonya,Qiong,Angela,73
Fun,None,Janek,Qiong,Joe,219
Boring,Rock,Janek,Janusz,Angela,459
Boring,Techno,Katya,Janusz,Manny,333
Boring,None,Xi,Janusz,Joe,459
Fun,HipHop,Janek,Janusz,Vladimir,156
Fun,HipHop,Alex,Eva,Joe,353
Fun,None,Janek,Billy,Joe,15
ItwasOK,Classical,Katya,Billy,Manny,401
Boring,None,Xi,Qiong,Manny,34
Fun,HipHop,Sonya,Janusz,Angela,317
Fun,None,Xi,Janusz,Vladimir,313
Fun,HipHop,Janek,Qiong,Joe,410
ItwasOK,Rock,Katya,Ada,Joe,208
ItwasOK,Classical,Alex,Janusz,Angela,400
ItwasOK,Classical,Alex,Qiong,Manny,195
Fun,HipHop,Katya,Eva,Vladimir,131
ItwasOK,Rock,Janek,Qiong,Joe,410
Fun,Classical,Sonya,Janusz,Manny,189
Fun,HipHop,Sonya,Janusz,Joe,330
Boring,None,Xi,Janusz,Joe,478
Boring,HipHop,Janek,Qiong,Angela,72
Fun,Classical,Xi,Billy,Vladimir,75
Fun,None,Sonya,Billy,Vladimir,471
Boring,Rock,Xi,Eva,Angela,66
Fun,Rock,Sonya,Eva,Vladimir,52
Fun,HipHop,Alex,Billy,Vladimir,426
Fun,Classical,Katya,Qiong,Vladimir,415
Boring,HipHop,Alex,Qiong,Angela,23
Fun,Classical,Katya,Eva,Manny,158
Boring,Rock,Sonya,Ada,Angela,494
Boring,Techno,Alex,Qiong,Angela,173
Boring,HipHop,Xi,Billy,Angela,427
Boring,Rock,Xi,Eva,Angela,293
ItwasOK,Rock,Alex,Ada,Joe,400
Fun,HipHop,Janek,Qiong,Manny,126
ItwasOK,None,Alex,Qiong,Manny,67
Boring,HipHop,Katya,Janusz,Manny,74
Boring,Techno,Alex,Ada,Angela,40
Fun,HipHop,Katya,Eva,Joe,62
Boring,Rock,Sonya,Qiong,Joe,185
ItwasOK,Techno,Katya,Eva,Joe,121
Fun,HipHop,Alex,Billy,Vladimir,484
Boring,Classical,Xi,Janusz,Angela,460
Boring,Classical,Janek,Qiong,Angela,51
Boring,None,Janek,Eva,Angela,5
Boring,Techno,Alex,Qiong,Angela,61
ItwasOK,HipHop,Katya,Billy,Vladimir,230
Boring,HipHop,Katya,Qiong,Angela,141
Fun,Rock,Katya,Ada,Joe,478
Boring,Rock,Katya,Qiong,Angela,297
Boring,Techno,Xi,Qiong,Angela,221
Boring,HipHop,Xi,Ada,Manny,324
Fun,Techno,Xi,Eva,Vladimir,414
Fun,None,Sonya,Qiong,Vladimir,18
Boring,Techno,Alex,Janusz,Joe,448
