"Studentid","Attendance","Major","Questions","Score","Seniority","Texting","Grade"
"41444","1","Polsci","Rarely","65","Junior","Rarely","Pass"
"41445","81","Stat","Rarely","2","Senior","Rarely","Pass"
"41446","60","Communication","Always","78","Senior","Rarely","Pass"
"41447","8","Polsci","Rarely","24","Junior","Always","Fail"
"41448","35","Polsci","Always","79","Sophomore","Rarely","Pass"
"41449","90","Communication","Always","60","Sophomore","Rarely","Pass"
"41450","18","Stat","Rarely","11","Sophomore","Always","Pass"
"41451","83","Cs","Rarely","43","Senior","Rarely","Fail"
"41452","45","Communication","Rarely","53","Junior","Rarely","Pass"
"41453","19","Communication","Rarely","45","Sophomore","Rarely","Pass"
"41454","46","Cs","Always","44","Sophomore","Always","Fail"
"41455","86","Stat","Rarely","32","Junior","Rarely","Fail"
"41456","26","Polsci","Rarely","85","Sophomore","Rarely","Fail"
"41457","0","Cs","Always","49","Freshman","Always","Fail"
"41458","89","Communication","Always","61","Freshman","Always","Pass"
"41459","33","Communication","Rarely","66","Sophomore","Rarely","Fail"
"41460","76","Communication","Always","33","Junior","Rarely","Fail"
"41461","30","Polsci","Rarely","82","Freshman","Rarely","Pass"
"41462","13","Stat","Rarely","25","Senior","Always","Pass"
"41463","97","Cs","Always","2","Junior","Always","Fail"
"41464","78","Stat","Always","44","Senior","Rarely","Fail"
"41465","18","Stat","Always","44","Sophomore","Rarely","Fail"
"41466","95","Cs","Always","92","Sophomore","Rarely","Pass"
"41467","2","Stat","Always","54","Sophomore","Rarely","Fail"
"41468","16","Polsci","Rarely","19","Junior","Always","Fail"
"41469","100","Polsci","Rarely","69","Freshman","Always","Pass"
"41470","18","Stat","Always","2","Sophomore","Always","Fail"
"41471","100","Stat","Always","39","Sophomore","Always","Pass"
"41472","1","Stat","Always","5","Freshman","Always","Fail"
"41473","97","Stat","Always","86","Junior","Rarely","Pass"
"41474","80","Cs","Rarely","83","Freshman","Rarely","Pass"
"41475","14","Polsci","Always","99","Sophomore","Rarely","Fail"
"41476","41","Communication","Rarely","55","Sophomore","Rarely","Pass"
"41477","37","Stat","Rarely","79","Sophomore","Always","Fail"
"41478","84","Polsci","Always","13","Sophomore","Always","Pass"
"41479","39","Polsci","Rarely","26","Junior","Rarely","Fail"
"41480","69","Polsci","Always","29","Freshman","Rarely","Pass"
"41481","66","Polsci","Rarely","20","Senior","Rarely","Fail"
"41482","0","Communication","Rarely","19","Sophomore","Rarely","Fail"
"41483","60","Stat","Rarely","31","Sophomore","Rarely","Pass"
"41484","24","Communication","Rarely","15","Junior","Rarely","Fail"
"41485","41","Polsci","Always","56","Freshman","Rarely","Pass"
"41486","2","Communication","Rarely","52","Junior","Always","Pass"
"41487","93","Communication","Rarely","7","Freshman","Always","Fail"
"41488","41","Communication","Rarely","87","Sophomore","Rarely","Fail"
"41489","94","Stat","Always","88","Sophomore","Always","Pass"
"41490","7","Stat","Rarely","42","Senior","Always","Fail"
"41491","47","Stat","Always","26","Junior","Always","Pass"
"41492","64","Polsci","Rarely","6","Junior","Always","Fail"
"41493","96","Communication","Always","99","Junior","Always","Pass"
"41494","4","Polsci","Always","51","Sophomore","Always","Pass"
"41495","20","Cs","Always","87","Junior","Rarely","Pass"
"41496","62","Polsci","Rarely","59","Junior","Rarely","Pass"
"41497","21","Communication","Always","97","Sophomore","Rarely","Pass"
"41498","72","Communication","Rarely","45","Senior","Always","Pass"
"41499","16","Polsci","Rarely","99","Senior","Rarely","Fail"
"41500","22","Cs","Always","2","Senior","Always","Fail"
"41501","11","Cs","Rarely","78","Sophomore","Always","Pass"
"41502","57","Stat","Rarely","14","Sophomore","Rarely","Fail"
"41503","90","Communication","Always","84","Junior","Always","Pass"
"41504","31","Stat","Always","95","Junior","Always","Pass"
"41505","72","Stat","Always","7","Senior","Always","Fail"
"41506","12","Cs","Rarely","5","Junior","Always","Fail"
"41507","22","Polsci","Always","74","Freshman","Always","Pass"
"41508","60","Polsci","Always","11","Sophomore","Rarely","Pass"
"41509","78","Communication","Always","28","Sophomore","Rarely","Pass"
"41510","60","Polsci","Always","94","Freshman","Always","Pass"
"41511","51","Communication","Rarely","14","Senior","Rarely","Fail"
"41512","2","Polsci","Rarely","75","Junior","Always","Pass"
"41513","35","Communication","Always","63","Junior","Rarely","Pass"
"41514","18","Polsci","Rarely","41","Sophomore","Always","Fail"
"41515","27","Stat","Always","0","Sophomore","Rarely","Pass"
"41516","48","Cs","Always","32","Freshman","Always","Fail"
"41517","47","Stat","Rarely","93","Sophomore","Always","Pass"
"41518","76","Cs","Rarely","6","Senior","Rarely","Fail"
"41519","86","Stat","Rarely","39","Freshman","Always","Pass"
"41520","0","Cs","Always","100","Junior","Always","Pass"
"41521","45","Cs","Always","49","Sophomore","Rarely","Fail"
"41522","53","Communication","Always","5","Junior","Always","Fail"
"41523","74","Stat","Rarely","71","Junior","Rarely","Fail"
"41524","98","Stat","Rarely","9","Sophomore","Rarely","Fail"
"41525","28","Communication","Rarely","38","Sophomore","Always","Fail"
"41526","9","Polsci","Always","84","Sophomore","Rarely","Pass"
"41527","32","Communication","Rarely","60","Sophomore","Always","Pass"
"41528","69","Polsci","Always","27","Senior","Rarely","Pass"
"41529","64","Communication","Always","15","Senior","Rarely","Fail"
"41530","18","Cs","Always","89","Junior","Always","Pass"
"41531","35","Cs","Always","49","Sophomore","Rarely","Fail"
"41532","84","Stat","Rarely","6","Senior","Always","Fail"
"41533","7","Communication","Rarely","22","Junior","Rarely","Fail"
"41534","91","Polsci","Always","1","Senior","Always","Pass"
"41535","61","Polsci","Always","58","Junior","Always","Pass"
"41536","39","Cs","Always","8","Senior","Always","Fail"
"41537","92","Communication","Rarely","38","Freshman","Rarely","Pass"
"41538","54","Communication","Rarely","1","Senior","Always","Pass"
"41539","54","Polsci","Always","12","Freshman","Always","Pass"
"41540","83","Polsci","Always","42","Sophomore","Rarely","Pass"
"41541","84","Cs","Always","69","Sophomore","Rarely","Pass"
"41542","35","Polsci","Always","69","Sophomore","Rarely","Pass"
"41543","63","Cs","Rarely","58","Sophomore","Always","Pass"
"41544","14","Cs","Rarely","40","Senior","Rarely","Fail"
"41545","97","Cs","Rarely","11","Sophomore","Rarely","Fail"
"41546","67","Cs","Rarely","91","Junior","Rarely","Pass"
"41547","7","Polsci","Always","25","Sophomore","Rarely","Pass"
"41548","65","Stat","Always","71","Sophomore","Rarely","Pass"
"41549","85","Stat","Rarely","91","Sophomore","Rarely","Pass"
"41550","7","Polsci","Always","0","Freshman","Rarely","Pass"
"41551","40","Stat","Rarely","50","Freshman","Always","Pass"
"41552","100","Communication","Rarely","28","Junior","Rarely","Fail"
"41553","89","Communication","Rarely","32","Freshman","Always","Pass"
"41554","16","Polsci","Always","33","Junior","Rarely","Pass"
"41555","85","Polsci","Rarely","93","Senior","Rarely","Pass"
"41556","98","Polsci","Always","48","Senior","Always","Pass"
"41557","54","Stat","Rarely","46","Sophomore","Rarely","Pass"
"41558","92","Communication","Rarely","46","Junior","Rarely","Pass"
"41559","11","Cs","Rarely","39","Junior","Always","Fail"
"41560","96","Stat","Always","10","Freshman","Always","Fail"
"41561","71","Stat","Always","9","Freshman","Rarely","Fail"
"41562","20","Communication","Always","30","Freshman","Rarely","Fail"
"41563","69","Communication","Always","15","Junior","Always","Fail"
"41564","14","Polsci","Rarely","80","Sophomore","Always","Fail"
"41565","15","Communication","Rarely","39","Sophomore","Always","Fail"
"41566","35","Communication","Rarely","28","Freshman","Rarely","Fail"
"41567","90","Stat","Always","85","Senior","Always","Pass"
"41568","63","Communication","Rarely","31","Senior","Always","Fail"
"41569","68","Stat","Always","52","Freshman","Always","Fail"
"41570","0","Stat","Always","92","Junior","Always","Pass"
"41571","6","Cs","Always","71","Freshman","Always","Pass"
"41572","65","Stat","Rarely","52","Junior","Rarely","Pass"
"41573","34","Stat","Always","87","Freshman","Always","Fail"
"41574","11","Communication","Rarely","59","Junior","Always","Pass"
"41575","21","Polsci","Rarely","94","Junior","Rarely","Pass"
"41576","49","Polsci","Always","62","Senior","Rarely","Pass"
"41577","14","Polsci","Always","49","Senior","Always","Pass"
"41578","33","Cs","Always","46","Freshman","Always","Fail"
"41579","85","Communication","Always","45","Sophomore","Rarely","Pass"
"41580","39","Communication","Rarely","88","Senior","Rarely","Pass"
"41581","34","Stat","Always","18","Junior","Rarely","Fail"
"41582","61","Polsci","Always","34","Sophomore","Always","Pass"
"41583","0","Cs","Rarely","81","Junior","Always","Pass"
"41584","53","Communication","Always","77","Freshman","Always","Pass"
"41585","0","Polsci","Always","55","Junior","Rarely","Pass"
"41586","99","Cs","Always","8","Junior","Rarely","Fail"
"41587","22","Polsci","Rarely","4","Senior","Always","Fail"
"41588","70","Stat","Always","97","Junior","Always","Pass"
"41589","87","Communication","Rarely","82","Senior","Rarely","Pass"
"41590","75","Polsci","Always","40","Freshman","Always","Pass"
"41591","1","Communication","Rarely","39","Sophomore","Always","Fail"
"41592","94","Communication","Always","12","Junior","Always","Pass"
"41593","74","Stat","Rarely","51","Junior","Always","Pass"
"41594","49","Stat","Rarely","43","Sophomore","Rarely","Pass"
"41595","66","Polsci","Always","69","Senior","Rarely","Pass"
"41596","65","Polsci","Always","69","Sophomore","Always","Pass"
"41597","74","Stat","Rarely","29","Freshman","Always","Pass"
"41598","49","Polsci","Always","53","Freshman","Always","Pass"
"41599","5","Stat","Always","12","Senior","Always","Fail"
"41600","26","Communication","Always","71","Junior","Always","Pass"
"41601","38","Communication","Always","86","Senior","Rarely","Pass"
"41602","23","Cs","Always","45","Junior","Rarely","Fail"
"41603","45","Communication","Always","98","Sophomore","Rarely","Fail"
"41604","6","Communication","Always","96","Sophomore","Always","Pass"
"41605","93","Cs","Rarely","37","Freshman","Rarely","Fail"
"41606","52","Polsci","Rarely","52","Junior","Always","Pass"
"41607","46","Polsci","Always","99","Sophomore","Always","Pass"
"41608","78","Communication","Always","3","Senior","Always","Fail"
"41609","22","Cs","Always","83","Senior","Always","Pass"
"41610","77","Communication","Rarely","55","Junior","Always","Pass"
"41611","16","Cs","Always","93","Junior","Rarely","Pass"
"41612","91","Cs","Always","29","Junior","Always","Fail"
"41613","88","Cs","Rarely","53","Sophomore","Rarely","Pass"
"41614","21","Polsci","Always","28","Sophomore","Always","Pass"
"41615","78","Communication","Always","57","Junior","Always","Pass"
"41616","60","Cs","Rarely","10","Freshman","Always","Fail"
"41617","90","Cs","Rarely","10","Freshman","Always","Fail"
"41618","32","Polsci","Rarely","81","Freshman","Always","Pass"
"41619","44","Cs","Always","5","Sophomore","Rarely","Fail"
"41620","43","Polsci","Always","66","Junior","Rarely","Fail"
"41621","17","Polsci","Always","98","Senior","Rarely","Pass"
"41622","66","Cs","Always","70","Freshman","Always","Pass"
"41623","11","Communication","Always","35","Sophomore","Always","Fail"
"41624","59","Polsci","Always","46","Senior","Always","Pass"
"41625","95","Cs","Rarely","11","Freshman","Always","Fail"
"41626","2","Polsci","Rarely","14","Freshman","Always","Fail"
"41627","99","Communication","Always","30","Senior","Always","Pass"
"41628","53","Polsci","Always","91","Senior","Rarely","Pass"
"41629","64","Polsci","Rarely","1","Junior","Always","Fail"
"41630","61","Stat","Always","53","Junior","Always","Pass"
"41631","97","Polsci","Rarely","54","Freshman","Rarely","Pass"
"41632","48","Cs","Always","44","Sophomore","Rarely","Fail"
"41633","54","Polsci","Rarely","78","Freshman","Always","Pass"
"41634","3","Polsci","Always","89","Freshman","Always","Pass"
"41635","57","Cs","Rarely","76","Freshman","Rarely","Pass"
"41636","30","Cs","Rarely","49","Sophomore","Rarely","Fail"
"41637","87","Stat","Rarely","81","Freshman","Rarely","Pass"
"41638","95","Polsci","Rarely","53","Sophomore","Rarely","Pass"
"41639","83","Communication","Always","88","Freshman","Always","Pass"
"41640","68","Stat","Always","14","Junior","Rarely","Pass"
"41641","86","Communication","Rarely","69","Senior","Rarely","Pass"
"41642","87","Stat","Rarely","70","Junior","Rarely","Pass"
"41643","31","Communication","Always","89","Freshman","Always","Pass"
"41644","17","Polsci","Rarely","23","Junior","Always","Fail"
"41645","0","Cs","Always","82","Freshman","Always","Pass"
"41646","81","Cs","Always","88","Junior","Always","Pass"
"41647","70","Cs","Rarely","44","Sophomore","Rarely","Fail"
"41648","76","Communication","Always","11","Senior","Rarely","Fail"
"41649","78","Stat","Always","91","Senior","Rarely","Pass"
"41650","1","Cs","Always","16","Sophomore","Rarely","Fail"
"41651","41","Polsci","Always","59","Junior","Always","Fail"
"41652","30","Polsci","Always","8","Freshman","Always","Pass"
"41653","12","Communication","Rarely","4","Sophomore","Rarely","Fail"
"41654","50","Polsci","Always","4","Junior","Rarely","Fail"
"41655","62","Stat","Rarely","40","Freshman","Always","Pass"
"41656","21","Cs","Always","87","Sophomore","Rarely","Pass"
"41657","6","Stat","Always","61","Sophomore","Rarely","Pass"
"41658","67","Cs","Rarely","4","Freshman","Always","Fail"
"41659","54","Communication","Rarely","76","Sophomore","Rarely","Pass"
"41660","34","Communication","Always","79","Freshman","Always","Pass"
"41661","91","Communication","Rarely","22","Junior","Always","Pass"
"41662","78","Polsci","Always","3","Freshman","Always","Fail"
"41663","20","Polsci","Always","39","Junior","Always","Pass"
"41664","41","Cs","Rarely","22","Senior","Rarely","Fail"
"41665","90","Stat","Rarely","75","Freshman","Always","Pass"
"41666","19","Polsci","Always","87","Senior","Always","Pass"
"41667","85","Polsci","Rarely","76","Sophomore","Rarely","Pass"
"41668","70","Communication","Always","87","Sophomore","Always","Pass"
"41669","26","Stat","Always","24","Senior","Always","Pass"
"41670","91","Communication","Rarely","36","Junior","Rarely","Fail"
"41671","18","Cs","Always","19","Freshman","Always","Fail"
"41672","99","Cs","Always","61","Sophomore","Always","Pass"
"41673","94","Cs","Rarely","31","Junior","Always","Fail"
"41674","74","Communication","Rarely","50","Sophomore","Rarely","Pass"
"41675","90","Polsci","Always","35","Junior","Always","Pass"
"41676","31","Communication","Rarely","34","Freshman","Always","Fail"
"41677","6","Stat","Always","84","Sophomore","Always","Pass"
"41678","13","Cs","Always","29","Junior","Always","Fail"
"41679","70","Polsci","Always","26","Freshman","Rarely","Fail"
"41680","33","Cs","Rarely","96","Senior","Always","Pass"
"41681","50","Communication","Always","43","Senior","Rarely","Pass"
"41682","76","Polsci","Always","51","Freshman","Rarely","Fail"
"41683","32","Polsci","Rarely","23","Freshman","Rarely","Fail"
"41684","94","Polsci","Rarely","8","Sophomore","Always","Fail"
"41685","9","Polsci","Rarely","31","Junior","Rarely","Fail"
"41686","4","Cs","Rarely","18","Freshman","Rarely","Fail"
"41687","95","Cs","Rarely","60","Junior","Rarely","Fail"
"41688","64","Cs","Always","57","Sophomore","Rarely","Pass"
"41689","8","Polsci","Rarely","10","Junior","Rarely","Fail"
"41690","68","Communication","Always","73","Senior","Rarely","Pass"
"41691","95","Stat","Rarely","43","Senior","Rarely","Pass"
"41692","48","Cs","Always","15","Sophomore","Rarely","Fail"
"41693","44","Stat","Always","59","Senior","Rarely","Pass"
"41694","74","Cs","Always","36","Sophomore","Rarely","Fail"
"41695","85","Polsci","Always","20","Junior","Rarely","Pass"
"41696","62","Cs","Rarely","61","Sophomore","Always","Pass"
"41697","4","Communication","Rarely","39","Senior","Rarely","Fail"
"41698","37","Communication","Rarely","70","Sophomore","Rarely","Fail"
