Party,VoterID
Republican ,12368
Democratic,1059
Democratic,3131
Democratic,19203
Republican ,9264
Republican ,12763
Democratic,11260
Republican ,18969
Democratic,7984
Republican ,3816
Democratic,14311
Republican ,13441
Republican ,8890
Republican ,4333
Republican ,15043
Democratic,8898
Democratic,17787
Republican ,9970
Democratic,247
Democratic,803
Democratic,13483
Republican ,15360
Democratic,18296
Democratic,4783
Republican ,11446
Republican ,5345
Republican ,4520
Republican ,11541
Democratic,14639
Democratic,14743
Republican ,10358
Republican ,19896
Republican ,6324
Democratic,14707
Republican ,4461
Democratic,9963
Republican ,11787
Democratic,7664
Democratic,17961
Republican ,4793
Republican ,17735
Republican ,12566
Democratic,17315
Republican ,2245
Democratic,12377
Republican ,10302
Republican ,5163
Democratic,14633
Republican ,17286
Democratic,11675
Democratic,16359
Democratic,7919
Democratic,8025
Republican ,19514
Democratic,16322
Democratic,19554
Republican ,9643
Democratic,199
Republican ,2262
Democratic,13912
Republican ,4068
Republican ,11777
Republican ,18000
Democratic,1576
Republican ,1818
Democratic,14307
Republican ,17199
Republican ,18871
Democratic,1771
Democratic,9077
Republican ,13644
Republican ,14934
Republican ,7589
Democratic,6173
Democratic,9200
Republican ,15369
Republican ,11478
Republican ,15801
Democratic,11372
Republican ,1183
Republican ,14496
Republican ,14847
Republican ,7500
Democratic,13277
Democratic,1974
Democratic,920
Republican ,5531
Democratic,9248
Republican ,13833
Democratic,19525
Republican ,9432
Democratic,18254
Democratic,7209
Democratic,9092
Democratic,17637
Democratic,4737
Democratic,457
Democratic,4699
Democratic,11723
Democratic,3491
Democratic,5850
Republican ,12907
Democratic,1402
Democratic,18185
Democratic,8848
Republican ,16018
Republican ,18713
Republican ,8927
Republican ,5969
Republican ,4571
Democratic,6985
Republican ,1959
Republican ,2457
Democratic,19515
Democratic,14028
Republican ,4250
Democratic,9229
Democratic,204
Republican ,8453
Republican ,12759
Republican ,16531
Democratic,8517
Democratic,3546
Democratic,1945
Republican ,13063
Democratic,1157
Republican ,911
Democratic,7197
Democratic,5839
Republican ,16518
Democratic,4687
Republican ,15313
Republican ,3440
Democratic,13979
Republican ,10664
Democratic,14547
Democratic,2656
Republican ,13770
Republican ,3535
Republican ,15797
Democratic,5785
Republican ,17971
Democratic,10828
Democratic,18798
Republican ,3062
Democratic,12420
Democratic,2331
Democratic,1300
Republican ,19398
Democratic,17311
Republican ,1553
Democratic,18058
Democratic,7546
Democratic,17579
Democratic,12780
Republican ,11066
Republican ,5947
Republican ,8580
Democratic,12615
Democratic,19813
Republican ,13333
Republican ,17711
Republican ,4343
Republican ,19098
Republican ,3796
Democratic,13095
Democratic,10412
Republican ,17709
Democratic,18230
Democratic,12971
Republican ,6003
Republican ,19064
Democratic,3676
Democratic,14921
Democratic,13734
Republican ,5848
Republican ,5464
Democratic,15719
Republican ,851
Democratic,13788
Democratic,12237
Republican ,11867
Republican ,11739
Republican ,10680
Republican ,10487
Democratic,9623
Republican ,7192
Republican ,16858
Republican ,6926
Republican ,11485
Democratic,19348
Republican ,16364
Democratic,9908
Republican ,18487
Republican ,6674
Republican ,4158
Republican ,3945
Democratic,2719
Republican ,4590
Republican ,6119
Democratic,12181
Democratic,14885
Republican ,2257
Republican ,1866
Republican ,6390
Republican ,2990
Republican ,7990
Republican ,11864
Democratic,2699
Republican ,13909
Republican ,16157
Republican ,16140
Democratic,7580
Republican ,14400
Democratic,1141
Democratic,4534
Democratic,3757
Republican ,8388
Republican ,6237
Republican ,1199
Republican ,5079
Democratic,16053
Republican ,1615
Democratic,9409
Republican ,1774
Democratic,16685
Republican ,17160
Democratic,644
Democratic,14604
Republican ,5031
Republican ,15175
Republican ,18442
Republican ,7866
Republican ,6963
Democratic,5873
Republican ,4303
Democratic,8689
Republican ,14032
Republican ,1720
Democratic,4256
Republican ,9648
Democratic,17304
Democratic,8219
Republican ,2419
Republican ,13867
Democratic,12078
Republican ,12231
Republican ,19920
Democratic,14158
Democratic,17591
Democratic,12038
Democratic,329
Democratic,13735
Democratic,13938
Democratic,9951
Republican ,13064
Republican ,12924
Democratic,17470
Democratic,8875
Democratic,17932
Republican ,2196
Republican ,1817
Republican ,4784
Republican ,18060
Democratic,19534
Republican ,1513
Republican ,9545
Democratic,15501
Republican ,14581
Republican ,10364
Republican ,14780
Democratic,16658
Democratic,5126
Democratic,4425
Republican ,4383
Republican ,18980
Democratic,1752
Republican ,15769
Democratic,18175
Republican ,2686
Republican ,665
Democratic,15008
Democratic,4476
Republican ,2825
Republican ,19827
Democratic,4720
Democratic,10520
Democratic,1072
Democratic,666
Republican ,2609
Democratic,16936
Republican ,3566
Democratic,17723
Republican ,13351
Republican ,1350
Republican ,12396
Democratic,10766
Democratic,16244
Republican ,5865
Democratic,15881
Democratic,18760
Democratic,9812
Democratic,10098
Republican ,14162
Democratic,13743
Republican ,11737
Republican ,3473
Democratic,3734
Democratic,12829
Republican ,11282
Republican ,9730
Republican ,2785
Democratic,16912
Republican ,510
Democratic,10228
Republican ,10151
Republican ,10017
Republican ,8575
Democratic,16924
Democratic,13832
Republican ,16916
Republican ,19081
Republican ,37
Republican ,6206
Republican ,13106
Republican ,7569
Democratic,160
Republican ,4159
Democratic,8394
Republican ,5821
Republican ,13910
Republican ,1412
Democratic,19617
Republican ,496
Republican ,1337
Republican ,12394
Republican ,11270
Republican ,6617
Democratic,10141
Republican ,5481
Republican ,6125
Democratic,15402
Republican ,17492
Democratic,7122
Democratic,3722
Republican ,7120
Democratic,15207
Democratic,741
Republican ,9235
Republican ,8936
Republican ,12468
Republican ,18075
Republican ,1960
Democratic,12043
Republican ,9282
Republican ,460
Democratic,4382
Republican ,8033
Republican ,10769
Republican ,6207
Democratic,7455
Democratic,19316
Republican ,10533
Democratic,14716
Democratic,9569
Democratic,6652
Republican ,11561
Republican ,7428
Democratic,16545
Republican ,16080
Democratic,18446
Republican ,16294
Republican ,658
Republican ,1488
Republican ,9352
Republican ,18747
Republican ,14059
Democratic,1442
Democratic,3368
Democratic,12083
Democratic,7853
Democratic,14618
Democratic,19391
Democratic,16227
Republican ,17548
Republican ,10060
Democratic,13199
Republican ,2624
Democratic,12515
Democratic,2879
Republican ,18330
Democratic,7863
Republican ,4516
Republican ,9554
Democratic,1428
Democratic,17128
Democratic,13467
Republican ,13266
Republican ,1788
Republican ,11417
Democratic,9542
Democratic,9330
Republican ,17006
Republican ,4936
Democratic,7052
Republican ,8679
Republican ,1527
Republican ,2923
Republican ,8456
Democratic,5659
Democratic,18113
Republican ,13387
Republican ,7591
Republican ,8337
Democratic,12565
Democratic,421
Democratic,638
Republican ,12433
Republican ,12483
Republican ,8068
Republican ,5748
Republican ,19459
Democratic,2239
Republican ,15080
Republican ,11720
Democratic,17384
Republican ,5563
Republican ,6236
Republican ,1813
Democratic,579
Democratic,17206
Republican ,9946
Democratic,8294
Democratic,2517
Democratic,18960
Republican ,5364
Democratic,2480
Republican ,14691
Republican ,15106
Democratic,19568
Republican ,19323
Democratic,5619
Democratic,1124
Democratic,13170
Republican ,12526
Democratic,6855
Republican ,7012
Republican ,4174
Democratic,19962
Republican ,14946
Republican ,2382
Republican ,16879
Republican ,2862
Republican ,2236
Republican ,10970
Republican ,14871
Democratic,16326
Republican ,6350
Republican ,17559
Republican ,19845
Republican ,11926
Democratic,1222
Republican ,5697
Republican ,13501
Democratic,3191
Democratic,14577
Republican ,4630
Democratic,14479
Republican ,17803
Democratic,16749
Republican ,17361
Republican ,9195
Republican ,17056
Democratic,4499
Republican ,3747
Republican ,8737
Republican ,4085
Democratic,8976
Democratic,14248
Democratic,817
Republican ,17749
Republican ,12866
Democratic,15061
Democratic,1967
Republican ,19859
Republican ,13996
Democratic,18541
Republican ,9918
Democratic,2115
Republican ,15607
Republican ,16134
Republican ,4977
Democratic,10891
Republican ,15813
Democratic,4069
Democratic,7792
Democratic,11192
Democratic,7674
Republican ,4111
Republican ,3335
Republican ,8661
Republican ,14124
Democratic,417
Republican ,8352
Democratic,14829
Republican ,42
Republican ,4054
Republican ,18650
Republican ,14759
Democratic,606
Republican ,19073
Republican ,10724
Democratic,2440
Democratic,19277
Democratic,162
Republican ,8286
Republican ,14387
Republican ,9724
Democratic,7502
Democratic,14106
Democratic,19805
Democratic,3768
Republican ,11356
Democratic,11780
Republican ,13119
Democratic,2514
Democratic,8633
Republican ,3685
Democratic,8164
Republican ,11188
Democratic,2293
Democratic,8155
Democratic,19366
Republican ,4746
Democratic,840
Republican ,7518
Democratic,18301
Republican ,16264
Republican ,17567
Republican ,7344
Republican ,19876
Republican ,12715
Democratic,12677
Democratic,6805
Democratic,6455
Democratic,15084
Republican ,6189
Democratic,15927
Republican ,14260
Democratic,4562
Republican ,18314
Democratic,16777
Democratic,949
Republican ,2307
Democratic,261
Republican ,9024
Democratic,10781
Republican ,2897
Democratic,10404
Democratic,12633
Republican ,5310
Republican ,10466
Republican ,8958
Republican ,14228
Democratic,19193
Republican ,8042
Democratic,10078
Democratic,18893
Republican ,8582
Democratic,2765
Democratic,18989
Democratic,9522
Democratic,3815
Republican ,16233
Democratic,12436
Democratic,2572
Democratic,8436
Republican ,8154
Republican ,16567
Democratic,886
Republican ,6364
Democratic,14751
Republican ,2852
Democratic,274
Democratic,3215
Republican ,4370
Republican ,18922
Republican ,17966
Republican ,17517
Republican ,11414
Democratic,4176
Republican ,3309
Republican ,6149
Republican ,15216
Democratic,17081
Democratic,15385
Democratic,15339
Republican ,12779
Republican ,18926
Republican ,9942
Republican ,7499
Democratic,15244
Republican ,19250
Democratic,11742
Republican ,4104
Republican ,815
Democratic,11154
Republican ,15931
Republican ,337
Republican ,17586
Democratic,11496
Republican ,7558
Democratic,15018
Republican ,7284
Republican ,581
Republican ,12121
Democratic,16223
Democratic,14856
Republican ,17656
Republican ,7810
Democratic,15595
Republican ,9752
Republican ,18891
Democratic,2841
Republican ,6169
Republican ,19258
Republican ,2876
Democratic,9481
Democratic,3459
Democratic,5499
Republican ,15470
Republican ,16510
Democratic,6498
Republican ,4939
Democratic,1640
Republican ,377
Democratic,6015
Democratic,3395
Republican ,13585
Republican ,11812
Republican ,11441
Republican ,18829
Republican ,13966
Republican ,1807
Democratic,15641
Democratic,8290
Republican ,7079
Democratic,8291
Republican ,9581
Democratic,15662
Republican ,13965
Democratic,16724
Republican ,16759
Republican ,11750
Republican ,11595
Democratic,5688
Democratic,8807
Republican ,15000
Democratic,17699
Democratic,17622
Republican ,2215
Republican ,8375
Democratic,10565
Democratic,5226
Democratic,7867
Democratic,8360
Democratic,48
Democratic,4741
Democratic,2055
Republican ,7958
Republican ,4525
Democratic,5424
Republican ,1462
Democratic,480
Republican ,6378
Democratic,9170
Republican ,18273
Republican ,16349
Democratic,2047
Democratic,18928
Democratic,10950
Republican ,15899
Republican ,13088
Republican ,6065
Republican ,11196
Republican ,8912
Republican ,11610
Democratic,7723
Democratic,17322
Republican ,3562
Republican ,14073
Republican ,13164
Democratic,19511
Republican ,993
Republican ,9148
Democratic,9766
Republican ,6418
Democratic,9672
Democratic,14626
Democratic,14686
Republican ,19472
Democratic,4532
Republican ,10665
Republican ,11411
Republican ,3285
Democratic,2441
Democratic,7989
Republican ,18510
Democratic,16528
Democratic,13846
Democratic,8013
Republican ,17248
Republican ,8839
Republican ,19002
Democratic,6178
Republican ,13286
Democratic,4455
Republican ,4514
Democratic,16420
Republican ,11254
Republican ,6520
Republican ,1278
Republican ,15316
Republican ,1575
Democratic,1937
Democratic,13804
Democratic,9680
Democratic,11532
Republican ,3178
Republican ,11752
Republican ,12255
Republican ,8414
Republican ,18834
Republican ,3988
Democratic,10365
Democratic,17306
Democratic,6943
Republican ,7704
Democratic,19390
Republican ,1791
Republican ,16452
Republican ,19127
Democratic,15613
