"Party","Music","Host","WasThere","WasNotThere","CaloriesDanc"
"Boring","None","Janek","Ada","Vladimir",117
"Boring","Rock","Xi","Eva","Joe",285
"Boring","Rock","Alex","Billy","Angela",103
"Fun","Classical","Katya","Janusz","Vladimir",282
"Fun","Rock","Sonya","Billy","Vladimir",48
"ItwasOK","HipHop","Katya","Billy","Joe",314
"Fun","HipHop","Sonya","Eva","Joe",316
"Boring","HipHop","Alex","Billy","Joe",184
"Boring","None","Sonya","Ada","Angela",459
"ItwasOK","Rock","Alex","Eva","Vladimir",311
"Fun","None","Sonya","Ada","Vladimir",496
"Boring","Rock","Sonya","Eva","Joe",240
"Fun","Rock","Alex","Billy","Vladimir",121
"Fun","Techno","Katya","Eva","Vladimir",386
"ItwasOK","Techno","Xi","Billy","Vladimir",3
"Fun","Rock","Katya","Ada","Vladimir",221
"Boring","Rock","Alex","Janusz","Angela",7
"Fun","HipHop","Xi","Billy","Angela",429
"ItwasOK","Rock","Katya","Ada","Joe",208
"Fun","Classical","Xi","Billy","Joe",304
"Boring","None","Janek","Eva","Angela",5
"Boring","None","Xi","Qiong","Manny",477
"Boring","None","Xi","Ada","Manny",64
"ItwasOK","None","Sonya","Qiong","Joe",91
"Boring","Classical","Alex","Billy","Angela",430
"Fun","HipHop","Xi","Billy","Joe",364
"ItwasOK","Techno","Katya","Eva","Joe",127
"Fun","Rock","Janek","Ada","Vladimir",329
"Boring","Techno","Katya","Janusz","Angela",54
"Boring","Rock","Sonya","Billy","Angela",42
"ItwasOK","Techno","Katya","Eva","Manny",341
"Fun","HipHop","Janek","Billy","Angela",303
"Fun","Rock","Janek","Eva","Manny",7
"ItwasOK","Rock","Katya","Janusz","Joe",432
"ItwasOK","Rock","Janek","Qiong","Manny",195
"Fun","Rock","Xi","Ada","Vladimir",137
"ItwasOK","Classical","Alex","Ada","Joe",12
"ItwasOK","Classical","Sonya","Qiong","Joe",364
"Fun","Techno","Alex","Janusz","Manny",110
"Boring","Classical","Sonya","Qiong","Joe",60
"Boring","Classical","Sonya","Billy","Angela",85
"Boring","Rock","Sonya","Eva","Angela",67
"Boring","None","Xi","Eva","Manny",165
"Boring","HipHop","Janek","Eva","Angela",163
"Fun","Classical","Katya","Billy","Vladimir",123
"Fun","HipHop","Sonya","Janusz","Vladimir",479
"Boring","Classical","Alex","Ada","Joe",298
"ItwasOK","HipHop","Sonya","Janusz","Angela",117
"Fun","Classical","Janek","Eva","Vladimir",437
"ItwasOK","HipHop","Sonya","Qiong","Joe",444
"Fun","HipHop","Xi","Eva","Vladimir",380
"Boring","HipHop","Janek","Billy","Angela",22
"Fun","HipHop","Alex","Eva","Joe",281
"Fun","Classical","Xi","Qiong","Vladimir",288
"Fun","Rock","Janek","Janusz","Vladimir",157
"ItwasOK","Techno","Sonya","Qiong","Vladimir",245
"Fun","HipHop","Janek","Eva","Angela",332
"Fun","Classical","Janek","Janusz","Vladimir",279
"Boring","Techno","Janek","Eva","Joe",174
"Boring","Rock","Xi","Eva","Manny",211
"Fun","Techno","Janek","Qiong","Joe",152
"Fun","HipHop","Alex","Billy","Vladimir",355
"ItwasOK","Classical","Xi","Ada","Joe",73
"Boring","Techno","Sonya","Ada","Joe",156
"Fun","Classical","Sonya","Eva","Vladimir",360
"Fun","Rock","Janek","Ada","Joe",189
"Fun","None","Xi","Eva","Joe",227
"Fun","Techno","Katya","Janusz","Joe",236
"Boring","Classical","Katya","Janusz","Joe",238
"Fun","Classical","Sonya","Janusz","Vladimir",395
"ItwasOK","None","Alex","Ada","Joe",353
"Fun","Classical","Katya","Billy","Vladimir",10
"Boring","None","Janek","Janusz","Manny",273
"Boring","Techno","Janek","Qiong","Angela",469
"Boring","None","Janek","Qiong","Angela",399
"Fun","Techno","Katya","Ada","Vladimir",385
"Boring","Classical","Xi","Qiong","Angela",483
"ItwasOK","None","Janek","Ada","Manny",277
"Fun","Techno","Katya","Billy","Vladimir",425
"Boring","None","Alex","Ada","Angela",202
"Fun","None","Sonya","Qiong","Manny",281
"Fun","HipHop","Sonya","Billy","Joe",427
"Boring","Rock","Alex","Ada","Angela",33
"ItwasOK","Techno","Sonya","Qiong","Manny",166
"ItwasOK","Techno","Katya","Eva","Manny",408
"ItwasOK","Techno","Sonya","Billy","Angela",20
"Boring","Classical","Sonya","Janusz","Joe",63
"ItwasOK","Techno","Sonya","Eva","Angela",357
"ItwasOK","Classical","Sonya","Eva","Vladimir",99
"Fun","None","Xi","Eva","Manny",275
"Boring","Classical","Xi","Qiong","Joe",485
"Fun","None","Sonya","Qiong","Vladimir",207
"Boring","None","Katya","Qiong","Angela",359
"Fun","Rock","Xi","Billy","Vladimir",318
"Boring","Classical","Janek","Janusz","Angela",159
"Fun","Techno","Janek","Eva","Vladimir",406
"Boring","Classical","Xi","Billy","Angela",463
"ItwasOK","None","Xi","Eva","Joe",349
"Fun","HipHop","Katya","Billy","Joe",358
"Fun","Rock","Xi","Qiong","Vladimir",104
"Fun","Rock","Sonya","Eva","Vladimir",148
"Fun","Techno","Xi","Eva","Vladimir",296
"Boring","Rock","Janek","Eva","Angela",362
"ItwasOK","Techno","Sonya","Billy","Joe",54
"Boring","None","Katya","Billy","Angela",493
"Boring","Rock","Katya","Eva","Joe",67
"Boring","Rock","Sonya","Ada","Joe",168
"ItwasOK","Classical","Katya","Janusz","Joe",127
"Boring","Techno","Alex","Billy","Joe",454
"Fun","Classical","Katya","Ada","Vladimir",282
"Fun","Classical","Xi","Ada","Vladimir",34
"Boring","None","Janek","Qiong","Angela",63
"Boring","Techno","Xi","Eva","Joe",5
"Fun","Techno","Alex","Qiong","Joe",305
"Boring","Classical","Janek","Qiong","Angela",265
"Fun","Rock","Katya","Billy","Vladimir",243
"Boring","Techno","Katya","Eva","Manny",26
"Boring","HipHop","Janek","Ada","Joe",146
"Fun","None","Janek","Janusz","Vladimir",58
"ItwasOK","Techno","Xi","Janusz","Manny",243
"ItwasOK","Techno","Janek","Billy","Manny",246
"Boring","None","Alex","Eva","Manny",163
"Boring","Techno","Xi","Eva","Joe",245
"Boring","None","Janek","Qiong","Angela",215
"Boring","Techno","Xi","Janusz","Angela",419
"Boring","HipHop","Alex","Billy","Angela",6
"Fun","HipHop","Janek","Qiong","Angela",276
"Boring","Rock","Katya","Ada","Angela",106
"ItwasOK","None","Xi","Eva","Joe",498
"Boring","Techno","Katya","Qiong","Angela",191
"Fun","Classical","Janek","Billy","Joe",425
"ItwasOK","Classical","Alex","Ada","Joe",411
"Boring","None","Katya","Qiong","Angela",374
"ItwasOK","Classical","Xi","Ada","Manny",436
"Boring","Techno","Sonya","Janusz","Angela",299
"ItwasOK","Techno","Alex","Billy","Joe",144
"Fun","Rock","Alex","Billy","Vladimir",245
"ItwasOK","Rock","Janek","Ada","Manny",74
"ItwasOK","Rock","Janek","Eva","Angela",106
"Boring","Techno","Janek","Eva","Angela",49
"Boring","HipHop","Janek","Billy","Manny",93
"Boring","Classical","Xi","Billy","Manny",292
"Fun","HipHop","Alex","Billy","Joe",89
"Fun","Rock","Katya","Billy","Manny",459
"ItwasOK","Rock","Xi","Ada","Vladimir",368
"Boring","Classical","Katya","Ada","Manny",25
"Boring","None","Sonya","Qiong","Angela",5
"Boring","HipHop","Xi","Eva","Angela",19
"Boring","Techno","Alex","Billy","Angela",361
"Fun","None","Janek","Billy","Manny",383
"Fun","Rock","Alex","Eva","Vladimir",91
"Fun","Techno","Sonya","Eva","Vladimir",275
"Boring","HipHop","Janek","Qiong","Angela",72
"Boring","Classical","Sonya","Qiong","Angela",393
"ItwasOK","Techno","Xi","Janusz","Joe",372
"Fun","Techno","Alex","Janusz","Angela",447
"Fun","Classical","Xi","Eva","Vladimir",11
"ItwasOK","None","Katya","Eva","Manny",1
