AGE,EDUCATION,YEARS,PROFESSION,CAPITALGAINS,CAPITALLOSS,NATIVE
23,10th,6,Other-service,0,0,United-States
23,Some-college,10,Other-service,4650,0,United-States
23,HS-grad,9,Craft-repair,0,0,Philippines
23,1st-4th,2,Sales,0,0,United-States
23,Some-college,10,Other-service,0,0,United-States
23,HS-grad,9,Other-service,263398,0,United-States
23,HS-grad,9,Tech-support,0,0,Vietnam
23,Assoc-voc,11,Transport-moving,249616,0,South
23,Bachelors,13,Prof-specialty,10520,0,United-States
23,10th,6,Handlers-cleaners,0,0,United-States
23,HS-grad,9,Machine-op-inspct,0,0,United-States
23,Assoc-voc,11,Other-service,0,0,United-States
23,HS-grad,9,Adm-clerical,255398,0,United-States
23,Bachelors,13,Prof-specialty,0,0,United-States
23,Bachelors,13,Prof-specialty,0,0,United-States
23,HS-grad,9,Craft-repair,0,0,United-States
23,Bachelors,13,Exec-managerial,0,0,United-States
23,HS-grad,9,Sales,0,0,United-States
23,Some-college,10,Handlers-cleaners,0,0,United-States
23,Some-college,10,Sales,0,0,United-States
23,Some-college,10,Prof-specialty,0,0,United-States
23,HS-grad,9,Adm-clerical,0,0,United-States
23,Assoc-voc,11,Craft-repair,0,0,United-States
23,Some-college,10,Other-service,0,0,United-States
23,HS-grad,9,Adm-clerical,0,0,United-States
23,Some-college,10,Transport-moving,0,0,United-States
23,HS-grad,9,Transport-moving,0,0,United-States
23,Some-college,10,Protective-serv,0,0,United-States
23,HS-grad,9,Other-service,0,0,United-States
23,HS-grad,9,Sales,0,0,United-States
23,Some-college,10,Adm-clerical,0,0,United-States
23,10th,6,Handlers-cleaners,0,0,United-States
23,HS-grad,9,Craft-repair,0,0,Mexico
23,Some-college,10,Sales,0,0,United-States
23,9th,5,Transport-moving,0,0,United-States
23,Some-college,10,Tech-support,0,0,United-States
23,Assoc-acdm,12,Adm-clerical,0,0,United-States
23,HS-grad,9,Craft-repair,0,0,United-States
23,HS-grad,9,Other-service,0,0,United-States
23,Assoc-voc,11,Adm-clerical,0,0,United-States
23,Some-college,10,Sales,0,0,Iran
23,Some-college,10,Other-service,0,0,United-States
23,Some-college,10,Sales,287929,0,United-States
23,11th,7,Handlers-cleaners,0,0,United-States
23,HS-grad,9,Machine-op-inspct,0,0,United-States
23,Some-college,10,Handlers-cleaners,0,0,United-States
23,Bachelors,13,Adm-clerical,0,10272,United-States
23,Some-college,10,Adm-clerical,255686,0,United-States
23,HS-grad,9,Craft-repair,0,0,United-States
23,Assoc-voc,11,Prof-specialty,0,0,United-States
23,Bachelors,13,Exec-managerial,0,0,United-States
23,HS-grad,9,Adm-clerical,0,0,United-States
23,Assoc-voc,11,Tech-support,0,0,United-States
23,HS-grad,9,Sales,0,0,United-States
23,Some-college,10,Handlers-cleaners,0,0,United-States
23,Bachelors,13,Exec-managerial,0,0,United-States
23,HS-grad,9,Sales,297521,0,United-States
23,10th,6,Craft-repair,0,0,United-States
23,Bachelors,13,Prof-specialty,0,10646,United-States
23,HS-grad,9,Machine-op-inspct,0,0,United-States
23,HS-grad,9,Sales,0,0,United-States
23,Some-college,10,Other-service,0,0,United-States
23,12th,8,Adm-clerical,0,0,United-States
23,7th-8th,4,Craft-repair,0,0,Mexico
23,Some-college,10,Handlers-cleaners,0,0,United-States
23,Assoc-acdm,12,Other-service,0,0,United-States
23,Some-college,10,Other-service,0,0,United-States
23,Bachelors,13,Prof-specialty,0,0,United-States
23,Some-college,10,Adm-clerical,0,0,United-States
23,Bachelors,13,Farming-fishing,0,0,United-States
23,Bachelors,13,Prof-specialty,0,0,United-States
23,Some-college,10,Adm-clerical,0,0,United-States
23,Some-college,10,Exec-managerial,0,0,Peru
23,HS-grad,9,Handlers-cleaners,0,0,United-States
23,Some-college,10,Craft-repair,227115,0,United-States
23,Some-college,10,Sales,0,0,United-States
23,HS-grad,9,Adm-clerical,0,0,United-States
23,Some-college,10,Handlers-cleaners,0,0,United-States
23,9th,5,Machine-op-inspct,0,0,Mexico
23,HS-grad,9,Exec-managerial,0,0,United-States
23,HS-grad,9,Machine-op-inspct,0,0,United-States
23,Bachelors,13,?,2907,0,United-States
23,Preschool,1,Other-service,0,0,United-States
23,Assoc-voc,11,Craft-repair,0,0,United-States
23,Bachelors,13,Prof-specialty,278794,0,United-States
23,Bachelors,13,Farming-fishing,0,0,United-States
23,Preschool,1,Other-service,0,0,Laos
23,Some-college,10,Transport-moving,4101,0,United-States
23,Some-college,10,Sales,0,0,United-States
23,Some-college,10,Adm-clerical,0,0,United-States
23,Assoc-acdm,12,Handlers-cleaners,0,0,United-States
23,Assoc-acdm,12,Other-service,0,0,United-States
23,HS-grad,9,Sales,0,0,United-States
23,Bachelors,13,Prof-specialty,0,0,United-States
23,HS-grad,9,Adm-clerical,0,0,United-States
23,HS-grad,9,Sales,0,0,United-States
23,HS-grad,9,Sales,0,0,United-States
23,Some-college,10,Other-service,0,0,United-States
23,5th-6th,3,Handlers-cleaners,0,0,Mexico
23,Some-college,10,Other-service,0,0,United-States
23,HS-grad,9,Machine-op-inspct,0,0,United-States
23,Some-college,10,Other-service,0,0,United-States
23,Some-college,10,Machine-op-inspct,0,0,United-States
23,9th,5,?,0,0,United-States
23,Bachelors,13,Sales,0,0,United-States
23,Some-college,10,Adm-clerical,0,0,United-States
23,Some-college,10,Sales,275191,0,United-States
23,Some-college,10,Sales,0,0,United-States
23,Some-college,10,Craft-repair,0,0,United-States
23,HS-grad,9,Craft-repair,0,0,Outlying-US(Guam-USVI-etc)
23,Some-college,10,Tech-support,0,0,United-States
23,Some-college,10,Craft-repair,0,0,United-States
23,Bachelors,13,Prof-specialty,0,0,United-States
23,HS-grad,9,Adm-clerical,0,0,United-States
23,Some-college,10,?,0,0,United-States
23,Bachelors,13,Adm-clerical,0,0,United-States
23,10th,6,Craft-repair,0,0,United-States
23,Some-college,10,Other-service,0,0,United-States
23,Bachelors,13,Exec-managerial,0,0,United-States
23,10th,6,Transport-moving,0,0,?
23,Bachelors,13,Exec-managerial,0,0,United-States
23,Bachelors,13,Tech-support,277757,0,United-States
23,11th,7,Craft-repair,0,0,United-States
23,Bachelors,13,Adm-clerical,0,0,United-States
23,HS-grad,9,Handlers-cleaners,0,0,?
23,HS-grad,9,Craft-repair,2597,0,United-States
23,Assoc-voc,11,Adm-clerical,0,0,United-States
23,Some-college,10,Other-service,249082,0,United-States
23,HS-grad,9,Sales,0,0,United-States
23,Some-college,10,Other-service,0,0,United-States
23,Some-college,10,Machine-op-inspct,278058,0,United-States
23,Bachelors,13,Sales,0,0,United-States
23,HS-grad,9,Transport-moving,0,0,United-States
23,Bachelors,13,Sales,0,0,United-States
23,Assoc-acdm,12,Sales,0,0,United-States
23,11th,7,Craft-repair,0,0,Mexico
23,HS-grad,9,Machine-op-inspct,233994,0,United-States
23,Some-college,10,Exec-managerial,0,0,United-States
23,Some-college,10,Protective-serv,0,0,United-States
23,Bachelors,13,Other-service,0,0,United-States
23,Some-college,10,Exec-managerial,0,0,United-States
23,HS-grad,9,Adm-clerical,0,0,United-States
23,Some-college,10,Sales,0,0,United-States
23,Bachelors,13,Prof-specialty,0,0,United-States
23,Bachelors,13,Adm-clerical,258488,0,United-States
23,HS-grad,9,Machine-op-inspct,0,0,United-States
23,HS-grad,9,Adm-clerical,0,0,Cuba
23,Bachelors,13,Sales,0,0,United-States
23,Bachelors,13,Sales,0,0,England
23,Some-college,10,Other-service,0,0,Dominican-Republic
23,Bachelors,13,Sales,0,0,United-States
23,HS-grad,9,Other-service,0,0,Guatemala
23,Bachelors,13,Adm-clerical,0,0,United-States
23,Some-college,10,Prof-specialty,0,0,United-States
23,Bachelors,13,Exec-managerial,0,12182,United-States
23,HS-grad,9,Machine-op-inspct,0,0,United-States
23,Bachelors,13,Tech-support,0,0,United-States
23,HS-grad,9,Machine-op-inspct,0,0,United-States
23,HS-grad,9,Transport-moving,0,0,United-States
23,Bachelors,13,Machine-op-inspct,0,1719,United-States
23,HS-grad,9,Machine-op-inspct,0,0,United-States
23,HS-grad,9,Machine-op-inspct,0,0,United-States
23,Bachelors,13,Prof-specialty,0,1092,United-States
23,HS-grad,9,Handlers-cleaners,0,0,United-States
23,Bachelors,13,Exec-managerial,0,0,United-States
23,Bachelors,13,Prof-specialty,0,0,?
23,Some-college,10,Adm-clerical,0,0,United-States
23,HS-grad,9,Adm-clerical,0,0,United-States
23,Bachelors,13,Other-service,0,0,United-States
23,HS-grad,9,Other-service,0,0,United-States
23,11th,7,?,0,0,United-States
23,Some-college,10,Sales,273285,0,Philippines
23,Assoc-acdm,12,?,0,12479,United-States
23,11th,7,Handlers-cleaners,0,0,Mexico
23,HS-grad,9,Handlers-cleaners,0,0,United-States
23,Some-college,10,?,0,0,United-States
23,Some-college,10,Craft-repair,0,0,United-States
23,HS-grad,9,Prof-specialty,238669,0,Canada
23,Bachelors,13,?,294641,0,United-States
23,Some-college,10,Other-service,0,0,Mexico
23,HS-grad,9,Priv-house-serv,0,0,United-States
23,7th-8th,4,?,0,0,Mexico
23,10th,6,Handlers-cleaners,0,0,United-States
23,HS-grad,9,Exec-managerial,0,0,United-States
23,Bachelors,13,Adm-clerical,0,0,United-States
23,Bachelors,13,Adm-clerical,211866,0,United-States
23,Bachelors,13,Tech-support,3325,0,United-States
23,Bachelors,13,Sales,0,0,United-States
23,Bachelors,13,Sales,0,0,United-States
23,Bachelors,13,Other-service,0,0,Ecuador
23,HS-grad,9,Exec-managerial,0,0,United-States
23,Bachelors,13,Sales,0,0,United-States
23,Some-college,10,Handlers-cleaners,0,0,United-States
23,Some-college,10,Sales,0,0,United-States
23,HS-grad,9,Exec-managerial,0,0,United-States
23,Some-college,10,?,0,0,United-States
23,Some-college,10,Adm-clerical,0,0,United-States
23,Assoc-acdm,12,Adm-clerical,0,1974,United-States
23,HS-grad,9,Other-service,0,0,United-States
23,Some-college,10,Adm-clerical,0,0,United-States
23,Some-college,10,Farming-fishing,0,0,United-States
23,Bachelors,13,Adm-clerical,0,0,United-States
23,9th,5,Farming-fishing,0,0,United-States
23,HS-grad,9,Craft-repair,259826,0,United-States
23,Some-college,10,Adm-clerical,0,0,Greece
23,11th,7,Other-service,236133,0,United-States
23,Assoc-acdm,12,Sales,0,10393,United-States
23,Assoc-acdm,12,Adm-clerical,245185,0,United-States
23,HS-grad,9,Handlers-cleaners,207447,0,United-States
23,Some-college,10,Farming-fishing,0,0,United-States
23,Bachelors,13,Machine-op-inspct,0,0,United-States
23,7th-8th,4,Handlers-cleaners,0,0,El-Salvador
23,10th,6,Machine-op-inspct,0,0,Vietnam
23,HS-grad,9,Machine-op-inspct,0,0,United-States
23,Bachelors,13,Sales,0,0,United-States
23,10th,6,Craft-repair,0,0,United-States
23,Some-college,10,Other-service,0,0,United-States
23,Some-college,10,Adm-clerical,0,1721,United-States
23,HS-grad,9,Sales,0,0,United-States
23,Some-college,10,Other-service,0,0,El-Salvador
23,5th-6th,3,Craft-repair,0,0,Mexico
23,Some-college,10,Other-service,0,0,Dominican-Republic
23,Some-college,10,Handlers-cleaners,2597,0,United-States
23,Some-college,10,Handlers-cleaners,0,0,United-States
23,Bachelors,13,Prof-specialty,0,0,United-States
23,Bachelors,13,Prof-specialty,0,0,United-States
23,Some-college,10,Machine-op-inspct,0,0,United-States
23,Some-college,10,Exec-managerial,223218,0,United-States
23,Some-college,10,Craft-repair,0,0,United-States
23,HS-grad,9,Other-service,0,0,Mexico
23,Assoc-voc,11,Machine-op-inspct,0,0,United-States
23,HS-grad,9,Handlers-cleaners,0,0,United-States
23,1st-4th,2,Farming-fishing,216060,0,Mexico
23,Bachelors,13,Exec-managerial,0,0,?
23,12th,8,Craft-repair,207172,0,United-States
23,Some-college,10,Adm-clerical,0,0,United-States
23,Bachelors,13,Exec-managerial,0,0,United-States
23,Bachelors,13,Prof-specialty,0,0,United-States
23,HS-grad,9,Machine-op-inspct,233761,0,United-States
23,Some-college,10,Other-service,0,0,United-States
23,Some-college,10,Tech-support,0,0,United-States
23,Bachelors,13,Exec-managerial,0,0,United-States
23,Some-college,10,Exec-managerial,0,0,?
23,Some-college,10,Handlers-cleaners,0,0,United-States
23,Some-college,10,Transport-moving,269813,0,United-States
23,Bachelors,13,Other-service,0,0,United-States
23,HS-grad,9,Exec-managerial,0,0,United-States
23,Some-college,10,Adm-clerical,0,0,United-States
23,Some-college,10,Handlers-cleaners,0,0,United-States
23,Some-college,10,Sales,0,0,United-States
23,HS-grad,9,?,0,0,United-States
23,Bachelors,13,Prof-specialty,0,0,United-States
23,Some-college,10,Sales,285480,0,United-States
23,Bachelors,13,Sales,0,0,United-States
23,Bachelors,13,Sales,0,0,United-States
23,Bachelors,13,Prof-specialty,0,13278,United-States
23,12th,8,Sales,0,0,United-States
23,Some-college,10,Adm-clerical,1055,0,United-States
23,Some-college,10,Adm-clerical,0,0,United-States
23,Some-college,10,Protective-serv,0,0,United-States
23,Bachelors,13,Prof-specialty,0,0,China
23,HS-grad,9,Armed-Forces,0,0,United-States
23,Bachelors,13,Prof-specialty,0,0,Ireland
23,Some-college,10,Adm-clerical,0,0,United-States
23,Assoc-voc,11,Other-service,0,0,United-States
23,Bachelors,13,Exec-managerial,0,0,United-States
23,1st-4th,2,Machine-op-inspct,0,0,Mexico
23,Bachelors,13,Prof-specialty,0,0,United-States
23,Bachelors,13,Adm-clerical,236379,0,India
24,Bachelors,13,Tech-support,0,0,United-States
24,Bachelors,13,Sales,0,0,United-States
24,HS-grad,9,Other-service,0,1762,United-States
24,Some-college,10,Machine-op-inspct,0,0,United-States
24,HS-grad,9,Sales,247052,0,United-States
24,Assoc-acdm,12,Protective-serv,0,0,United-States
24,Some-college,10,Machine-op-inspct,7298,0,United-States
24,HS-grad,9,Craft-repair,0,0,United-States
24,Some-college,10,Adm-clerical,0,0,Laos
24,Some-college,10,Machine-op-inspct,0,0,United-States
24,HS-grad,9,Handlers-cleaners,0,0,United-States
24,HS-grad,9,Armed-Forces,0,0,United-States
24,Bachelors,13,Tech-support,0,0,United-States
24,Bachelors,13,Exec-managerial,0,0,United-States
24,Some-college,10,Handlers-cleaners,0,0,United-States
24,HS-grad,9,Handlers-cleaners,0,0,United-States
24,HS-grad,9,Craft-repair,0,0,United-States
24,HS-grad,9,Craft-repair,0,0,United-States
24,HS-grad,9,Handlers-cleaners,285133,0,United-States
24,HS-grad,9,Exec-managerial,4101,0,United-States
24,9th,5,Machine-op-inspct,0,1721,United-States
24,Some-college,10,Machine-op-inspct,0,0,United-States
24,HS-grad,9,Other-service,0,1721,United-States
24,Bachelors,13,Sales,0,0,United-States
24,Bachelors,13,Exec-managerial,0,0,United-States
24,Some-college,10,Sales,0,0,United-States
24,Some-college,10,Transport-moving,0,0,United-States
24,Bachelors,13,Prof-specialty,0,12621,United-States
24,Some-college,10,Tech-support,0,0,United-States
24,Some-college,10,?,0,0,?
24,11th,7,Other-service,0,0,United-States
24,Bachelors,13,Adm-clerical,0,12787,United-States
24,HS-grad,9,Machine-op-inspct,0,0,United-States
24,HS-grad,9,Sales,0,0,United-States
24,HS-grad,9,Other-service,0,0,United-States
24,Assoc-voc,11,Protective-serv,0,0,United-States
24,Some-college,10,Adm-clerical,221646,0,United-States
24,Some-college,10,Other-service,0,0,United-States
24,Some-college,10,Tech-support,0,0,United-States
24,Bachelors,13,Sales,0,13121,United-States
24,Some-college,10,Craft-repair,0,0,United-States
24,Some-college,10,Handlers-cleaners,0,0,United-States
24,Bachelors,13,Machine-op-inspct,0,0,China
24,HS-grad,9,Handlers-cleaners,0,0,United-States
24,Assoc-voc,11,Craft-repair,0,0,United-States
24,HS-grad,9,Other-service,0,0,El-Salvador
24,HS-grad,9,Protective-serv,230279,0,United-States
24,7th-8th,4,Craft-repair,2635,0,United-States
24,Assoc-acdm,12,Other-service,0,0,United-States
24,Bachelors,13,Prof-specialty,0,0,United-States
24,Some-college,10,Sales,0,0,Mexico
24,HS-grad,9,Sales,0,0,United-States
24,Bachelors,13,Machine-op-inspct,0,10782,United-States
24,Assoc-voc,11,Exec-managerial,0,0,United-States
24,Some-college,10,Adm-clerical,0,0,United-States
24,Bachelors,13,Sales,0,0,United-States
24,HS-grad,9,Adm-clerical,0,0,United-States
24,Bachelors,13,Prof-specialty,0,0,United-States
24,HS-grad,9,Adm-clerical,0,0,United-States
24,Some-college,10,Transport-moving,0,0,United-States
24,HS-grad,9,Adm-clerical,0,0,United-States
24,HS-grad,9,Exec-managerial,0,0,United-States
24,Bachelors,13,Craft-repair,0,0,United-States
24,Bachelors,13,Exec-managerial,0,0,United-States
24,11th,7,Craft-repair,0,0,United-States
24,Some-college,10,Other-service,0,0,Mexico
24,HS-grad,9,Adm-clerical,0,0,United-States
24,HS-grad,9,Craft-repair,0,0,United-States
24,HS-grad,9,Sales,0,0,United-States
24,Some-college,10,Adm-clerical,222799,2205,United-States
24,Some-college,10,Sales,0,0,United-States
24,11th,7,Machine-op-inspct,0,0,United-States
24,HS-grad,9,Craft-repair,0,0,United-States
24,HS-grad,9,Sales,0,1762,United-States
24,Bachelors,13,Prof-specialty,0,0,United-States
24,Bachelors,13,Prof-specialty,0,11862,United-States
24,HS-grad,9,Adm-clerical,0,0,United-States
24,Bachelors,13,Prof-specialty,0,0,United-States
24,HS-grad,9,Transport-moving,0,0,United-States
24,HS-grad,9,Other-service,264287,0,United-States
24,Some-college,10,Adm-clerical,3325,0,Dominican-Republic
24,HS-grad,9,Handlers-cleaners,0,0,United-States
24,Some-college,10,Sales,0,0,Jamaica
24,Bachelors,13,Prof-specialty,0,0,United-States
24,Bachelors,13,Prof-specialty,0,0,United-States
24,Bachelors,13,Adm-clerical,0,12892,United-States
24,7th-8th,4,Handlers-cleaners,0,0,Mexico
24,Assoc-voc,11,Adm-clerical,0,0,United-States
24,Some-college,10,Adm-clerical,239107,0,United-States
24,Bachelors,13,Farming-fishing,0,0,United-States
24,11th,7,Transport-moving,0,0,Vietnam
24,10th,6,Handlers-cleaners,211671,0,United-States
24,Bachelors,13,Prof-specialty,0,1741,United-States
24,Bachelors,13,Exec-managerial,0,0,United-States
24,Bachelors,13,Adm-clerical,0,0,United-States
24,Bachelors,13,Exec-managerial,288144,0,United-States
24,9th,5,Other-service,0,0,United-States
24,5th-6th,3,Craft-repair,0,0,El-Salvador
24,Bachelors,13,Farming-fishing,0,0,United-States
24,10th,6,Sales,0,0,El-Salvador
24,Some-college,10,Sales,280448,0,United-States
24,11th,7,Craft-repair,0,0,United-States
24,Some-college,10,Sales,0,1762,United-States
24,Bachelors,13,Sales,0,0,United-States
24,Assoc-acdm,12,Other-service,0,0,United-States
24,HS-grad,9,Sales,0,0,United-States
24,Assoc-voc,11,Machine-op-inspct,0,0,United-States
24,Bachelors,13,Exec-managerial,291711,0,United-States
24,Some-college,10,Machine-op-inspct,0,0,United-States
24,Some-college,10,Handlers-cleaners,0,0,United-States
24,HS-grad,9,Sales,233306,0,Dominican-Republic
24,HS-grad,9,Transport-moving,0,0,?
