color,num_critic_for_reviews,duration,gross,genres,movie_title,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,language,country,content_rating,budget,title_year,imdb_score,movie_facebook_likes
Color,190,99,25117498,Horror|Thriller,The Reaping ,37412,960,0,178,English,USA,R,40000000,2007,5.7,0
Color,112,112,32645,Crime|Drama|Romance|Thriller,Mean Streets ,67797,23737,0,223,English,USA,R,500000,1973,7.4,0
Color,12,128,24332324,Comedy|Drama,Renaissance Man ,13830,3126,1,61,English,USA,PG-13,40000000,1994,6.1,680
Color,201,112,36665854,Action|Crime|Drama|Thriller,Colombiana ,76498,3432,0,203,English,France,PG-13,40000000,2011,6.4,15000
Color,34,86,22717758,Adventure|Animation|Comedy|Drama|Family|Fantasy|Musical,The Magic Sword: Quest for Camelot ,11156,14275,0,67,English,USA,G,40000000,1998,6.2,0
Color,104,108,22433915,Crime|Drama|Mystery|Thriller,City by the Sea ,21319,34377,1,166,English,USA,R,60000000,2002,6.2,416
 Black and White,55,128,22326247,Drama|Romance,At First Sight ,11232,3821,1,106,English,USA,PG-13,60000000,1999,5.9,0
Color,86,84,21176322,Action|Comedy|Crime,Torque ,23747,5039,0,207,English,USA,PG-13,40000000,2004,4,0
Color,50,111,20300000,Drama|Thriller,City Hall ,16741,17877,2,60,English,USA,R,40000000,1996,6.2,309
Color,181,131,20302961,Drama,Showgirls ,49874,18913,0,450,English,France,NC-17,45000000,1995,4.6,0
Color,260,123,15962471,Biography|Drama|History|Romance,Marie Antoinette ,79892,7243,1,619,English,USA,PG-13,40000000,2006,6.4,0
Color,40,101,14942422,Action|Crime|Thriller,Kiss of Death ,14226,14008,3,60,English,USA,R,40000000,1995,5.9,555
Color,102,102,14967182,Action|Crime|Drama|Thriller,Get Carter ,27305,14463,1,284,English,USA,R,40000000,2000,5.1,604
Color,371,114,18996755,Drama|Thriller,The Impossible ,145270,7099,0,322,English,Spain,PG-13,45000000,2012,7.6,54000
Color,49,107,14375181,Action|Adventure|Comedy|Music|Thriller,Ishtar ,8692,3374,2,126,English,USA,PG-13,51000000,1987,4.2,754
Color,335,87,20999103,Adventure|Animation|Comedy|Crime|Family,Fantastic Mr. Fox ,139114,24770,0,245,English,USA,PG,40000000,2009,7.8,15000
Color,86,103,14448589,Comedy|Romance,Life or Something Like It ,19364,12566,2,128,English,USA,PG-13,40000000,2002,5.8,835
Color,40,99,14358033,Comedy|Romance|Sci-Fi|Thriller,Memoirs of an Invisible Man ,17365,2125,2,66,English,USA,PG-13,40000000,1992,5.9,630
 Black and White,242,122,33201661,Comedy|Romance,Amélie ,534262,809,0,1314,French,France,R,77000000,2001,8.4,39000
Color,70,91,14018364,Comedy|Crime|Family|Romance,New York Minute ,17722,3974,1,111,English,USA,PG,30000000,2004,4.8,849
Color,135,103,13395939,Comedy|Drama|Romance,Alfie ,43442,3639,4,146,English,UK,R,60000000,2004,6.2,0
Color,125,107,20113965,Biography|Drama|Romance,Big Miracle ,15231,1702,3,66,English,USA,PG,40000000,2012,6.5,0
Color,54,106,13376506,Drama,The Deep End of the Ocean ,10413,4327,1,111,English,USA,PG-13,40000000,1999,6.3,579
Color,104,101,13208023,Crime|Horror|Thriller,Feardotcom ,17309,4262,1,388,English,UK,R,42000000,2002,3.3,612
Color,157,109,13838130,Action|Adventure|Fantasy|Thriller,Cirque du Freak: The Vampire's Assistant ,35990,20503,3,157,English,USA,PG-13,40000000,2009,5.9,0
Color,159,110,5773519,Drama|Horror|Sci-Fi|Thriller,Victor Frankenstein ,28618,12876,2,91,English,USA,PG-13,40000000,2015,6,11000
Color,78,89,9652000,Comedy,Duplex ,46205,3096,0,147,English,USA,PG-13,40000000,2003,5.8,0
Color,88,100,12081447,Comedy|Drama|Music,Soul Men ,7794,4103,2,25,English,USA,R,,2008,6.5,866
Color,32,119,7000000,Action|Adventure|Drama|Thriller,Raise the Titanic ,2933,1883,0,70,English,UK,PG,36000000,1980,4.7,328
Color,75,83,10431220,Action|Sci-Fi,Universal Soldier: The Return ,24216,4024,0,162,English,USA,R,24000000,1999,4.1,401
Color,219,108,10326062,Action|Horror|Mystery|Sci-Fi|Thriller,Pandorum ,121432,14127,0,310,English,Germany,R,33000000,2009,6.8,10000
Color,83,102,6114237,Drama|Mystery|Sci-Fi|Thriller,Impostor ,19986,2664,4,207,English,USA,R,40000000,2001,6.2,892
Color,53,93,4835968,Action|Adventure|Thriller,Extreme Ops ,4821,4123,0,82,English,UK,PG-13,40000000,2002,4.5,158
Color,61,84,4777007,Comedy|Fantasy|Sci-Fi,Just Visiting ,15130,1149,3,98,English,France,PG-13,40000000,2001,5.8,565
Color,308,107,3675072,Adventure|Sci-Fi|Thriller,Sunshine ,190132,11623,0,801,English,UK,R,26000000,2007,7.3,15000
Color,70,91,18438149,Comedy|Drama,A Thousand Words ,30842,222,8,93,English,USA,PG-13,40000000,2012,5.9,0
Color,41,94,511920,Adventure|Animation|Comedy|Fantasy|Romance,Delgo ,2458,2449,1,26,English,USA,PG,40000000,2008,4.4,211
Color,224,115,10640645,Action|Crime|Drama|Mystery|Thriller,The Gunman ,28429,1686,0,110,English,USA,R,40000000,2015,5.8,0
Color,66,93,652526,Action|Adventure|Family|Thriller,Alex Rider: Operation Stormbreaker ,20201,15638,3,187,English,Germany,PG,40000000,2006,5.1,823
Color,253,105,80050171,Drama|Mystery|Thriller,Disturbia ,186982,2288,0,491,English,USA,PG-13,20000000,2007,6.9,0
Color,79,107,7564000,Comedy|Crime|Drama|Thriller,Hackers ,54650,13821,1,223,English,USA,PG-13,20000000,1995,6.2,12000
Color,94,101,876671,Adventure|Comedy|Drama|Romance|Thriller|War,The Hunting Party ,22010,504,2,90,English,USA,R,25000000,2007,6.9,0
 Black and White,77,111,2869369,Comedy|Fantasy,The Hudsucker Proxy ,65474,2612,2,211,English,UK,PG,30000000,1994,7.3,0
Color,106,113,128978,Action|Drama|History|Romance|War,The Warlords ,22897,6267,2,61,Mandarin,Hong Kong,R,40000000,2007,7.1,0
Color,30,112,77231,Drama|History|War,Nomad: The Warrior ,3322,2115,0,32,Kazakh,France,R,25000000,2005,6,265
Color,488,126,4563029,Action|Drama|Sci-Fi|Thriller,Snowpiercer ,181472,12286,5,514,English,South Korea,R,39200000,2013,7,58000
Color,63,90,,Adventure|Animation|Comedy|Fantasy|Music|Romance,A Monster in Paris ,15790,3243,0,40,French,France,PG,25000000,2011,6.8,0
Color,42,93,463730,Comedy,The Last Shot ,3789,5240,10,39,English,USA,R,,2004,5.7,89
Color,118,98,50693162,Action|Drama|Fantasy,The Crow ,136580,2630,0,545,English,USA,R,23000000,1994,7.6,15000
Color,44,159,6498000,Action|Adventure|Drama|Fantasy|War,Baahubali: The Beginning ,62756,554,1,410,Telugu,India,,18026148,2015,8.4,21000
Color,214,107,63411478,Drama|Fantasy|Romance|Sci-Fi,The Time Traveler's Wife ,114925,568,1,234,English,USA,PG-13,39000000,2009,7.1,13000
Color,110,102,42640890,Comedy|Romance,Because I Said So ,32412,1930,1,184,English,USA,PG-13,,2007,5.6,0
Color,187,106,144512310,Action|Crime|Thriller,The Fast and the Furious ,272227,45327,2,988,English,USA,PG-13,38000000,2001,6.7,14000
 Black and White,370,87,35287788,Animation|Comedy|Family|Horror|Sci-Fi,Frankenweenie ,73886,4774,0,165,English,USA,PG,39000000,2012,7,25000
Color,276,119,25335935,Action|Adventure|Sci-Fi|Thriller,Serenity ,242599,2853,0,1594,English,USA,PG-13,40000000,2005,8,14000
Color,76,110,5881504,Biography|Drama|Romance|Sport,Against the Ropes ,5917,2972,2,50,English,USA,PG-13,39000000,2004,5.3,177
Color,95,125,60000000,Action|Comedy|Sci-Fi,Superman III ,49934,2329,1,224,English,UK,PG,39000000,1983,4.9,0
Color,211,113,29802761,Comedy|Sport,Grudge Match ,46480,36009,1,115,English,USA,PG-13,40000000,2013,6.4,12000
Color,160,150,626809,Action|Adventure|Drama|History|War,Red Cliff ,36894,2172,4,105,Mandarin,China,R,553632000,2008,7.4,0
Color,97,108,127214072,Comedy|Romance,Sweet Home Alabama ,83786,4251,1,392,English,USA,PG-13,38000000,2002,6.1,0
Color,174,96,88915214,Comedy|Romance,The Ugly Truth ,163665,22436,2,169,English,USA,R,38000000,2009,6.5,9000
Color,23,93,30400000,Comedy,Sgt. Bilko ,17810,2176,2,73,English,USA,PG,39000000,1996,5.7,478
Color,103,100,85570368,Action|Adventure|Comedy|Family|Sci-Fi,Spy Kids 2: Island of Lost Dreams ,44885,18291,1,107,English,USA,PG,38000000,2002,5.1,478
Color,98,118,75668868,Action|Adventure|Mystery|Sci-Fi|Thriller,Star Trek: Generations ,60504,6427,0,249,English,USA,PG,35000000,1994,6.6,0
Color,273,122,6594136,Action|Biography|Drama,The Grandmaster ,24557,943,1,111,Mandarin,Hong Kong,PG-13,38600000,2013,6.5,13000
Color,279,120,58700247,Drama|Romance,Water for Elephants ,95367,36062,1,260,English,USA,PG-13,38000000,2011,6.9,33000
Color,22,60,,Comedy|Family|Sci-Fi,3rd Rock from the Sun             ,38383,25160,4,86,English,USA,TV-PG,,,7.8,0
Color,4,88,,Adventure|Animation|Family|Fantasy,Dragon Nest: Warriors' Dawn ,2169,196,0,18,English,China,,40000000,2014,6.4,0
 Black and White,65,146,50668906,Biography|Drama|Sport,The Hurricane ,76016,20516,0,265,English,USA,R,38000000,1999,7.6,0
Color,98,115,39177215,Crime|Drama|Thriller,Enough ,30667,3770,1,234,English,USA,PG-13,38000000,2002,5.6,0
Color,116,123,40334024,Comedy|Crime|Romance,Heartbreakers ,44168,2912,3,216,English,USA,PG-13,35000000,2001,6.2,989
Color,76,94,71038190,Action|Comedy|Crime,Paul Blart: Mall Cop 2 ,23473,3552,1,123,English,USA,PG,30000000,2015,4.4,8000
Color,106,102,24044532,Drama|Romance,Angel Eyes ,19686,1440,0,180,English,USA,R,38000000,2001,5.6,689
Color,55,98,22770864,Comedy|Drama,Joe Somebody ,8433,2765,1,85,English,USA,PG,38000000,2001,5.5,168
Color,172,133,18653746,Mystery|Thriller,The Ninth Gate ,137722,42344,1,638,English,Spain,R,38000000,1999,6.7,0
Color,47,118,17305211,Crime|Drama|Mystery|Thriller,Extreme Measures ,14066,24547,0,75,English,USA,R,38000000,1996,6.1,352
Color,107,105,16991902,Drama|Music,Rock Star ,34592,1265,0,191,English,USA,R,57000000,2001,6.2,0
Color,323,109,47536959,Drama,Precious ,86955,3277,0,275,English,USA,R,10000000,2009,7.3,12000
Color,37,129,10300000,Adventure|Drama,White Squall ,17859,16237,4,89,English,USA,PG-13,38000000,1996,6.6,911
Color,297,109,13782838,Horror|Mystery|Sci-Fi,The Thing ,258078,1757,0,911,English,USA,R,15000000,1982,8.2,23000
Color,302,127,41997790,Action|Sci-Fi|Thriller,Riddick ,125305,17551,0,343,English,USA,R,38000000,2013,6.4,39000
Color,38,118,6482195,Crime|Mystery|Thriller,Switchback ,9740,74,1,81,English,USA,R,37000000,1997,6.4,389
Color,31,110,623374,Action|Adventure|Drama|Thriller|Western,Texas Rangers ,4757,2120,2,67,English,USA,PG-13,38000000,2001,5.2,474
Color,118,90,7871693,Adventure|Family|Fantasy|Sci-Fi,City of Ember ,52908,15494,0,102,English,USA,PG,55000000,2008,6.5,0
Color,546,144,16377274,Drama,The Master ,105144,427,31,405,English,USA,R,32000000,2012,7.1,27000
Color,21,97,,Adventure|Comedy|History|Romance,Virgin Territory ,6691,4900,2,28,English,Italy,R,38000000,2007,4.8,366
 Black and White,86,130,9589875,Biography|Drama|Sport,The Express ,16673,5162,0,45,English,USA,PG,40000000,2008,7.3,0
Color,194,112,34912982,Action|Adventure|Sci-Fi|Thriller,The 5th Wave ,55617,19974,0,266,English,USA,PG-13,38000000,2016,5.2,14000
Color,437,133,109712885,Drama|Sport,Creed ,146708,15106,1,362,English,USA,PG-13,35000000,2015,7.7,70000
Color,378,150,92173235,Crime|Drama|Thriller,The Town ,280228,14296,7,420,English,USA,R,37000000,2010,7.6,29000
Color,170,110,41102171,Comedy|Drama|Romance,What to Expect When You're Expecting ,57266,13396,12,89,English,USA,PG-13,40000000,2012,5.7,14000
Color,341,96,60338891,Comedy|Drama,Burn After Reading ,248468,36093,0,545,English,USA,R,37000000,2008,7,0
Color,139,96,48006503,Adventure|Comedy|Family|Fantasy,Nim's Island ,28109,18178,3,110,English,USA,PG,37000000,2008,6,0
Color,393,123,26903709,Action|Biography|Drama|Sport,Rush ,312629,37206,0,475,English,UK,R,38000000,2013,8.1,83000
Color,224,188,22450975,Drama,Magnolia ,241030,1906,1,1437,English,USA,R,37000000,1999,8,13000
Color,203,107,44867349,Action|Comedy|Crime,Cop Out ,75347,14483,2,176,English,USA,R,37000000,2010,5.6,0
Color,148,110,46813366,Comedy|Romance,How to Be Single ,39440,4882,4,83,English,USA,R,38000000,2016,6.1,15000
Color,131,113,72279690,Drama|Family,Dolphin Tale ,17948,14209,5,86,English,USA,PG,37000000,2011,6.9,0
Color,350,122,191449475,Drama|Fantasy|Romance,Twilight ,348007,44060,1,1535,English,USA,PG-13,37000000,2008,5.2,19000
Color,129,116,71026631,Crime|Drama|Thriller,John Q ,98899,20970,1,394,English,USA,PG-13,36000000,2002,7,0
Color,40,93,68208190,Action|Comedy|Crime|Thriller,Blue Streak ,60572,2986,1,144,English,USA,PG-13,65000000,1999,6.3,0
Color,289,118,150368971,Comedy|Crime,We're the Millers ,316671,3425,4,301,English,USA,R,37000000,2013,7,35000
Color,14,115,,Action|Adventure|Sci-Fi,Obitaemyy ostrov ,4387,599,0,21,Russian,Russia,,29500000,2009,5.3,240
Color,72,93,50129186,Action|Crime|Drama|Mystery|Thriller,Breakdown ,38399,1874,0,218,English,USA,R,36000000,1997,6.9,0
Color,89,121,55500000,Action|Adventure|Thriller,Never Say Never Again ,48636,762,3,214,English,UK,PG,36000000,1983,6.2,0
Color,265,101,50213619,Comedy|Sci-Fi,Hot Tub Time Machine ,139184,1272,8,243,English,USA,R,36000000,2010,6.4,12000
Color,54,107,42019483,Drama|Family,Dolphin Tale 2 ,6069,13904,0,33,English,USA,PG,36000000,2014,6.4,0
Color,126,124,23360779,Action|Adventure|Crime|Drama|Family|Fantasy|Romance|Thriller,Reindeer Games ,31113,10838,0,212,English,USA,R,34000000,2000,5.7,852
Color,110,109,26183197,Action|Crime|Drama|Thriller,A Man Apart ,38348,16611,0,135,English,USA,R,36000000,2003,6.1,0
Color,138,105,20991497,Comedy|Drama|Romance,Aloha ,39778,44037,1,172,English,USA,PG-13,37000000,2015,5.4,11000
Color,31,130,13052741,Drama|History,Ghosts of Mississippi ,8531,3968,0,57,English,USA,PG-13,36000000,1996,6.7,591
Color,95,127,14378353,Drama|Mystery|Romance|Thriller,Snow Falling on Cedars ,12375,2393,1,194,English,USA,PG-13,36000000,1999,6.8,846
Color,267,114,33037754,Drama|Horror|Mystery|Thriller,The Rite ,75864,19904,1,197,English,USA,PG-13,37000000,2011,6,23000
Color,175,106,12339633,Drama|Sci-Fi|Thriller,Gattaca ,220591,1942,2,641,English,USA,PG-13,36000000,1997,7.8,17000
Color,63,95,2954405,Biography|Comedy|Romance,Isn't She Great ,1977,2928,0,64,English,USA,R,36000000,2000,5.3,133
Color,85,81,30105968,Adventure|Animation|Comedy|Family|Sci-Fi,Space Chimps ,8860,2268,0,45,English,USA,G,37000000,2008,4.5,279
Color,44,95,37788228,Comedy,Head of State ,15046,4537,1,80,English,USA,PG-13,35200000,2003,5.4,638
Color,334,108,277313371,Comedy,The Hangover ,583341,17623,3,626,English,USA,R,35000000,2009,7.8,24000
Color,78,105,2126511,Action|Biography|Drama|History,Ip Man 3 ,21912,615,0,45,Cantonese,Hong Kong,PG-13,36000000,2015,7.2,12000
Color,199,95,205399422,Action|Adventure|Comedy|Crime,Austin Powers: The Spy Who Shagged Me ,181225,47203,1,784,English,USA,PG-13,33000000,1999,6.6,0
Color,186,126,251188924,Action|Adventure,Batman ,269033,2725,0,817,English,USA,PG-13,35000000,1989,7.6,12000
Color,77,102,1068392,Biography|Drama|War,There Be Dragons ,3865,3497,0,53,English,Spain,PG-13,36000000,2011,5.9,2000
Color,68,121,144731527,Action|Crime|Thriller,Lethal Weapon 3 ,128010,1446,2,136,English,USA,R,35000000,1992,6.7,0
Color,261,129,255950375,Biography|Drama|Sport,The Blind Side ,223127,3389,0,420,English,USA,PG-13,29000000,2009,7.7,38000
Color,5,43,,Action|Comedy|Crime,Rush Hour             ,2185,2255,2,30,English,USA,TV-14,,,5.8,0
Color,122,88,112692062,Action|Adventure|Comedy|Family|Sci-Fi,Spy Kids ,84325,4499,0,205,English,USA,PG,35000000,2001,5.4,0
Color,340,106,117528646,Comedy|Crime,Horrible Bosses ,353442,18669,5,387,English,USA,R,35000000,2011,6.9,31000
Color,493,110,171031347,Adventure|Drama|Western,True Grit ,240962,25964,0,724,English,USA,PG-13,38000000,2010,7.7,36000
Color,208,109,124732962,Comedy|Drama|Romance,The Devil Wears Prada ,286178,23923,0,631,English,USA,PG-13,35000000,2006,6.8,0
Color,134,143,82300000,Adventure|Mystery|Sci-Fi,Star Trek: The Motion Picture ,63330,16007,2,405,English,USA,PG,35000000,1979,6.4,0
Color,275,120,134455175,Comedy|Crime,Identity Thief ,97664,5826,2,232,English,USA,R,35000000,2013,5.7,17000
Color,120,128,79100000,Crime|Thriller,Cape Fear ,127503,24006,0,261,English,USA,R,35000000,1991,7.3,0
Color,144,123,81159365,Crime|Drama|Thriller,21 ,191470,25661,2,278,English,USA,PG-13,35000000,2008,6.8,0
Color,332,129,110008260,Comedy|Romance,Trainwreck ,94241,1450,1,309,English,Japan,R,35000000,2015,6.3,25000
Color,104,105,67962333,Comedy|Romance,Guess Who ,33887,2689,2,160,English,USA,PG-13,35000000,2005,5.9,919
Color,116,162,78651430,Drama|Romance|War,The English Patient ,142067,15912,0,457,English,USA,R,27000000,1996,7.4,0
Color,177,138,64604977,Crime|Drama|Mystery|Thriller,L.A. Confidential ,414219,19129,2,625,English,USA,R,35000000,1997,8.3,11000
Color,127,100,63939454,Adventure|Comedy|Family|Sci-Fi,Sky High ,61321,2968,3,217,English,USA,PG,35000000,2005,6.2,0
Color,83,90,63826569,Comedy,In & Out ,32416,23504,0,138,English,USA,PG-13,35000000,1997,6.3,0
Color,97,108,60054449,Action|Horror|Sci-Fi|Thriller,Species ,61018,1715,0,140,English,USA,R,35000000,1995,5.8,0
Color,256,101,26505000,Horror,A Nightmare on Elm Street ,149285,42918,1,668,English,USA,X,1800000,1984,7.5,10000
Color,225,109,61280963,Horror|Sci-Fi|Thriller,The Cell ,79877,2474,1,677,English,USA,R,33000000,2000,6.3,0
Color,83,132,56876365,Action|Adventure,The Man in the Iron Mask ,125219,29265,1,244,English,USA,PG-13,35000000,1998,6.4,0
Color,160,123,59699513,Biography|Drama|Family|History|Sport,Secretariat ,20827,2259,0,136,English,USA,PG,35000000,2010,7.2,0
Color,191,87,54132596,Action|Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,TMNT ,53786,16571,0,211,English,Hong Kong,PG,34000000,2007,6.3,0
Color,74,109,52277485,Biography|Drama|Sport,Radio ,32370,4231,1,196,English,USA,PG,35000000,2003,6.9,0
Color,238,109,55802754,Comedy|Romance,Friends with Benefits ,270228,20956,2,194,English,USA,R,35000000,2011,6.6,41000
Color,177,92,55291815,Comedy,Neighbors 2: Sorority Rising ,28041,17860,0,111,English,USA,R,35000000,2016,6,0
Color,405,125,83299761,Biography|Comedy|Drama|History|Music,Saving Mr. Banks ,117719,19809,2,306,English,USA,PG-13,35000000,2013,7.5,39000
Color,61,202,48169908,Biography|Drama|History|Romance,Malcolm X ,63923,20143,0,156,English,USA,PG-13,33000000,1992,7.7,0
Color,285,134,67523385,Comedy,This Is 40 ,104005,1050,2,248,English,USA,R,35000000,2012,6.2,18000
Color,124,88,49474048,Comedy|Family,Old Dogs ,31191,53370,2,120,English,USA,PG,35000000,2009,5.4,0
Color,164,92,45802315,Action|Adventure|Fantasy|Sci-Fi|Thriller,Underworld: Rise of the Lycans ,119974,2184,1,169,English,USA,R,35000000,2009,6.6,0
Color,120,91,43792641,Comedy|Romance,License to Wed ,32157,52566,3,119,English,USA,PG-13,35000000,2007,5.3,913
Color,90,75,57651794,Comedy|Romance|Sport,The Benchwarmers ,40651,13125,2,209,English,USA,PG-13,33000000,2006,5.6,0
Color,120,98,43894863,Comedy|Romance,Must Love Dogs ,25883,4879,2,262,English,USA,PG-13,30000000,2005,5.9,0
Color,117,147,41954997,Biography|Crime|Drama,Donnie Brasco ,225122,56014,2,234,English,USA,R,35000000,1997,7.8,0
Color,226,100,39532308,Action|Horror|Sci-Fi,Resident Evil ,198701,17902,0,1138,English,UK,R,33000000,2002,6.7,0
Color,223,120,76600000,Fantasy|Horror,Poltergeist ,105446,3876,0,321,English,USA,PG,10700000,1982,7.4,11000
Color,193,104,39692139,Comedy|Crime|Thriller,The Ladykillers ,84131,41701,1,400,English,USA,R,35000000,2004,6.2,0
Color,228,103,40687294,Action|Crime|Drama|Mystery|Thriller,Max Payne ,107772,16249,1,398,English,Canada,PG-13,35000000,2008,5.4,0
Color,360,109,37553932,Action|Sci-Fi|Thriller,In Time ,304318,34011,2,463,English,USA,PG-13,40000000,2011,6.7,52000
Color,148,104,37481242,Comedy|Romance,The Back-up Plan ,40654,3356,0,97,English,USA,PG-13,35000000,2010,5.3,0
Color,128,112,39026186,Comedy|Drama|Romance,Something Borrowed ,48019,2371,4,153,English,USA,PG-13,35000000,2011,5.9,13000
Color,3,60,,Drama|Romance,Hit the Floor             ,1641,3438,4,11,English,USA,,,,7,265
Color,46,95,33422806,Adventure|Comedy|Fantasy,Black Knight ,30771,2643,1,164,English,USA,PG-13,50000000,2001,4.8,0
Color,40,102,,Comedy|Drama|Family|Sport,The Bad News Bears ,16323,677,1,91,English,USA,PG,,1976,7.3,0
Color,63,102,33423521,Action|Adventure|Comedy|Thriller,Street Fighter ,53115,5443,1,282,English,Japan,PG-13,35000000,1994,3.8,0
 Black and White,193,150,32519322,Biography|Drama|War,The Pianist ,497946,1075,0,761,English,France,R,35000000,2002,8.5,21000
Color,208,122,31598308,Horror|Mystery|Thriller,From Hell ,124765,41636,1,541,English,USA,R,35000000,2001,6.8,0
