IDN,AGE,COUNTRY,GENDER,IMMIGRANT,INCOME,HAPPINESS
51684,66,Jordan,Male,0,67122,5.70
92151,21,Cyprus,Male,0,108416,9.28
48536,23,Sri Lanka,Male,0,62613,5.27
13560,57,Chad,Male,0,27382,2.58
47699,27,Cyprus,Male,0,64139,5.31
90232,51,Sweden,Male,0,107689,8.57
47716,41,Norway,Male,0,65146,5.45
31344,59,Laos,Male,0,45957,3.61
87507,51,Croatia,Female,0,102934,8.57
73825,52,Iceland,Male,0,91163,7.57
74218,24,Azerbaijan,Female,0,88666,7.29
33748,26,Nicaragua,Female,0,49037,4.29
30082,24,Thailand,Male,0,46320,3.26
62675,19,Kuwait,Female,0,79019,6.23
17292,39,Latvia,Female,0,32211,2.40
20047,47,South Korea,Male,0,36091,3.49
43210,45,Mongolia,Male,0,57793,4.48
54844,56,Latvia,Male,0,69815,5.60
55945,65,Myanmar,Male,0,70253,5.69
67329,59,Uruguay,Female,1,84042,9.13
81040,50,Sri Lanka,Female,0,95197,7.55
56148,19,Australia,Male,0,73392,6.23
13908,65,Jamaica,Female,0,29206,2.66
34004,41,Venezuela,Female,0,51014,4.44
72231,64,Brazil,Female,0,89038,7.69
91855,65,Egypt,Male,0,105983,8.71
97753,26,Macedonia,Female,0,112262,9.33
50656,40,India,Female,0,65455,5.44
98652,68,Turkmenistan,Female,0,114272,9.75
21533,45,Argentina,Male,1,38436,8.41
14456,48,Thailand,Female,1,31071,6.38
99153,59,Switzerland,Male,0,116586,9.66
38007,40,Rwand2a4,Female,0,51516,4.43
11265,47,Tanzania,Male,0,24859,2.48
22122,62,Singapore,Female,0,38517,3.64
89430,57,Azerbaijan,Male,0,103792,8.63
71450,56,Romania,Female,0,86291,7.61
48796,54,Denmark,Female,0,66495,5.58
37188,55,Estonia,Female,0,52588,4.58
18047,40,Malaysia,Female,1,34486,3.61
19538,69,Trinidad and Tobago,Female,0,36028,3.71
47597,40,Poland,Male,1,64006,8.72
94391,19,Armenia,Female,0,108555,9.26
52778,37,Cyprus,Female,0,69255,5.41
28121,27,Ghana,Female,0,42971,3.29
88847,47,Tunisia,Male,0,103431,8.53
35405,50,Swaziland,Female,0,50282,4.53
41554,45,Slovakia,Female,0,57457,4.48
79560,53,Burkina Faso,Female,0,93829,7.58
45090,54,Costa Rica,Male,1,62969,9.91
47181,24,Comoros,Female,0,60899,5.28
31258,63,Morocco,Female,0,46124,3.65
30871,60,Zimbabwe,Male,0,45675,3.62
39053,51,Moldova,Female,0,54650,4.54
86160,68,Taiwan,Female,0,102250,8.74
16392,29,United States,Male,0,33253,2.30
17153,28,Romania,Male,0,32053,2.29
58113,35,South Korea,Female,0,74329,6.39
21655,28,Finland,Female,0,38815,3.30
52318,19,Italy,Male,1,68812,5.32
54315,54,Iran,Male,0,68954,5.58
12799,68,Croatia,Female,0,28469,2.69
62671,46,Bulgaria,Male,0,76425,6.50
77289,68,North Cyprus,Male,0,92589,7.73
25275,63,Dominican Republic,Female,0,40261,3.65
36964,46,Venezuela,Male,0,53938,4.49
70497,38,Botswana,Female,0,84355,7.43
19574,30,Indonesia,Female,0,34756,2.31
14068,23,Morocco,Male,0,28745,2.24
93078,38,Chile,Female,0,109526,9.45
67984,30,Chad,Female,0,81816,6.34
34544,43,Burundi,Male,0,48085,4.46
36620,19,North Cyprus,Male,0,51864,4.22
23648,34,United Kingdom,Female,0,40493,3.36
33985,24,Belarus,Male,0,49453,4.27
29246,51,Turkmenistan,Male,0,44723,3.53
99317,35,Nicaragua,Male,1,115053,7.26
82818,60,Poland,Male,1,98712,9.03
15879,21,Mozambique,Female,0,30704,2.22
86212,61,Bangladesh,Male,0,100967,8.67
58881,50,Qatar,Female,0,75318,6.54
84908,53,Philippines,Female,0,99667,8.59
25931,60,Pakistan,Female,0,41205,3.62
84788,55,Qatar,Male,0,101218,8.61
86940,62,Mali,Female,0,101055,8.68
80896,41,Syria,Female,0,94736,7.46
69063,48,Bahrain,Male,0,84298,7.53
10602,30,Montenegro,Female,0,25894,2.31
37869,62,Greece,Male,0,53304,4.65
71688,40,Hong Kong,Male,0,86977,7.45
35722,56,Pakistan,Female,0,50823,4.59
78137,20,Swaziland,Male,1,93032,6.82
11499,31,Sudan,Female,0,25642,2.32
67212,52,Zimbabwe,Female,0,81850,6.56
38601,49,France,Female,0,55187,4.52
13039,23,Serbia,Male,0,27706,2.24
96442,47,Thailand,Female,0,112736,9.54
11174,41,Lebanon,Male,0,25854,2.42
31927,44,Kosovo,Female,1,47699,6.61
28023,38,Bangladesh,Male,0,42611,3.40
60523,32,Burundi,Female,0,74096,6.36
82184,54,Kenya,Female,0,96513,8.60
45165,69,Cambodia,Male,1,59425,5.65
50596,32,Vietnam,Male,0,65929,5.36
71765,44,Honduras,Female,0,86857,7.49
63249,28,Angola,Female,0,78749,6.32
68559,47,Bangladesh,Female,0,83203,6.51
45132,49,Hong Kong,Male,0,60438,5.53
30565,67,Senegal,Male,0,44294,3.69
75127,18,Yemen,Male,0,89140,7.23
30535,69,Burkina Faso,Female,0,44795,3.71
12580,30,Bolivia,Male,1,28482,2.66
68433,45,South Korea,Male,0,84566,7.50
37773,51,Spain,Female,0,53990,4.54
10098,59,Kyrgyzstan,Female,0,24981,2.60
69843,61,North Cyprus,Male,0,85178,7.66
48507,56,Uruguay,Female,0,64618,5.60
75168,51,Vietnam,Female,0,90555,7.56
20668,59,Nepal,Female,0,34781,2.60
74730,61,Estonia,Male,0,89985,7.66
87383,49,Ireland,Female,0,104429,8.55
41111,28,France,Female,0,57791,4.31
19162,55,Israel,Female,1,36832,7.46
92386,60,Iraq,Male,0,107080,8.66
31753,48,Burkina Faso,Male,0,45918,3.50
41628,21,Congo-Kinshasa,Male,0,55963,4.24
19521,55,Uganda,Female,0,33761,2.56
99200,43,Iran,Female,0,113831,9.50
20943,60,Luxembourg,Female,1,38067,9.58
35838,45,Benin,Male,0,49141,4.48
95497,69,Sweden,Female,0,112737,9.76
35049,54,Jordan,Male,0,50268,4.57
30185,23,Bulgaria,Male,0,44112,3.25
58867,32,Japan,Male,0,74950,6.36
92334,40,El Salvador,Male,0,108023,9.47
97199,19,Turkey,Female,0,112553,9.26
60655,70,Somaliland region,Female,0,75396,6.74
85306,46,Uzbekistan,Male,0,100770,8.52
40648,48,Hungary,Female,0,55413,4.51
57569,70,Afghanistan,Male,0,71590,5.74
39724,28,South Korea,Male,1,56314,4.42
91323,45,Togo,Female,0,104036,8.51
77270,50,Taiwan,Male,0,93387,7.55
80027,25,Oman,Male,0,96855,8.31
51883,25,Libya,Male,0,67101,5.29
93404,53,Kuwait,Male,0,109833,9.60
58757,62,Guinea,Male,0,72592,6.66
14078,70,Palestinian Territories,Male,0,28799,2.71
66005,26,Nicaragua,Male,1,81574,7.34
35473,49,United Arab Emirates,Female,1,53089,4.72
19881,28,Morocco,Male,0,34601,2.29
40317,41,Ghana,Female,0,55297,4.44
63001,60,Ghana,Female,0,77845,6.64
98944,43,Ghana,Female,0,113845,9.50
21412,30,Iceland,Female,1,39164,3.21
41494,60,China,Male,0,56428,4.63
84686,24,Azerbaijan,Male,0,99134,8.30
13511,48,Netherlands,Female,0,30846,2.49
24344,21,Spain,Female,0,40589,3.23
47918,41,Trinidad and Tobago,Male,0,64328,5.45
17006,45,Benin,Male,0,30359,2.46
52462,69,Central African Republic,Female,0,66102,5.73
58180,18,El Salvador,Male,1,74373,4.08
71041,68,Benin,Female,0,84531,7.73
93423,54,Chad,Female,0,107362,8.60
52141,18,Madagascar,Female,0,66094,5.22
28341,65,Qatar,Male,0,45029,3.67
45645,51,Montenegro,Female,0,60982,5.55
85550,31,Czech Republic,Male,0,101603,8.37
11086,39,Switzerland,Male,0,28655,2.40
95985,34,Panama,Male,0,113070,9.41
47665,48,Spain,Male,0,64010,5.52
97985,33,Kosovo,Male,0,113149,9.40
42920,33,Iraq,Female,0,57674,4.36
61851,54,Hong Kong,Male,0,77230,6.58
96300,22,Jamaica,Female,0,111466,9.29
91314,54,Hungary,Male,0,105943,8.60
26920,51,Finland,Male,0,44237,3.53
60278,41,Portugal,Male,0,75298,6.45
68954,44,Kyrgyzstan,Female,0,83966,6.48
33343,49,Peru,Male,0,48999,4.52
17705,29,Spain,Male,0,33946,2.30
38821,48,Chile,Female,0,55376,4.51
91380,48,Romania,Male,0,106215,8.54
82973,55,Brazil,Female,0,99713,8.61
58193,32,Qatar,Male,0,74806,6.36
88305,23,Hong Kong,Female,0,103652,8.29
36407,33,Poland,Female,0,51981,4.36
11563,69,Hungary,Male,0,26203,2.70
96821,36,Montenegro,Female,1,112457,7.55
65030,40,China,Female,0,80019,6.44
54811,55,Afghanistan,Male,0,68871,5.59
46480,28,Liberia,Female,0,60440,5.32
84315,18,Australia,Female,0,101408,8.24
43617,65,Nepal,Female,0,57735,4.68
63529,65,New Zealand,Female,0,80767,6.69
38629,20,South Korea,Female,0,54724,4.23
49713,32,Norway,Male,1,68056,9.77
40014,51,Benin,Female,0,53391,4.54
15838,65,Latvia,Female,0,30836,2.66
28235,50,Kenya,Male,0,42432,3.52
48143,63,Ghana,Male,0,63239,5.67
62900,25,Malaysia,Male,0,78578,6.29
31062,46,Zambia,Female,0,45876,3.48
85537,31,Swaziland,Female,0,100380,8.37
14927,50,Bolivia,Female,0,30544,2.51
50460,70,Chile,Female,1,67111,4.48
39277,32,Georgia,Female,0,53410,4.35
53811,39,Poland,Male,0,69420,5.43
25533,48,Uganda,Male,0,39848,3.50
85349,55,Montenegro,Female,0,100429,8.61
20311,34,Liberia,Male,0,34386,2.35
35257,25,Kyrgyzstan,Female,0,50185,4.28
38233,34,Egypt,Male,0,52528,4.37
67301,34,Sudan,Female,0,81476,6.38
81508,53,Finland,Male,0,98707,8.59
93531,56,Guatemala,Male,0,109322,9.63
33127,65,Afghanistan,Male,0,47165,3.67
60392,58,Myanmar,Male,0,74804,6.62
86534,49,Burundi,Female,0,100270,8.55
28451,61,Nigeria,Male,0,43646,3.63
20509,23,Togo,Female,0,33196,2.24
70771,68,Jordan,Male,1,86721,6.92
74388,29,Malta,Female,0,90209,7.34
69987,53,Gabon,Female,0,83996,6.57
84529,40,Algeria,Male,1,100488,6.90
62120,53,Germany,Female,0,78679,6.57
25915,54,Iran,Female,0,40354,3.56
90394,30,Armenia,Male,0,104606,8.36
71892,46,Libya,Female,0,87236,7.51
72301,18,Pakistan,Female,0,87404,7.23
25484,57,Congo-Kinshasa,Female,0,39956,3.59
86603,32,Denmark,Male,0,104126,8.38
41179,22,Sweden,Male,0,58455,4.25
83985,66,Brazil,Female,0,100873,8.72
54706,45,Slovakia,Male,0,70509,5.49
94960,63,Benin,Female,0,108326,9.70
97115,20,Liberia,Female,0,111090,9.27
82188,49,Laos,Female,0,96954,8.55
32904,53,Liberia,Female,0,46973,3.55
54883,66,Botswana,Female,0,68691,5.70
81839,70,Nepal,Male,0,95770,7.75
36868,27,Suriname,Female,0,53028,4.30
35854,31,Brazil,Female,0,52567,4.34
32808,20,Algeria,Female,0,48223,4.23
23885,52,Australia,Male,0,41083,3.54
71101,45,Cyprus,Female,0,87414,7.50
91805,45,Paraguay,Female,1,107908,2.46
89678,64,Lesotho,Female,0,104495,8.70
91863,41,Uruguay,Female,0,107993,8.47
67237,34,Belarus,Male,1,83402,7.27
77053,46,Dominican Republic,Female,0,91927,7.51
28890,31,Moldova,Female,0,44553,3.33
87036,67,Iceland,Male,0,104325,8.73
88739,41,Libya,Male,0,103839,8.47
24995,21,Benin,Male,0,38480,3.23
10101,42,Singapore,Female,0,26442,2.43
41487,63,Nicaragua,Male,0,57023,4.66
58006,64,Congo-Brazzaville,Male,0,72183,6.68
37737,64,Haiti,Male,0,52024,4.67
38453,66,Latvia,Male,0,53421,4.69
16892,62,Portugal,Male,1,32657,6.91
84989,19,Russia,Female,0,100243,8.25
86643,43,Turkey,Female,0,101944,8.49
94337,66,Moldova,Female,1,110375,2.76
24295,61,Finland,Male,0,41720,3.63
16718,48,Philippines,Female,1,32213,4.39
58797,37,Colombia,Female,0,74974,6.41
59360,26,Luxembourg,Male,0,76419,6.30
83055,40,Swaziland,Male,0,97764,8.46
76201,57,Mozambique,Male,1,91873,9.31
64761,36,Egypt,Male,0,78847,6.40
86147,33,Indonesia,Male,0,101381,8.39
27406,56,Iraq,Male,1,42897,8.61
62581,55,New Zealand,Female,1,79981,5.99
45316,53,Mozambique,Female,0,60115,5.57
29375,56,Djibouti,Male,0,44056,3.58
60971,57,Jamaica,Male,0,76353,6.61
55856,27,Congo-Brazzaville,Female,0,70026,5.31
38523,53,Saudi Arabia,Female,0,54862,4.56
31105,57,Kyrgyzstan,Male,0,45937,3.59
23829,67,Georgia,Female,0,37948,3.69
28999,59,United States,Male,0,45992,3.61
11269,23,United Kingdom,Male,0,27946,2.24
33644,34,Taiwan,Female,0,49759,4.37
42556,50,Slovakia,Female,0,58423,4.53
56601,53,New Zealand,Female,1,74180,5.48
77737,31,Venezuela,Male,1,95390,2.00
71860,33,Sierra Leone,Female,0,86054,7.38
72469,18,Chad,Male,0,86442,7.23
62698,67,Denmark,Female,0,80237,6.71
32660,37,Djibouti,Male,1,47447,2.60
83409,19,Peru,Male,1,99333,4.32
18651,55,Central African Republic,Male,0,32111,2.56
51463,25,Saudi Arabia,Male,0,67721,5.29
44376,33,United States,Male,1,61700,5.48
33763,31,Afghanistan,Male,0,47536,3.33
28884,65,Congo-Brazzaville,Male,0,43022,3.67
64754,33,Honduras,Male,0,79698,6.37
23561,18,El Salvador,Female,0,39144,3.20
12630,45,El Salvador,Female,0,28293,2.46
61109,65,Burkina Faso,Female,0,75237,6.69
26510,51,Ukraine,Female,0,41527,3.53
94564,37,Lebanon,Female,1,109761,3.49
56905,19,United States,Female,0,73949,6.23
55283,47,Haiti,Female,0,69617,5.51
64018,24,Nigeria,Female,0,78986,6.28
31085,63,Greece,Female,0,46351,3.65
21620,59,Peru,Male,0,37393,3.61
49354,36,Cyprus,Female,0,65800,5.40
44319,36,Madagascar,Female,0,58305,4.39
31203,20,Albania,Male,1,47138,3.87
41882,60,Dominican Republic,Female,0,56656,4.63
32757,68,Tanzania,Female,0,46547,3.70
22866,33,Uganda,Male,0,37100,3.35
65928,31,Burundi,Female,0,79471,6.35
31449,48,Croatia,Female,0,46874,3.50
26727,46,Myanmar,Male,0,41181,3.48
10831,36,Chad,Male,0,24747,2.37
67279,33,Serbia,Male,0,82043,6.37
76616,57,Palestinian Territories,Female,0,91108,7.62
76942,54,Somaliland region,Female,1,91901,5.72
98964,23,Belgium,Female,0,115681,9.30
49772,49,Lithuania,Female,0,65008,5.53
23749,23,Oman,Male,1,41106,8.72
83375,48,Australia,Male,1,101380,1.99
78465,65,Libya,Female,0,93673,7.70
83255,36,Benin,Male,0,96691,8.42
91756,40,United Kingdom,Female,0,108405,9.47
31775,22,Kazakhstan,Male,0,47321,3.24
75761,69,Oman,Male,0,92541,7.74
78227,31,New Zealand,Male,0,95310,7.36
82335,70,Malawi,Male,0,96286,8.76
43002,26,Tunisia,Male,1,58371,9.30
85506,56,Comoros,Female,0,99267,8.62
34167,62,Pakistan,Male,0,49212,4.65
23038,18,New Zealand,Male,0,40221,3.20
48331,61,China,Female,0,63206,5.65
68175,51,Montenegro,Male,0,83242,6.55
47817,50,South Korea,Female,1,64434,9.18
38928,35,Ireland,Female,0,55844,4.38
15579,40,Serbia,Male,0,30338,2.41
39833,29,Mali,Female,0,53854,4.32
49902,46,Comoros,Male,0,63576,5.50
49588,37,Norway,Female,0,67095,5.41
51308,38,Slovakia,Male,0,67176,5.42
96732,34,Oman,Female,0,113567,9.41
55064,40,Uruguay,Male,0,71163,5.44
32239,66,Morocco,Female,0,46997,3.68
12746,28,Norway,Female,0,30316,2.29
21685,45,Bosnia and Herzegovina,Female,0,36378,3.47
99694,39,Malta,Female,0,115573,9.46
22368,61,Sudan,Male,0,36703,3.63
97016,65,North Cyprus,Male,0,112364,9.72
21953,32,Nicaragua,Female,0,37486,3.34
49273,28,Palestinian Territories,Male,0,63773,5.32
14521,21,Costa Rica,Male,0,31536,2.22
59988,52,Brazil,Female,0,76656,6.56
49981,63,Mozambique,Male,0,64857,5.67
85960,19,Serbia,Male,0,100614,8.25
44636,56,Bolivia,Female,0,60277,5.60
26611,45,Turkey,Male,0,41994,3.47
16032,70,Lebanon,Female,0,30863,2.71
56235,39,El Salvador,Female,0,71994,5.43
31797,62,Moldova,Male,1,47682,7.40
35170,63,Turkey,Male,0,50526,4.66
47701,36,Tanzania,Male,0,61267,5.40
25231,46,Venezuela,Female,0,42045,3.48
76700,61,Finland,Male,0,93935,7.66
97889,22,Argentina,Female,0,114355,9.29
14932,51,Cameroon,Male,0,29369,2.52
41163,19,Kuwait,Female,1,57877,6.56
74819,57,Tunisia,Female,0,89441,7.62
37585,46,Vietnam,Female,0,52859,4.49
59144,63,Chad,Female,0,73220,6.67
42389,62,Benin,Female,0,55944,4.65
51125,36,Djibouti,Female,1,66281,4.80
50425,37,Paraguay,Male,1,66522,2.35
37491,27,Kazakhstan,Male,1,53511,5.48
58455,43,Trinidad and Tobago,Female,0,74716,6.47
33276,24,Philippines,Female,1,48674,6.09
73418,52,New Zealand,Female,0,90636,7.57
71414,55,Greece,Male,0,86594,7.60
29309,33,Ireland,Male,0,46373,3.35
91918,53,Indonesia,Male,0,107017,8.59
81208,44,Bangladesh,Female,0,95990,7.49
24843,26,Finland,Female,0,42132,3.28
74061,56,Austria,Male,1,91702,8.00
67122,48,Australia,Female,1,84697,3.20
69058,31,India,Male,0,83711,6.35
44205,31,Benin,Male,0,57738,4.34
85540,67,Benin,Female,0,98959,8.73
80051,29,Bosnia and Herzegovina,Male,0,94672,7.34
70033,32,Czech Republic,Male,0,86156,7.37
40036,54,Albania,Female,1,56185,7.36
46286,19,Croatia,Female,0,61820,5.23
63080,66,Trinidad and Tobago,Female,0,79558,6.70
99194,62,Congo-Brazzaville,Male,0,113329,9.69
28567,35,Georgia,Female,0,42543,3.37
85575,59,Madagascar,Male,0,99568,8.65
62061,48,Somaliland region,Male,0,76826,6.52
63992,25,Burundi,Male,0,77480,6.29
28794,21,Moldova,Male,0,44559,3.23
50851,29,Myanmar,Male,0,65252,5.33
15204,35,Chad,Male,0,29090,2.36
60623,55,Georgia,Male,0,74583,6.59
54746,68,Singapore,Female,0,71256,5.72
69057,67,Germany,Male,0,85676,7.72
13221,43,Qatar,Male,0,29912,2.44
70485,62,Angola,Female,0,85840,7.67
72709,27,Egypt,Male,0,86749,7.32
84042,53,Taiwan,Female,0,100161,8.59
78928,56,India,Female,0,93619,7.61
87333,54,Burundi,Female,0,100842,8.60
89872,50,Botswana,Female,0,103819,8.56
44334,24,Czech Republic,Female,0,60542,5.28
75295,51,Myanmar,Male,0,89602,7.56
99578,62,United Kingdom,Female,0,116373,9.69
55261,28,Dominican Republic,Male,1,70561,6.42
99804,52,Honduras,Female,0,114822,9.59
79808,41,Canada,Male,0,97278,8.47
41100,64,Swaziland,Female,0,55937,4.67
36339,18,Paraguay,Female,0,51862,4.21
30491,27,Austria,Female,0,47671,3.29
30721,57,Zimbabwe,Male,0,45393,3.59
62623,57,Luxembourg,Male,0,79615,6.61
87044,32,United Arab Emirates,Male,0,103947,8.38
11221,37,Estonia,Male,0,26538,2.38
63804,46,Cyprus,Male,0,80258,6.50
14509,67,Rwand2a4,Male,0,28068,2.68
86148,52,Kuwait,Female,0,102676,8.58
43976,68,Congo-Kinshasa,Female,0,58316,4.71
84105,22,Mali,Female,0,98101,8.28
76974,38,Palestinian Territories,Male,0,91582,7.43
33745,60,United States,Female,0,50689,4.63
78774,55,Tanzania,Male,0,92454,7.60
94616,62,Turkey,Female,0,109941,9.69
73612,52,Croatia,Female,0,89100,7.57
24925,29,Japan,Female,0,40896,3.31
44210,44,Mauritius,Male,0,59612,4.47
72998,40,El Salvador,Male,0,88697,7.45
93271,28,Hong Kong,Male,0,108761,9.35
22223,24,Portugal,Female,0,37051,3.26
71685,47,Cameroon,Male,0,86109,7.52
93903,50,Spain,Female,0,110190,9.57
85952,24,South Africa,Male,0,100660,8.30
15263,37,Vietnam,Female,0,30730,2.38
75637,55,Dominican Republic,Male,0,90457,7.60
20644,52,Chad,Female,0,34542,2.53
72952,52,Greece,Male,0,88430,7.57
29410,45,Israel,Male,1,46843,8.81
29476,42,Tanzania,Female,0,43117,3.44
29703,65,Trinidad and Tobago,Male,0,46201,3.67
52604,47,Tunisia,Female,0,67188,5.51
88503,61,Sudan,Female,0,102898,8.67
53640,63,Venezuela,Female,1,71416,5.06
79273,68,Portugal,Female,0,94143,7.73
62523,27,Uruguay,Female,1,79113,8.21
47561,28,Mongolia,Female,0,62241,5.32
95588,46,Ghana,Female,0,110552,9.53
96733,31,Malta,Female,0,112416,9.38
37230,18,Turkmenistan,Male,0,52673,4.21
63086,38,Latvia,Female,0,78064,6.42
99396,28,Zambia,Female,0,114266,9.35
99080,40,Costa Rica,Male,1,116649,4.67
51966,46,Madagascar,Female,0,65810,5.50
54359,51,Guatemala,Male,0,70086,5.55
12623,26,Cambodia,Female,0,26422,2.27
16219,51,Senegal,Female,0,30136,2.52
53512,66,Estonia,Female,0,68690,5.70
49274,20,Ghana,Female,0,64189,5.24
90131,35,Morocco,Female,0,104977,8.41
92796,26,Uruguay,Female,0,109075,9.33
22299,33,Dominican Republic,Female,0,37003,3.35
40033,56,Poland,Male,0,55804,4.59
66621,69,Malta,Female,0,82571,6.73
96140,39,Swaziland,Male,0,110809,9.46
87824,58,Uganda,Male,0,102176,8.64
15669,36,Mali,Male,1,30135,7.87
79071,31,Czech Republic,Male,0,95374,7.36
26831,51,Bulgaria,Male,0,40698,3.53
22177,67,Dominican Republic,Male,0,37036,3.69
41605,28,Bahrain,Female,0,56905,4.31
20502,35,Denmark,Male,0,38028,3.37
36049,44,Mexico,Female,0,53041,4.47
41177,34,Italy,Female,1,57792,6.19
31067,25,Belarus,Female,0,46325,3.27
96936,67,France,Female,0,113745,9.74
36074,64,Saudi Arabia,Female,0,52341,4.67
77258,68,Latvia,Male,0,92358,7.73
22600,54,Sierra Leone,Female,0,36869,3.56
85909,22,Latvia,Female,0,100825,8.28
76393,35,Spain,Male,0,92439,7.40
31642,57,Serbia,Male,0,46494,3.59
97823,25,Serbia,Male,0,112641,9.32
53560,63,Portugal,Female,0,68436,5.67
55143,64,Cameroon,Female,0,69430,5.68
97038,69,Libya,Female,0,112158,9.76
83299,58,Poland,Male,1,99701,6.09
81076,47,Congo-Brazzaville,Male,0,95190,7.52
91288,61,Sri Lanka,Male,0,105273,8.67
44968,49,Germany,Male,0,61424,5.53
43045,49,Costa Rica,Male,0,60191,5.53
54713,44,Oman,Female,1,72195,3.87
84814,52,Montenegro,Male,0,100002,8.58
66473,59,El Salvador,Female,0,82306,6.63
46723,33,Saudi Arabia,Male,0,63097,5.37
57043,53,Botswana,Male,0,70872,5.57
90729,54,Cyprus,Male,0,107168,8.60
34547,39,Angola,Male,0,49876,4.42
47390,18,Lithuania,Male,0,62823,5.22
80138,44,Sierra Leone,Female,0,94280,7.49
60009,40,Vietnam,Male,1,75998,7.47
15463,39,Bosnia and Herzegovina,Male,0,30212,2.40
32926,61,Somaliland region,Male,0,47801,3.63
50125,68,Czech Republic,Female,0,66455,5.72
90822,22,Guatemala,Male,1,107208,6.09
50272,44,Czech Republic,Female,0,66414,5.48
19323,32,Bosnia and Herzegovina,Female,0,34086,2.33
53638,45,Panama,Female,0,70741,5.49
27359,69,Canada,Female,0,44849,3.71
38870,24,Bolivia,Female,0,54638,4.27
94568,45,Chile,Female,0,110991,9.52
71034,20,Burundi,Female,0,84539,7.25
97234,26,Benin,Female,0,110723,9.33
27092,38,Central African Republic,Female,0,40510,3.40
74952,21,Moldova,Male,0,90547,7.26
90404,63,Jamaica,Female,0,105720,8.69
51507,61,El Salvador,Female,1,67572,6.13
69660,54,Malaysia,Male,0,85449,7.59
90099,64,Egypt,Male,0,104386,8.70
98126,22,Peru,Female,0,113892,9.29
12075,32,Venezuela,Female,0,29018,2.33
28697,38,Malawi,Male,0,42745,3.40
34122,25,Mongolia,Female,0,48680,4.28
99415,54,Iraq,Male,0,114184,9.61
68288,45,Botswana,Female,0,82211,6.49
35176,68,Bosnia and Herzegovina,Male,0,50026,4.71
62912,57,Botswana,Male,0,76724,6.61
36097,24,Mexico,Female,0,53195,4.27
27423,24,Kyrgyzstan,Female,0,42231,3.26
40269,39,Paraguay,Male,0,55828,4.42
67544,31,Brazil,Male,0,84297,7.36
93929,43,Estonia,Male,0,109330,9.50
20688,52,Denmark,Male,0,38226,3.54
14858,40,Costa Rica,Male,0,31947,2.41
34430,60,Senegal,Male,0,48264,4.63
30665,44,Congo-Kinshasa,Male,0,45097,3.46
25788,31,Libya,Female,1,41451,9.19
72489,40,Rwand2a4,Male,0,86138,7.45
45496,53,Palestinian Territories,Female,0,60065,5.57
17492,36,Oman,Female,0,34308,2.37
94067,63,Burkina Faso,Female,0,108133,9.70
39292,33,Moldova,Male,0,54956,4.36
73289,30,Romania,Male,0,88251,7.35
41383,29,Morocco,Male,1,56614,6.75
81913,51,Peru,Female,0,97620,8.57
22703,48,Yemen,Female,0,36768,3.50
31043,19,Algeria,Male,0,46287,3.21
76815,61,Vietnam,Female,0,92380,7.66
49951,25,Rwand2a4,Female,0,63539,5.29
19195,45,Sri Lanka,Female,0,33298,2.46
30514,23,Estonia,Male,0,45831,3.25
19791,44,Mongolia,Female,0,34543,2.45
11896,30,Brazil,Female,0,28588,2.31
48823,37,Laos,Female,0,63440,5.41
65884,49,Romania,Male,0,80770,6.53
46871,21,Lebanon,Female,0,61516,5.25
16391,58,Haiti,Female,0,30543,2.59
77647,29,Angola,Female,0,93258,7.34
39631,61,Oman,Female,0,56506,4.64
12634,32,Mauritius,Female,0,27867,2.33
15096,62,Trinidad and Tobago,Female,0,31651,2.63
55912,54,Sudan,Female,0,70221,5.58
53881,22,Canada,Female,0,71277,5.26
62801,44,Peru,Female,0,78563,6.48
21346,65,Sierra Leone,Male,0,35594,2.66
19119,20,Sierra Leone,Female,0,33324,2.21
10001,66,Yemen,Female,0,23809,1.67
87341,49,Benin,Female,0,100737,8.55
55234,20,Moldova,Female,1,71359,6.56
99033,44,Canada,Female,0,116345,9.51
41133,42,Brazil,Female,0,57974,4.45
61793,25,Pakistan,Female,0,77101,6.29
50549,54,United Arab Emirates,Male,0,67538,5.58
85244,20,Chile,Male,0,101739,8.26
37613,32,Turkmenistan,Male,0,52966,4.35
18780,22,Bolivia,Female,0,34626,2.23
38823,43,Malaysia,Female,0,54434,4.46
87956,48,Ethiopia,Female,0,102451,8.54
