SchoolRank,Income,Tuition,SAT,GPA
49,129667.1942,36000,1014,2.350629872
16,210048.9112,52500,1402,3
98,9324.223607,11500,429,3
41,148668.1343,40000,1106,4
79,54930.50092,21000,653,3
87,34635.60163,17000,553,3
90,26780.25538,15500,517,1.912400927
50,126875.7221,35500,1003,3
76,62900.34422,22500,690,2.510115051
65,89424.55494,28000,817,4
64,92221.74208,28500,831,4
2,244610.0456,59500,1572,3
8,229403.7517,56500,1498,1.813372505
62,95569.87198,29500,851,1.536517401
33,168844.3547,44000,1202,3
52,122012.1576,34500,977,4
18,206596.4741,51500,1386,2.242469521
10,225814.6477,55500,1482,2.602795431
46,137121.3162,37500,1050,2.286568624
92,21400.13784,14500,490,4
100,2717.990671,10500,401,1.624456859
62,95977.03987,29500,853,2.262578452
58,107674.9774,31500,909,1.439521715
63,94081.26724,29000,840,4
26,185606.4041,47500,1285,2.409873251
38,156125.7189,41500,1143,4
67,84153.13234,27000,795,1.730801141
11,222519.7549,55000,1463,2.42438598
71,75426.87772,25000,752,1.92952651
32,171725.1238,44500,1219,4
62,96894.98594,29500,855,4
71,74080.80829,25000,743,4
31,174425.3337,45000,1231,1.374474638
89,29665.49348,16000,531,2.083793694
86,36670.21644,17500,565,2.295544586
49,128360.8518,36000,1009,3
82,48318.60957,19500,618,3
64,91085.49255,28500,827,3
41,147921.6341,40000,1105,1.22634188
10,225157.9429,55500,1477,4
37,158187.3122,42000,1152,4
72,70918.98248,24500,730,1.245075672
81,50370.47572,20000,632,2.546352751
41,148764.1812,40000,1109,4
37,158734.4789,42000,1157,3
91,25398.60077,15000,509,1.99653677
13,218808.3173,54000,1445,2.343625627
52,122139.5341,34500,977,4
16,209997.7186,52500,1402,1.728517855
6,236457.491,57500,1533,1.611712427
56,112481.7989,32500,929,2.873008598
22,197130.2717,49500,1341,2.529905739
86,37268.46199,17500,568,1.030502932
26,186182.7447,47500,1286,1.562797475
31,174058.3378,45000,1230,3
94,17780.95467,13500,474,2.72247861
98,7398.510072,11500,419,4
78,57793.43638,21500,664,2.924000656
87,35984.15169,17000,561,3
100,3977.949375,10500,403,4
51,124031.0418,35000,987,4
74,66346.36101,23500,706,4
3,242857.4296,59000,1564,4
8,229791.8152,56500,1501,4
77,60043.03689,22000,678,2.452567481
72,71164.73904,24500,731,3
22,196738.3346,49500,1340,1.490835467
62,96147.45575,29500,851,2.096474922
12,219941.0251,54500,1454,4
22,195519.0081,49500,1334,2.009868242
86,36659.46516,17500,562,2.759916473
76,63109.05165,22500,691,1.76997767
7,233179.3628,57000,1515,4
79,54844.65913,21000,650,2.570138962
67,85366.45726,27000,798,3
72,73379.55892,24500,741,1.540761829
37,158829.6729,42000,1156,2.993392291
53,120234.6876,34000,969,4
54,117853.1693,33500,956,2.344675997
35,163218.0337,43000,1178,4
64,90605.66087,28500,826,3
59,104011.7032,31000,890,4
97,10235.28325,12000,435,3
69,78635.0568,26000,768,3
19,202775.6843,51000,1368,2.743203142
45,138842.0011,38000,1059,4
33,169389.2025,44000,1208,3
41,149657.5095,40000,1109,3
76,61988.68975,22500,684,1.681987753
71,76095.92037,25000,753,4
55,114288.5327,33000,941,2.180329368
45,138467.4022,38000,1056,2.855683611
95,15590.1631,13000,460,4
88,32567.35891,16500,543,4
93,20547.5553,14000,484,3
18,206754.4498,51500,1386,1.737429981
81,48785.83298,20000,623,4
91,26590.81562,15000,513,3
76,61121.57919,22500,684,2.120099103
35,163222.9491,43000,1175,2.388205604
9,227362.508,56000,1489,3
47,133493.6929,37000,1032,2.580730741
29,177643.4404,46000,1247,3
76,63454.87348,22500,694,2.739036926
54,117206.5461,33500,955,4
91,23980.61025,15000,503,1.952992436
44,142189.6629,38500,1075,1.547851431
86,38618.98363,17500,572,4
53,120457.1796,34000,968,1.880279878
5,237316.4471,58000,1538,1.757845129
59,103660.6967,31000,890,4
92,23510.39248,14500,501,3
53,119632.3722,34000,965,2.14838604
73,70205.68346,24000,726,1.468394844
11,222281.3008,55000,1463,2.896816132
60,101576.9537,30500,879,3
87,36509.61595,17000,561,1.07889616
26,186642.2188,47500,1292,2.704032435
57,108319.746,32000,911,3
75,65622.0739,23000,703,2.283473724
15,212707.3814,53000,1415,4
42,145658.1855,39500,1092,1.305271345
63,95681.28308,29000,849,3
95,14419.35903,13000,455,2.675935587
25,189309.1959,48000,1305,1.463863927
32,171250.4026,44500,1218,2.291512908
26,186380.6754,47500,1288,4
37,159995.9193,42000,1161,3
84,42606.32034,18500,592,2.065972787
81,49818.84374,20000,625,3
24,190231.5077,48500,1310,4
70,76819.75737,25500,758,4
72,72904.26374,24500,740,4
27,184124.5466,47000,1276,3
94,19084.94187,13500,476,1.455325244
44,142419.8195,38500,1075,3
41,149506.7722,40000,1109,2.078707891
19,202718.1522,51000,1367,3
63,95239.19465,29000,847,3
19,204204.0166,51000,1376,3
17,208927.4991,52000,1399,2.027563751
99,4856.695852,11000,408,4
61,98375.9819,30000,863,1.901695113
51,124772.322,35000,989,3
98,8464.914147,11500,425,1.425784341
41,148576.3549,40000,1105,3
12,219987.032,54500,1450,1.4238364
41,148724.8453,40000,1106,2.841829007
94,17019.38074,13500,469,2.937635867
40,151397.3677,40500,1119,4
94,17709.94649,13500,473,2.162692343
48,131745.1293,36500,1022,1.000554145
42,147202.0569,39500,1100,1.514693728
50,127218.6468,35500,1001,2.571806236
19,202980.8132,51000,1368,2.314950025
3,243648.1257,59000,1565,4
44,141116.939,38500,1068,3
48,131396.568,36500,1022,4
95,14569.52278,13000,456,3
17,209726.66,52000,1401,3
85,39093.48187,18000,576,4
96,12968.67927,12500,450,3
1,248631.7008,60000,1589,2.859331448
60,100502.466,30500,875,4
53,120323.4778,34000,969,3
0,250028.7411,60500,1599,3
29,179617.0223,46000,1255,4
17,208498.888,52000,1398,3
70,78268.37313,25500,765,3
90,27995.20173,15500,519,4
42,146139.6393,39500,1095,4
5,238043.8413,58000,1539,1.351807198
39,154331.5386,41000,1135,4
45,139557.4193,38000,1063,4
40,153092.4805,40500,1126,1.181041675
37,158552.6445,42000,1155,2.849786811
13,218548.2814,54000,1447,1.705809063
13,219377.2232,54000,1449,4
78,56003.77194,21500,658,2.979684912
1,247799.6901,60000,1585,1.7809974
31,174280.8849,45000,1230,1.965932296
70,77242.85396,25500,761,2.486669309
83,44609.11524,19000,601,2.535549689
7,232048.2643,57000,1511,4
56,112082.726,32500,931,3
18,205762.587,51500,1385,4
93,19752.25722,14000,482,1.217740547
87,35467.27502,17000,558,3
70,76392.10348,25500,754,2.4820537
56,112483.6924,32500,932,2.757046891
72,72042.15137,24500,734,3
6,236472.1798,57500,1532,1.339073385
24,191121.945,48500,1312,2.424226284
0,250118.1855,60500,1600,3
0,249612.5927,60500,1598,1.103911297
5,238602.1571,58000,1541,3
18,205610.5071,51500,1381,3
3,243364.8145,59000,1565,2.24687766
48,131780.0514,36500,1024,2.922654442
98,8218.313144,11500,427,1.872639262
30,174726.4117,45500,1235,1.595233013
80,53620.8691,20500,645,1.358247312
91,26318.86045,15000,511,1.005537551
62,97200.44496,29500,855,1.952945849
52,121395.6435,34500,974,1.748116622
51,124539.3826,35000,987,4
29,177728.7327,46000,1248,3
82,47781.76555,19500,616,1.881745596
46,137647.6298,37500,1052,1.164378145
64,90736.60215,28500,827,4
66,88502.6215,27500,813,4
59,104578.3011,31000,892,2.176653966
39,153821.1409,41000,1131,4
99,6339.551433,11000,414,1.390135428
29,179153.0844,46000,1256,1.420715273
86,38840.5178,17500,573,2.93317011
82,48449.58579,19500,618,4
30,177532.6256,45500,1244,3
24,191220.6205,48500,1311,2.403704762
41,147755.226,40000,1103,1.21901351
52,123364.2684,34500,982,4
80,51524.41398,20500,636,2.883953297
38,157454.2648,41500,1150,3
77,59091.83205,22000,673,4
48,130590.1159,36500,1018,2.762725986
30,174793.8333,45500,1234,3
24,191536.3188,48500,1314,2.16177007
68,82062.5941,26500,782,2.520672422
52,122635.2642,34500,981,1.118051932
71,74057.28872,25000,746,2.028242425
24,190868.151,48500,1313,4
13,219581.389,54000,1449,3
58,105652.4919,31500,898,1.787056359
41,148755.7926,40000,1109,3
8,229765.2374,56500,1498,2.850554552
97,10452.55908,12000,434,4
76,61160.83327,22500,683,1.891603712
90,26652.73916,15500,514,1.906354935
25,189068.696,48000,1303,1.856963569
31,174804.0127,45000,1232,2.565753072
35,164951.4753,43000,1185,2.257874684
89,31370.3384,16000,537,1.592114233
41,148547.2662,40000,1106,1.186947145
85,40987.81597,18000,585,4
67,84941.0312,27000,798,3
65,90104.2081,28000,821,3
9,229560.4469,56000,1497,2.158393055
44,143039.6104,38500,1078,3
88,33535.46129,16500,550,3
41,148289.7253,40000,1105,3
3,242167.2424,59000,1559,4
69,80398.28642,26000,773,2.231123873
63,96070.95485,29000,849,4
2,246178.665,59500,1577,3
18,206374.2105,51500,1385,1.680440231
72,73241.30765,24500,739,3
82,49040.15669,19500,621,1.708829566
88,32939.36055,16500,546,1.502827166
84,42238.83268,18500,589,2.387647164
44,141082.3318,38500,1068,3
43,144751.411,39000,1086,4
30,175735.0597,45500,1238,2.429754354
77,60121.06535,22000,676,2.98583031
70,77656.39776,25500,763,1.639888516
46,136706.2928,37500,1049,4
6,236656.0206,57500,1531,4
60,100854.9749,30500,875,3
56,112700.5624,32500,933,1.241951683
10,225437.8875,55500,1480,3
92,21812.75027,14500,493,2.290092896
40,152125.0889,40500,1125,2.724609462
2,245537.1938,59500,1578,1.752768654
33,168829.4521,44000,1206,4
2,244048.1792,59500,1570,3
67,85490.03982,27000,798,4
45,139018.1615,38000,1058,2.590014915
76,62426.93804,22500,689,4
37,158405.2058,42000,1155,4
83,45957.71469,19000,606,1.691768641
32,170472.9562,44500,1213,2.688798493
35,164954.1369,43000,1185,1.368686574
98,7283.066099,11500,419,4
98,8952.919742,11500,428,4
95,15052.90044,13000,457,3
63,94611.99303,29000,842,3
43,144551.2638,39000,1087,2.77703742
31,173182.8401,45000,1223,3
80,52622.90917,20500,640,3
36,161403.5255,42500,1169,3
4,240923.9,58500,1553,2.779127409
16,209771.4238,52500,1404,1.564524818
24,189491.6686,48500,1306,2.485241891
51,122800.322,35000,983,3
28,180770.3542,46500,1260,3
24,192144.5548,48500,1318,1.732635034
24,192480.4616,48500,1317,2.207449527
79,55831.1438,21000,657,3
22,194801.8341,49500,1332,4
13,218028.2391,54000,1443,3
63,94685.69332,29000,843,1.839342562
41,148968.7493,40000,1106,4
4,240724.1664,58500,1551,4
3,244189.5843,59000,1569,4
73,69544.17228,24000,723,1.574364262
68,80839.60854,26500,778,1.353793655
18,206059.2759,51500,1384,3
4,242252.5539,58500,1558,4
16,211559.9418,52500,1410,3
93,21848.2975,14000,489,3
80,53749.16202,20500,645,4
0,250613.4176,60500,1600,2.045875519
43,144075.8522,39000,1082,1.167996659
78,57057.75788,21500,661,3
60,102598.733,30500,881,4
39,152726.6413,41000,1127,3
91,24480.75772,15000,503,3
62,96767.61464,29500,853,2.70235677
56,113402.0501,32500,933,2.007793905
54,117107.4065,33500,954,4
2,245655.8823,59500,1575,4
80,52850.9422,20500,644,4
58,106730.814,31500,902,4
4,240076.2434,58500,1550,3
12,222401.2751,54500,1462,3
27,183533.8952,47000,1277,1.931899246
5,237384.4007,58000,1538,4
19,204407.8181,51000,1377,4
6,235642.1384,57500,1528,2.636114544
14,215812.2376,53500,1433,2.384875013
55,114266.0227,33000,938,2.016031464
4,240143.401,58500,1551,2.92553231
95,14887.68692,13000,456,3
33,168764.4816,44000,1204,2.579567191
44,142815.5971,38500,1077,1.121239054
68,81184.54094,26500,781,4
29,177863.4134,46000,1248,4
61,98413.44407,30000,865,2.867493729
20,202176.9803,50500,1365,1.973751513
61,99025.81921,30000,867,4
26,186366.9052,47500,1291,3
7,232925.8185,57000,1513,2.26627641
47,134553.377,37000,1040,1.410127541
64,91226.92934,28500,827,3
92,23049.5158,14500,499,1.251808508
69,79285.541,26000,769,4
23,192666.6576,49000,1322,4
11,222932.9152,55000,1464,4
71,75589.60301,25000,750,2.028659944
72,71949.26956,24500,734,4
73,70458.78882,24000,729,1.38787423
56,111402.3855,32500,924,4
34,167504.3108,43500,1196,2.853391348
69,79683.14783,26000,771,4
30,175965.3067,45500,1237,2.103334081
14,214702.09,53500,1428,4
78,56302.02976,21500,659,2.956496393
91,25778.87895,15000,511,3
71,76082.05552,25000,753,1.472479753
20,201842.3908,50500,1363,3
100,2997.037249,10500,401,1.492909614
28,179951.764,46500,1259,3
94,18305.20838,13500,474,3
28,180326.9999,46500,1258,3
18,205525.6242,51500,1381,3
28,180340.8713,46500,1258,2.047108845
82,48596.23395,19500,622,4
85,39502.30595,18000,575,3
27,184410.3279,47000,1279,1.756815412
59,104332.2217,31000,892,4
68,83048.87504,26500,786,2.642750555
57,109741.46,32000,917,1.943306572
41,149385.6748,40000,1111,1.788281224
76,63310.24389,22500,693,4
49,127862.9452,36000,1007,1.111486433
13,217915.2445,54000,1441,4
20,201774.887,50500,1366,1.192588526
86,36384.95154,17500,564,4
18,205225.0967,51500,1382,3
3,244158.1287,59000,1568,1.628483361
50,126271.6035,35500,999,3
38,156402.3816,41500,1142,1.564651259
1,247753.3476,60000,1586,4
45,139647.0931,38000,1062,3
36,161437.9229,42500,1170,3
59,105392.0851,31000,895,1.937806241
1,247934.1567,60000,1587,3
92,22982.02822,14500,496,4
43,145170.1711,39000,1089,3
74,66798.521,23500,708,3
53,119413.3416,34000,966,1.99507746
99,5327.39521,11000,411,4
35,163846.9512,43000,1181,1.161968608
88,32027.57029,16500,540,2.824610689
54,117640.7479,33500,956,3
87,35871.02881,17000,560,3
46,136401.6503,37500,1047,3
35,163757.6652,43000,1181,3
66,87983.37486,27500,812,1.637147651
51,123581.3789,35000,987,1.711906219
25,188663.0198,48000,1300,1.648088172
9,227345.9624,56000,1487,2.104722234
35,164847.0026,43000,1184,3
62,97034.62566,29500,857,4
6,235188.3707,57500,1526,3
12,219481.7264,54500,1450,4
58,107399.7699,31500,905,4
11,223853.6703,55000,1471,4
4,240787.7919,58500,1555,1.579346683
85,40796.69877,18000,581,3
81,50557.61808,20000,630,1.582566747
96,12604.24414,12500,448,2.174793716
58,107848.3665,31500,910,3
96,11972.8501,12500,445,3
95,16175.40104,13000,464,3
1,248327.2049,60000,1588,4
33,167878.5715,44000,1199,2.126268368
3,243711.2428,59000,1567,1.106960725
30,177614.2495,45500,1245,3
34,165637.5192,43500,1188,1.155998551
68,82882.34737,26500,787,4
5,237986.6794,58000,1537,1.459110612
63,95317.60472,29000,849,1.827557439
10,224127.9855,55500,1474,3
73,70062.11362,24000,723,2.760455387
43,144976.6115,39000,1089,2.319604651
91,24590.4665,15000,507,2.316657125
96,12572.49813,12500,444,2.624471703
33,169041.0912,44000,1203,3
60,101294.2116,30500,876,3
61,99972.78457,30000,871,2.172387171
60,102493.788,30500,881,2.988520775
46,137925.5863,37500,1052,1.425442393
35,163352.8176,43000,1178,2.161649672
34,165124.8289,43500,1188,1.531921213
93,20771.94177,14000,487,4
95,14185.22226,13000,455,4
59,104079.036,31000,889,4
52,122920.7633,34500,981,4
81,50716.70832,20000,630,2.174657079
58,107196.2519,31500,907,4
98,6512.384359,11500,418,3
11,223716.9163,55000,1472,4
16,210466.1782,52500,1405,1.277521785
100,3605.142336,10500,405,3
70,75827.17708,25500,754,2.863637718
14,214876.7084,53500,1428,2.485623268
41,150164.5108,40000,1112,2.837203216
41,148954.9289,40000,1110,4
88,33874.86228,16500,549,2.729146305
58,106203.2746,31500,902,1.13412191
70,76410.53611,25500,754,3
62,98161.60685,29500,859,2.483170664
11,223251.4259,55000,1469,4
26,186641.0592,47500,1291,3
65,89794.76818,28000,823,2.013487623
67,83488.16333,27000,792,2.617926153
42,147619.0121,39500,1101,4
40,150449.3208,40500,1116,1.049167926
60,103083.3174,30500,884,3
91,26774.87471,15000,513,3
93,20805.67141,14000,486,4
61,100166.233,30000,869,4
16,210339.1506,52500,1403,2.392061204
41,147540.804,40000,1103,1.812802272
8,231761.5683,56500,1510,4
55,115179.1794,33000,944,3
34,165448.6923,43500,1188,2.887827777
17,208605.9235,52000,1396,4
32,171758.5404,44500,1220,1.000732102
62,95937.43153,29500,850,4
55,113567.7865,33000,935,1.340177207
3,242701.638,59000,1561,2.698689759
74,68229.83039,23500,716,1.472917208
45,139575.488,38000,1062,1.268516792
2,245900.4491,59500,1580,4
44,142438.2814,38500,1076,1.923832368
64,91883.80979,28500,831,4
54,117466.7047,33500,953,4
54,117669.5944,33500,958,1.813611494
13,218091.6077,54000,1442,2.296560398
98,6980.505448,11500,421,4
58,107158.9541,31500,904,1.041967536
80,52509.50433,20500,642,3
17,208283.1593,52000,1396,2.32015652
40,151087.2835,40500,1118,2.47488002
57,109349.4399,32000,916,2.41393057
72,73454.09867,24500,741,3
96,14272.17381,12500,453,2.645012823
48,131742.3231,36500,1025,4
96,13795.09394,12500,454,2.983272433
12,221698.5005,54500,1459,2.981323729
92,23550.97082,14500,500,4
96,13396.85256,12500,449,1.956801377
86,36587.60038,17500,562,2.840035729
98,6834.94427,11500,421,3
5,239236.9202,58000,1543,4
23,194029.7683,49000,1324,3
17,208513.0811,52000,1395,2.329774544
63,94182.35043,29000,844,3
74,67210.00893,23500,713,2.128765564
54,117415.4934,33500,955,1.654504217
47,135272.4402,37000,1040,4
59,104909.4708,31000,894,3
40,150055.0335,40500,1114,3
6,235428.005,57500,1525,2.886224424
87,35281.17478,17000,556,1.467609502
93,20990.60881,14000,488,3
70,76603.26973,25500,755,3
30,175944.5223,45500,1239,1.679374267
29,177956.5521,46000,1249,1.99404286
97,10886.69388,12000,438,3
48,131688.813,36500,1023,4
35,163996.4836,43000,1179,2.932091531
73,69378.47901,24000,724,3
94,17927.9442,13500,471,4
80,53791.78402,20500,645,4
41,148356.3375,40000,1105,3
60,101850.0856,30500,877,4
28,180575.1656,46500,1261,1.678329106
80,52150.57124,20500,638,3
95,15002.35937,13000,459,3
89,30703.83316,16000,532,4
58,107962.0877,31500,907,2.595370967
20,201030.1892,50500,1360,4
51,124333.4328,35000,986,4
73,70414.0964,24000,728,3
89,31163.93368,16000,537,1.94186755
33,168777.3792,44000,1205,3
30,175757.5951,45500,1240,2.923224877
12,221630.8379,54500,1461,4
23,193137.6542,49000,1322,2.790521769
70,77639.50728,25500,762,4
9,228065.8239,56000,1489,2.182934242
78,57110.59753,21500,663,1.543105932
91,26143.01608,15000,510,2.166726968
8,230670.7878,56500,1503,1.204317075
98,6731.140976,11500,418,3
39,154037.0914,41000,1132,1.521404502
24,189823.2841,48500,1307,1.994071317
4,239655.1464,58500,1547,4
42,146837.1295,39500,1099,3
37,159332.7084,42000,1160,2.406143108
4,240595.9036,58500,1550,1.048501619
57,110250.1429,32000,921,3
16,209906.7539,52500,1402,3
14,214952.0905,53500,1426,2.024078803
8,232196.441,56500,1509,4
32,172344.6836,44500,1222,2.974889189
44,142152.8448,38500,1074,2.802209566
29,178711.4234,46000,1253,4
36,161998.5827,42500,1171,3
61,100614.8932,30000,873,3
20,200853.7178,50500,1360,1.086380295
2,246380.1597,59500,1582,2.025272805
56,112420.895,32500,931,1.867223173
93,20763.9961,14000,485,2.260297481
15,214157.2954,53000,1424,2.699817917
