"IDN","COUNTRY","HAPPINESS"
84872,"Kyrgyzstan",8.37
96887,"Spain",9.36
47162,"Swaziland",5.32
27771,"Macedonia",3.26
48978,"Angola",5.42
11095,"Kyrgyzstan",3.36
97996,"Niger",9.39
77715,"Malawi",7.7
80514,"Turkey",7.23
40531,"El Salvador",8.02
48581,"Slovenia",5.37
84009,"Colombia",8.26
33475,"North Cyprus",4.43
20997,"Luxembourg",3.35
59561,"Turkmenistan",6.66
12962,"Ecuador",2.53
62954,"France",6.44
28769,"Lebanon",3.46
31230,"Bulgaria",3.45
37648,"Ghana",3.38
61564,"Togo",6.25
98226,"Malta",9.29
84406,"Slovenia",8.63
97804,"Netherlands",9.52
81166,"Australia",8.31
18062,"Sri Lanka",2.71
54121,"Latvia",5.57
59613,"Austria",4.72
56821,"South Africa",5.74
77392,"Yemen",7.48
29249,"Moldova",3.36
76172,"Benin",7.59
93225,"Moldova",9.3
94975,"Philippines",9.4
74344,"Armenia",7.74
87042,"Malawi",8.39
66236,"Japan",9.77
18493,"Kuwait",2.46
94023,"Congo-Kinshasa",9.54
36580,"United Kingdom",4.21
87254,"Israel",8.42
42770,"Botswana",4.72
15422,"Burundi",2.47
79544,"Australia",8.36
65310,"Mauritania",6.49
79862,"Sudan",7.6
18499,"Tanzania",2.31
16221,"Angola",7.42
53074,"Vietnam",5.4
45408,"Gabon",4.24
71029,"Netherlands",7.52
25333,"Lesotho",3.23
52867,"Palestinian Territories",5.61
58277,"Lebanon",6.62
92368,"Singapore",9.45
16369,"Somaliland region",2.69
65946,"Kuwait",6.47
60912,"Libya",6.34
20071,"Saudi Arabia",4.12
11347,"Botswana",2.3
11077,"Cyprus",2.69
82371,"Estonia",8.63
80985,"Spain",8.35
59394,"Qatar",6.4
13087,"Cameroon",2.29
68573,"Kenya",6.58
87732,"Botswana",8.35
76668,"Peru",7.37
42874,"Japan",4.35
78633,"Romania",7.35
70463,"Togo",6.47
14895,"Chile",2.24
68326,"Paraguay",7.72
58548,"Laos",6.68
71683,"Kenya",7.32
84296,"Mali",6.19
17033,"Guinea",2.21
28643,"Netherlands",3.56
80661,"Mauritius",8.6
47513,"Singapore",5.38
91671,"Albania",8.05
99798,"Malta",9.69
46775,"Mexico",5.38
38621,"United States",9.08
70597,"Macedonia",7.05
53319,"Finland",3.1
88746,"Australia",8.33
43857,"Vietnam",9.37
65143,"Slovakia",6.39
43457,"Bahrain",4.54
11543,"Mauritius",2.49
94790,"Germany",9.49
97603,"Jamaica",9.64
60545,"Russia",6.14
95704,"Norway",9.69
96094,"El Salvador",3.89
84304,"Liberia",3.37
70177,"Peru",7.26
39280,"Croatia",4.52
48539,"Lebanon",5.55
23706,"Kazakhstan",6.14
16598,"Egypt",2.71
47282,"Turkmenistan",5.28
56092,"Paraguay",5.52
37998,"Bolivia",4.31
62993,"Norway",6.63
40719,"Spain",6.49
35181,"Oman",4.31
78060,"Finland",7.6
97763,"Guinea",9.27
70010,"El Salvador",7.68
87454,"Palestinian Territories",8.31
59448,"Russia",6.47
55982,"Georgia",3.56
58536,"Bosnia and Herzegovina",6.59
28619,"Mali",3.23
68384,"Russia",6.28
29633,"Bosnia and Herzegovina",3.71
34721,"Argentina",4.42
85955,"Madagascar",8.45
69963,"Ecuador",7.65
73042,"Romania",7.73
76337,"United Arab Emirates",7.43
17010,"South Korea",2.51
28492,"Bahrain",3.71
38509,"Madagascar",4.73
49478,"Slovakia",5.63
15767,"Armenia",2.27
48645,"Uganda",5.51
85903,"New Zealand",8.65
44495,"El Salvador",5.34
94240,"Bolivia",9.38
59632,"Iraq",3.25
81098,"Kosovo",8.43
59685,"Vietnam",6.57
98817,"Argentina",9.63
88817,"Taiwan",8.62
10416,"Singapore",2.28
54119,"Georgia",5.28
68505,"Iraq",6.42
30320,"Montenegro",3.23
52750,"Ukraine",1.95
32526,"Saudi Arabia",4.28
87448,"Uzbekistan",7.55
37170,"Bolivia",4.61
86851,"Trinidad and Tobago",8.61
84080,"Chad",8.3
46685,"Kyrgyzstan",5.64
77060,"Singapore",7.41
49019,"Jordan",7.88
38580,"China",4.25
27575,"Djibouti",3.61
99553,"Chad",9.48
30957,"China",3.61
94008,"Slovakia",9.48
31248,"Kosovo",3.56
81898,"Montenegro",2.99
48208,"Singapore",5.36
27465,"Lesotho",3.22
63689,"Paraguay",6.68
10617,"Philippines",2.34
33547,"United Arab Emirates",4.48
24202,"South Africa",3.42
72656,"Mauritius",7.59
96063,"Singapore",9.59
19061,"Tajikistan",2.49
40640,"Somaliland region",4.34
50434,"Colombia",5.69
99357,"Sierra Leone",9.32
22885,"Indonesia",7.48
92558,"Mongolia",8.65
89720,"Ireland",8.85
11234,"Burkina Faso",7.45
63530,"Nicaragua",6.41
20528,"Ireland",3.22
91457,"Turkmenistan",8.55
81227,"Hungary",7.41
99311,"South Africa",9.37
42565,"Haiti",4.25
55257,"Azerbaijan",5.71
42638,"Austria",4.27
46704,"Honduras",5.63
14083,"Cameroon",2.46
91304,"Bosnia and Herzegovina",8.46
54455,"Dominican Republic",5.71
97422,"Central African Republic",9.37
26246,"Turkmenistan",3.25
91558,"Myanmar",8.67
67824,"Tunisia",6.43
95984,"Romania",9.77
82138,"Moldova",8.72
58462,"Oman",6.74
82241,"Congo-Kinshasa",8.37
13479,"Lithuania",2.4
79970,"Togo",7.7
74400,"Iceland",7.27
26137,"Croatia",3.66
95166,"Congo-Brazzaville",9.68
19332,"Colombia",2.67
13076,"Philippines",2.33
88035,"Sri Lanka",8.73
15874,"United States",2.26
51653,"Australia",5.43
37727,"Zimbabwe",4.54
30155,"United States",3.36
88115,"India",8.43
90244,"Turkey",8.69
54212,"Algeria",5.84
49004,"Central African Republic",5.29
11281,"Netherlands",2.6
96540,"France",9.53
85288,"Bolivia",8.51
48070,"Malta",4.65
31472,"South Korea",3.41
22222,"Chile",1.82
95556,"Nigeria",9.34
46267,"Jamaica",5.46
11184,"Turkey",2.21
31365,"Sudan",3.7
53102,"Egypt",5.5
52028,"Iran",5.22
95217,"Mozambique",9.35
10100,"Bulgaria",1.48
73274,"Guinea",7.58
35578,"Malaysia",4.69
34949,"Kyrgyzstan",4.25
35493,"Sudan",4.49
50370,"Latvia",5.61
91302,"Mauritius",8.45
96698,"Malawi",9.36
86048,"Germany",8.47
27281,"Palestinian Territories",3.44
94619,"Bulgaria",9.29
52989,"Botswana",5.29
47569,"Laos",5.31
94773,"Portugal",2.65
30198,"Saudi Arabia",3.32
25401,"United Arab Emirates",3.82
86405,"Sudan",8.54
26543,"Peru",3.67
35764,"Belgium",4.6
86955,"Russia",8.38
26435,"South Africa",3.33
70443,"Costa Rica",7.55
81968,"Finland",8.38
98715,"Haiti",9.72
62434,"Hungary",6.73
64709,"Honduras",6.57
39452,"Hungary",4.62
97018,"Uganda",6.33
84856,"Yemen",8.54
98058,"Malawi",9.77
71185,"Gabon",7.36
64184,"Australia",6.37
33923,"Hungary",4.34
57341,"North Cyprus",7.61
83942,"Ireland",4.19
40717,"Indonesia",7.82
17448,"Sri Lanka",2.44
65419,"Sweden",6.68
79805,"Haiti",7.37
81966,"Iceland",8.63
94803,"Macedonia",9.67
12791,"Bulgaria",2.58
72935,"Malta",7.42
26941,"Swaziland",3.52
89553,"Ireland",1.86
40176,"Norway",8.09
84819,"Cameroon",8.35
22259,"Mauritius",5.88
19529,"Ghana",4.05
20390,"Bosnia and Herzegovina",8.13
79114,"Cameroon",7.66
58462,"Ukraine",6.65
51549,"Ghana",8.3
72337,"El Salvador",7.46
36448,"Mexico",4.52
98511,"Colombia",9.74
98026,"Israel",9.71
33048,"Mauritius",4.69
95321,"Estonia",9.37
33658,"Netherlands",4.68
91981,"Israel",9.61
88849,"Niger",8.64
22637,"Niger",3.26
42429,"Armenia",4.26
71177,"Guinea",7.27
18905,"Bulgaria",2.31
47256,"Japan",5.59
42189,"Canada",9.31
64609,"Zambia",6.65
32425,"Belarus",6.33
10481,"Ethiopia",2.31
56689,"Croatia",6.69
46402,"Thailand",5.24
14750,"Mozambique",2.36
91359,"Turkmenistan",7.86
73531,"Philippines",7.62
48933,"China",5.55
74475,"Chile",7.32
46956,"Netherlands",5.66
66172,"Uganda",6.32
22803,"Palestinian Territories",3.25
97795,"Qatar",9.28
75376,"Congo-Brazzaville",7.46
23762,"Hong Kong",3.29
91899,"Niger",8.26
61624,"Syria",6.7
75721,"Venezuela",8.01
33658,"Ireland",4.24
50151,"Oman",5.22
84717,"Lebanon",8.42
21581,"Vietnam",3.39
50818,"Swaziland",5.23
12214,"Chad",2.36
17044,"Rwand2a4",2.36
55030,"Suriname",5.7
20191,"Mozambique",2.56
23770,"Jordan",3.61
10806,"Botswana",2.38
41222,"Trinidad and Tobago",4.3
75344,"Croatia",7.47
57465,"Belarus",6.34
99138,"Morocco",9.59
29491,"Azerbaijan",3.72
75055,"Malta",7.33
15190,"Palestinian Territories",2.3
40177,"Belgium",4.5
12919,"Sudan",2.49
45771,"Kyrgyzstan",5.54
95166,"Mali",9.32
22320,"Poland",3.59
96034,"Mexico",9.36
43156,"Ukraine",4.73
11314,"Sudan",7.99
46497,"Ethiopia",5.42
57237,"Latvia",6.73
36717,"Slovakia",4.63
81116,"Niger",7.56
58780,"Israel",6.42
62620,"Macedonia",9.03
20603,"Iraq",2.46
88088,"Zimbabwe",8.35
45080,"Russia",5.55
46796,"Burkina Faso",5.52
47717,"Zimbabwe",5.67
49399,"Yemen",5.39
43316,"Nepal",4.36
57825,"Cyprus",3.58
52453,"France",5.38
85122,"Togo",8.76
97362,"Latvia",9.45
44664,"Luxembourg",5.65
48551,"Italy",5.63
44494,"Oman",5.37
20367,"Lesotho",2.45
10006,"Belarus",2.26
61559,"Lebanon",6.58
77215,"Afghanistan",7.53
35061,"Malta",8.92
53934,"Liberia",5.72
48899,"Botswana",5.24
74035,"Congo-Brazzaville",7.4
55436,"Georgia",5.64
49216,"Indonesia",5.3
69335,"Romania",7.26
15939,"Saudi Arabia",2.38
28945,"Togo",3.36
11775,"Togo",2.33
65102,"Burkina Faso",6.43
10512,"Kuwait",2.56
47347,"Portugal",5.63
62042,"Kenya",6.49
59676,"Lebanon",6.64
43777,"Chad",4.67
77361,"Myanmar",7.28
76892,"Qatar",7.69
41696,"Senegal",4.26
68266,"Suriname",7.5
30171,"Thailand",3.59
50921,"Niger",5.59
89794,"Lesotho",8.26
59813,"Somaliland region",6.25
26476,"Kyrgyzstan",3.55
22959,"Malta",3.35
22132,"North Cyprus",6.4
85852,"Greece",8.73
94120,"Burundi",8.28
93159,"Guinea",8.55
92212,"Iran",8.57
13461,"Russia",2.22
28079,"Nepal",3.48
97876,"Uzbekistan",9.28
94218,"Norway",9.77
95255,"Serbia",9.29
50314,"Niger",5.62
29053,"Sudan",3.2
67390,"Iceland",7.7
34493,"Spain",6.69
30862,"Armenia",3.61
54211,"Oman",5.34
24379,"Afghanistan",3.47
49938,"Argentina",4.43
12400,"Kuwait",2.47
90456,"Lebanon",8.35
79370,"Burundi",7.4
82166,"Nepal",8.41
67754,"Swaziland",6.34
89788,"Chile",8.58
20518,"Iraq",2.34
32704,"Comoros",3.44
60620,"Spain",6.32
45650,"Nepal",4.47
67618,"Kenya",6.65
57289,"Kuwait",1.97
91375,"Suriname",8.49
54387,"Turkey",5.25
45952,"Swaziland",4.5
86730,"Luxembourg",2.4
20562,"Poland",3.26
42229,"Mauritania",4.26
70986,"North Cyprus",7.26
43147,"Israel",5.3
58529,"Yemen",6.45
87396,"Mozambique",8.52
39282,"Sri Lanka",4.33
18751,"Malaysia",2.3
49750,"Zimbabwe",5.25
22183,"Macedonia",3.27
13167,"South Korea",2.32
30289,"Zimbabwe",3.58
97516,"Peru",9.42
16688,"Central African Republic",2.19
83386,"Panama",8.75
19751,"Tanzania",2.27
50513,"Trinidad and Tobago",4.98
98284,"Tanzania",9.34
82922,"Cambodia",8.32
83541,"Georgia",8.73
18460,"Finland",6.22
38696,"Norway",4.6
35179,"Nicaragua",4.43
32616,"Burundi",3.42
50319,"Denmark",5.57
37650,"Comoros",4.66
34912,"Gabon",4.4
55914,"India",5.41
17913,"Sierra Leone",2.3
49889,"Austria",5.39
14326,"Gabon",2.63
72904,"Taiwan",7.44
89960,"Thailand",8.29
59318,"Finland",6.33
52987,"Iraq",5.69
18909,"Germany",2.28
16085,"Slovenia",2.23
31258,"Congo-Kinshasa",3.61
99274,"Czech Republic",9.67
52825,"United Kingdom",5.5
74449,"Jamaica",7.44
27934,"Slovakia",3.52
14120,"Jamaica",2.27
78259,"France",7.71
67742,"Azerbaijan",6.24
51482,"Colombia",5.23
69919,"Portugal",7.29
47598,"Croatia",5.3
75220,"India",7.27
66343,"Kazakhstan",6.49
44817,"Qatar",2.4
22130,"Burundi",2.32
15012,"Sweden",2.65
84421,"Russia",8.24
83478,"Canada",8.36
18086,"Germany",2.49
94958,"Libya",9.26
98154,"Sri Lanka",9.76
41065,"Honduras",4.63
46863,"Sweden",5.2
84714,"Panama",9.19
95684,"Oman",9.62
96293,"Serbia",9.48
66726,"Kuwait",6.49
90302,"Spain",2.15
63208,"Morocco",6.41
57448,"Bosnia and Herzegovina",6.43
68597,"Switzerland",7.24
42863,"Colombia",4.62
58666,"Morocco",6.23
14244,"Jordan",6.69
18557,"Syria",2.31
99019,"Hungary",9.46
48480,"Norway",5.45
37853,"Mongolia",3.27
66418,"Libya",6.4
40462,"Iceland",4.68
39421,"Malta",4.41
19186,"Australia",3.72
58357,"Moldova",6.48
66960,"Paraguay",6.73
84368,"Cyprus",8.48
31521,"Burundi",3.38
54105,"Cameroon",5.55
92464,"South Korea",9.29
79742,"Macedonia",2.42
67698,"Central African Republic",6.7
10601,"Libya",2.52
67489,"Philippines",4
73426,"Mexico",9.32
27893,"Jordan",3.44
52610,"Israel",5.26
90400,"Morocco",5.15
10049,"Lithuania",2.5
35225,"Czech Republic",4.27
56106,"Chad",5.33
55145,"Swaziland",5.43
24010,"Kuwait",4.69
13044,"Indonesia",2.61
82894,"Vietnam",8.46
84216,"Burundi",8.49
62558,"Vietnam",6.4
78289,"Armenia",7.44
84399,"United States",8.53
77673,"Iceland",7.62
59616,"Burundi",6.23
84808,"Italy",4.28
97648,"Serbia",9.43
26434,"Bulgaria",3.23
31019,"Lithuania",3.37
16773,"Dominican Republic",2.69
18114,"Qatar",2.23
35320,"Bangladesh",4.5
74682,"Nicaragua",7.47
73824,"Libya",7.27
89442,"Kyrgyzstan",8.69
32261,"Gabon",3.42
42485,"Tajikistan",4.61
49374,"Guinea",5.27
56377,"Jamaica",6.74
68207,"United Arab Emirates",7.41
14556,"Benin",2.7
75367,"Luxembourg",7.69
82089,"Argentina",7.55
61315,"Turkmenistan",6.31
46045,"Guatemala",5.26
17664,"Ireland",2.38
92828,"Uzbekistan",9.76
36739,"Mozambique",4.4
38534,"Jordan",4.24
62519,"Ghana",4.85
70467,"Croatia",7.34
61647,"Burkina Faso",6.25
36396,"Pakistan",4.72
51308,"Egypt",5.37
53286,"New Zealand",5.56
55337,"Bahrain",5.5
86296,"Botswana",8.55
60320,"Japan",6.22
78222,"Algeria",7.48
44761,"Indonesia",4.23
40638,"Taiwan",4.73
33488,"Iraq",4.71
54583,"Japan",5.47
37738,"Luxembourg",4.29
96771,"Botswana",9.44
38033,"Moldova",4.69
11067,"Russia",2.64
65074,"Estonia",6.74
57413,"Angola",6.42
62769,"Tunisia",6.68
86511,"Liberia",8.73
28397,"United States",3.62
88112,"Slovenia",8.31
11912,"Azerbaijan",2.6
60996,"Zambia",6.53
10651,"Bosnia and Herzegovina",2.52
25150,"South Africa",3.37
24441,"Madagascar",3.37
57622,"Panama",9.26
41637,"Georgia",4.26
56641,"Iraq",5.64
43319,"Colombia",4.39
69488,"France",7.6
15540,"Germany",2.68
14951,"Peru",2.41
19805,"United Kingdom",3.3
43433,"Tajikistan",4.56
46819,"Singapore",5.53
83270,"Georgia",8.54
68605,"Kenya",6.22
10357,"Chile",4.05
10865,"Lesotho",2.29
69855,"Belarus",6.44
97512,"Uruguay",9.4
94003,"Bolivia",9.55
53757,"Costa Rica",5.52
42057,"Bolivia",4.49
40191,"Syria",4.44
89372,"Slovakia",8.39
48046,"Sweden",6.34
44153,"Laos",4.56
84290,"Rwand2a4",8.4
55694,"Israel",6.59
80079,"Suriname",8.31
28316,"Djibouti",3.68
61551,"Palestinian Territories",6.54
38751,"Czech Republic",4.35
88650,"Albania",2.62
38498,"Lebanon",4.25
22395,"Pakistan",6.46
98672,"Uzbekistan",9.31
47158,"Bosnia and Herzegovina",5.35
92569,"Brazil",9.74
69536,"Slovenia",7.52
96394,"Bosnia and Herzegovina",9.47
50662,"Angola",5.26
48270,"Finland",5.59
11408,"Tajikistan",2.33
65977,"Nigeria",6.64
88455,"Mauritius",8.53
26373,"Armenia",3.32
75573,"Montenegro",7.6
84163,"Moldova",8.58
53265,"Laos",5.6
46489,"Ghana",5.28
58927,"Uzbekistan",6.53
99738,"Botswana",9.43
34346,"Rwand2a4",4.63
85447,"Cyprus",8.68
56319,"Turkmenistan",5.32
28983,"Botswana",3.49
86540,"United States",8.47
91901,"Luxembourg",9.56
87088,"Cyprus",8.58
53612,"Estonia",8.84
76397,"Georgia",7.72
90160,"Iran",8.5
36939,"New Zealand",4.29
80740,"Central African Republic",7.26
44967,"Armenia",4.26
51897,"Portugal",7.57
20040,"Macedonia",2.56
73718,"Uganda",7.29
87815,"Bulgaria",8.66
31218,"Jordan",3.46
11463,"Indonesia",2.6
69167,"Jordan",7.37
99113,"Chad",9.25
94196,"Saudi Arabia",9.72
50454,"Argentina",2.72
15734,"Serbia",2.63
11367,"Israel",2.48
95606,"Kazakhstan",9.53
18149,"Iceland",4.23
94659,"Sierra Leone",9.56
37257,"Sri Lanka",4.49
60603,"Moldova",6.65
33441,"Hungary",4.35
37728,"Australia",4.39
27505,"Uruguay",3.5
78952,"Kuwait",3.71
71512,"Uzbekistan",7.41
37925,"Vietnam",7.2
82214,"Ecuador",8.28
13704,"Jamaica",2.2
84993,"Ukraine",8.36
83092,"Sri Lanka",8.52
88348,"Sierra Leone",8.6
84084,"China",8.27
71058,"Swaziland",7.56
90049,"Hungary",8.74
21047,"Ukraine",2.44
83507,"France",8.51
11013,"Iceland",2.24
91252,"United Kingdom",2.6
93758,"Algeria",9.68
78503,"Ecuador",7.51
13835,"Comoros",2.53
16447,"Argentina",2.37
81204,"Bahrain",8.43
57516,"Luxembourg",6.35
80523,"Sudan",7.63
95712,"United States",9.27
16194,"Lebanon",2.23
62885,"Estonia",6.7
30993,"Malta",3.34
59741,"United Kingdom",6.27
16101,"Armenia",2.19
20192,"Lithuania",2.6
43198,"Zambia",4.25
79886,"Austria",7.43
92738,"Vietnam",9.41
37056,"Argentina",4.55
67409,"Rwand2a4",6.74
28216,"Honduras",3.42
54420,"United States",5.5
86933,"Croatia",8.56
23607,"Uruguay",3.64
91189,"Burundi",8.75
12131,"Qatar",2.71
52768,"Greece",5.66
97573,"Peru",9.33
88648,"Latvia",8.34
35869,"Russia",4.3
94252,"Madagascar",9.47
52906,"South Africa",5.28
26798,"Mali",3.59
55183,"Afghanistan",7.05
73140,"Romania",7.45
21387,"Jamaica",3.55
51654,"Montenegro",5.57
64677,"Nigeria",2.99
72394,"Burundi",7.29
18822,"Slovakia",2.45
28448,"China",3.44
18652,"Lebanon",2.51
12364,"Poland",2.67
18560,"Armenia",2.49
67415,"China",6.33
78696,"Central African Republic",7.71
41819,"Cyprus",4.33
24361,"Malawi",3.4
59666,"Malta",6.31
19638,"Venezuela",3.2
25566,"Venezuela",3.57
42258,"Suriname",4.38
58227,"Bulgaria",6.65
10553,"Mexico",9.28
19741,"Tunisia",2.69
93728,"Ukraine",8.05
29356,"Laos",3.52
67425,"Philippines",6.23
47976,"Sudan",5.38
79870,"Djibouti",7.26
90779,"Uruguay",8.25
42702,"Panama",4.27
30482,"Finland",3.49
84119,"Tanzania",8.56
31967,"Madagascar",3.63
25105,"Ukraine",9.17
76065,"Hungary",7.62
86814,"Central African Republic",8.71
88215,"United Kingdom",8.39
96695,"Taiwan",9.26
29023,"Hong Kong",3.24
10659,"Jordan",2.29
47834,"Haiti",5.29
89769,"Israel",8.67
24069,"Benin",3.49
68454,"Angola",6.56
93982,"Luxembourg",9.44
20783,"Bangladesh",2.32
48473,"Philippines",5.23
20565,"Myanmar",2.33
12613,"Bolivia",2.56
34731,"Ghana",5.38
80144,"China",7.6
16077,"Luxembourg",4.64
28927,"Kyrgyzstan",3.62
64176,"Latvia",6.37
92854,"Guinea",8.48
17823,"North Cyprus",2.05
72922,"Mauritania",7.47
97381,"Belgium",9.64
75391,"Mongolia",7.53
43664,"Panama",5.25
82750,"Israel",8.68
96623,"Libya",9.53
82788,"Bangladesh",2.22
92641,"Yemen",8.67
94492,"Ethiopia",9.23
53338,"Turkmenistan",5.04
35043,"Armenia",4.68
56277,"Vietnam",5.71
31978,"Nepal",3.46
28606,"Ireland",3.58
19879,"Jamaica",2.29
63010,"Austria",6.54
26908,"Mauritius",3.28
21919,"Zambia",3.59
92964,"Montenegro",9.65
38595,"Ukraine",4.61
42259,"South Africa",6.73
86924,"Iran",8.31
14100,"Hungary",2.38
74495,"Turkey",2.35
49886,"Thailand",5.43
55619,"Libya",5.62
25362,"Hong Kong",3.67
37258,"Somaliland region",4.44
87079,"Laos",8.24
22831,"Spain",3.64
38224,"El Salvador",4.3
88850,"Djibouti",8.24
40228,"Mauritania",4.53
13372,"Spain",9.63
54093,"Ethiopia",5.24
21546,"Burkina Faso",2.66
96901,"Netherlands",9.39
96700,"Sweden",2.31
16922,"Slovakia",2.33
12370,"Sweden",2.49
68445,"Rwand2a4",6.57
60770,"Iceland",6.62
39895,"Cameroon",4.55
78627,"Togo",7.63
65477,"Denmark",6.51
97111,"Syria",9.73
12796,"Libya",2.38
61807,"Suriname",6.22
86213,"Iran",8.39
82229,"Costa Rica",8.27
96493,"Nicaragua",4.91
25818,"Ethiopia",3.41
54235,"Panama",5.58
76956,"China",8.42
37958,"Kenya",4.54
64725,"Saudi Arabia",6.26
71596,"Australia",7.49
12306,"Uganda",2.48
79039,"Laos",7.33
23918,"Dominican Republic",3.48
53382,"Colombia",5.22
28755,"Canada",3.35
27634,"Australia",3.45
87792,"Armenia",8.68
48784,"Indonesia",5.52
72644,"Finland",7.63
15783,"Denmark",2.45
62154,"Jamaica",6.71
43031,"Pakistan",4.46
84152,"Algeria",8.71
82747,"Zimbabwe",8.42
91878,"Switzerland",9.69
56772,"Cameroon",5.6
62334,"Israel",6.39
41943,"Denmark",6.3
93597,"Kosovo",9.64
33207,"Sri Lanka",3.24
62675,"France",7.54
89987,"Romania",8.74
66850,"Burundi",6.29
42712,"United States",9
30319,"Hungary",3.36
76777,"Ecuador",7.28
85421,"Chile",8.71
14123,"Poland",2.31
77713,"Cambodia",7.57
23986,"Belarus",3.7
11173,"Mexico",2.62
16513,"Panama",2.23
13949,"Nicaragua",2.62
97714,"Nicaragua",2.78
78110,"Cyprus",7.26
44014,"Estonia",4.66
43054,"Guatemala",4.55
21415,"Armenia",3
48498,"Cameroon",5.56
32007,"Nepal",3.55
29975,"Taiwan",3.21
13448,"Guinea",2.27
33199,"Haiti",3.2
13132,"Nicaragua",2.24
89980,"Sudan",8.28
25931,"Benin",3.65
49059,"Sudan",5.71
25126,"Bulgaria",3.28
12486,"Chad",2.68
90849,"China",8.4
20716,"Nicaragua",3.5
73939,"Estonia",7.44
86571,"Bulgaria",8.26
86729,"Bolivia",8.72
87589,"Dominican Republic",8.57
91404,"Malaysia",8.26
84083,"Angola",8.46
84739,"Belarus",8.73
22964,"Macedonia",3.36
30955,"Serbia",3.61
78027,"Iraq",7.42
53259,"Dominican Republic",5.43
45826,"Guinea",4.27
13003,"Central African Republic",2.43
29887,"Togo",3.5
32330,"Norway",4.64
85990,"Czech Republic",8.4
95209,"Japan",9.51
71619,"Uganda",7.74
84161,"Kosovo",8.5
78219,"Malaysia",7.69
77158,"Sri Lanka",7.43
53708,"Serbia",5.49
84821,"Slovenia",8.52
49954,"Congo-Kinshasa",5.72
58336,"United States",6.63
54400,"Malta",5.55
54737,"Kyrgyzstan",5.24
28850,"Algeria",3.29
39140,"Turkey",4.61
94608,"Burundi",9.63
79297,"Yemen",7.36
24347,"Montenegro",3.3
92479,"Bosnia and Herzegovina",8.24
79803,"Moldova",7.52
70265,"Tajikistan",7.63
83551,"Malawi",8.38
62885,"Haiti",6.42
62321,"Togo",6.46
58683,"Estonia",6.37
73034,"Georgia",7.45
85320,"Costa Rica",8.49
20358,"Kazakhstan",2.33
63936,"Austria",6.34
18997,"Germany",4.72
23308,"Sudan",3.48
30831,"Thailand",3.27
77473,"Chile",7.44
79330,"Montenegro",7.61
79194,"Indonesia",7.59
99187,"Denmark",9.65
52913,"Egypt",5.72
39648,"Chad",4.42
90819,"Peru",4.93
21664,"Bulgaria",2.31
84294,"Finland",8.75
16236,"Tajikistan",2.28
75911,"Tajikistan",7.6
92529,"Pakistan",8.62
20196,"Belarus",2.42
12958,"Paraguay",2.21
14541,"Kyrgyzstan",2.25
22817,"Ireland",5.12
94713,"Egypt",9.77
42921,"Argentina",4.23
59503,"Serbia",6.61
94851,"Burkina Faso",9.33
12751,"Kuwait",2.51
15983,"Jamaica",2.64
27761,"Kenya",3.65
49674,"Uganda",5.54
53171,"Australia",2.66
76680,"Argentina",7.26
14221,"Greece",2.67
29766,"France",3.58
49820,"Bosnia and Herzegovina",5.29
59754,"Zambia",6.68
86143,"United Kingdom",8.29
71134,"Bosnia and Herzegovina",7.33
84670,"Liberia",8.56
11735,"Somaliland region",2.45
73608,"Kyrgyzstan",7.63
32138,"Cambodia",3.62
42462,"Bosnia and Herzegovina",4.7
58829,"Turkmenistan",5.75
30793,"Guatemala",3.37
13060,"Mexico",2.52
68734,"Argentina",7.53
98675,"Jordan",9.46
63439,"Norway",6.6
63613,"Angola",6.57
16458,"Thailand",2.63
45787,"Togo",4.41
54540,"Chile",5.48
46026,"Kuwait",5.5
19487,"Australia",3.38
83320,"Slovakia",6.28
54918,"Zimbabwe",5.44
52220,"Chile",6.07
92072,"Costa Rica",9.42
75527,"Bulgaria",7.69
58108,"Brazil",9.19
31828,"Belgium",4.56
77013,"Madagascar",7.43
49952,"Singapore",5.71
20327,"Central African Republic",2.4
17797,"Belgium",4.43
77945,"Australia",7.61
38925,"Iceland",4.26
17889,"Israel",6.14
93752,"Austria",9.7
16121,"Benin",2.3
50448,"Burundi",5.65
80699,"Venezuela",8.27
49607,"Costa Rica",5.64
69859,"Suriname",7.6
91908,"Oman",9.48
39260,"Japan",4.21
95440,"Croatia",9.42
76742,"Bosnia and Herzegovina",7.34
63433,"Moldova",6.57
66005,"France",6.74
82446,"El Salvador",8.32
15102,"Mauritius",2.71
98725,"Uzbekistan",9.62
38030,"Ghana",4.69
44266,"Haiti",4.59
69925,"Jamaica",7.47
32603,"Iraq",3.4
53211,"Sri Lanka",5.54
40366,"Spain",4.62
55432,"Trinidad and Tobago",4.65
92039,"South Korea",9.35
12604,"Rwand2a4",2.23
71846,"New Zealand",7.63
34726,"Myanmar",4.59
84623,"North Cyprus",8.25
85078,"Liberia",8.34
12352,"Pakistan",2.42
88129,"Guinea",8.25
90266,"Portugal",8.45
80457,"Suriname",7.53
66078,"Palestinian Territories",6.6
12708,"France",2.52
24308,"Turkey",3.33
68730,"Sweden",7.42
22698,"Panama",3.23
82891,"Syria",8.56
25907,"Morocco",3.34
93386,"Bosnia and Herzegovina",8.33
65177,"Libya",6.42
87210,"Palestinian Territories",8.56
20049,"Colombia",3.62
94738,"Romania",9.76
33894,"Gabon",3.28
85067,"Portugal",8.26
89631,"Egypt",8.28
26002,"Venezuela",3.44
57924,"Taiwan",6.63
20200,"United States",3.63
