"id","name","host_name","neighbourhood_group","neighbourhood","room_type","floor","price"
18787950,"Sun-drenched Apt in 1820's Style Home","Vanessa","Brooklyn","Crown Heights","Entire home/apt",1,196.421634
34753373,"Heart of the city","Home","Manhattan","Hell's Kitchen","Private room",1,144.2491499
17667194,"Sunny budget friendly room in Bushwick","Austin","Brooklyn","Bushwick","Private room",1,194.8291949
19790011,"1 bedroom presidential wyndham NYC","Gharet","Manhattan","Midtown","Entire home/apt",16,535.1530347
26450834,"Colorful 1BR in Midtown East by Sonder","Sonder","Manhattan","Murray Hill","Entire home/apt",1,287.310175
8634024,"East Williamsburg Bedroom","Dorthy","Brooklyn","Williamsburg","Private room",1,202.6781941
27787312,"Beautiful cozy apt by Central Park","Abraham","Manhattan","East Harlem","Shared room",1,100.9388058
26978101,"Shared Place by Times Square, Theaters District.","Jacob","Manhattan","Hell's Kitchen","Shared room",16,200.4260768
13122135,"Room in BIG art-filled space in prime Brooklyn","Rebecca","Brooklyn","Greenpoint","Private room",1,100.8191648
20058138,"Large, quiet luxury home in Manhattan","Tiiu","Manhattan","Hell's Kitchen","Entire home/apt",1,283.4856844
10034817,"Spacious 1 bed near TIME SQUARE","Jeniffer","Manhattan","Hell's Kitchen","Entire home/apt",16,531.6640588
13155478,"One BR upper east, walk out to garden","Kyle","Manhattan","Upper East Side","Private room",16,253.3945146
1392144,"3-Bed Brownstone on Beautiful Block","Jill","Brooklyn","Crown Heights","Entire home/apt",1,195.3923911
22080281,"Cute and Cozy Apt in Soho","Amy","Manhattan","Lower East Side","Private room",1,147.8711498
33932981,"Peaceful Private BR in Ridgewood Woodbine","Yuval","Queens","Ridgewood","Private room",5,194.578899
35313576,"Sun filled gem in the heart of Williamsburg","Josh","Brooklyn","Williamsburg","Entire home/apt",1,208.2080228
34809828,"Cuarto con ambiente Familiar solo adultos","Edmea Valeria","Queens","Maspeth","Private room",5,83.11319331
20772782,"Bushwick Palace","Alexandra","Brooklyn","Bushwick","Private room",1,93.43776807
36321385,"Quiet Brooklyn Room: Gym, Pool, Sauna, Hot Tub","Lauren","Brooklyn","Bushwick","Private room",1,89.69967631
23897524,"Small room in Midtown West","Sam","Manhattan","Hell's Kitchen","Private room",1,145.3154352
7894907,"Cosy studio in East Village","Natasha","Manhattan","East Village","Entire home/apt",16,534.885985
35495582,"★ AMAZING★  TIME SQUARE/ 2 Bedroom 3 Bed Apartment","Sam","Manhattan","Hell's Kitchen","Entire home/apt",1,281.9188476
36104262,"Great soho Designer furniture modern home","Yolanda","Manhattan","Greenwich Village","Entire home/apt",1,287.0224843
8717373,"West Village 2 Bed/2 Bath Loft Apt!","Jen","Manhattan","West Village","Entire home/apt",1,285.2968013
2273613,"Bondtastic: Fabulous in Brooklyn.","Clarina","Brooklyn","Gowanus","Entire home/apt",1,199.3654129
26253008,"Brooklyn Studio Apartment in 2 family Townhouse","Elodie","Brooklyn","Kensington","Entire home/apt",1,192.9331922
5806273,"Great and private place to stay in Manhattan!","Carlina","Manhattan","Harlem","Private room",16,245.0739821
12420947,"Williamsburg entire  apartment","Maya","Brooklyn","Williamsburg","Entire home/apt",1,205.3545717
4060993,"Spacious apt. 15 min to Manhattan","Dan","Queens","Ridgewood","Entire home/apt",5,163.8478849
13294291,"Heart of Williamsburg ❤","Lannon","Brooklyn","Williamsburg","Private room",1,99.82099422
16534588,"Studio unit at Wyndham Midtown 45 NYC","Gary","Manhattan","Midtown","Private room",16,264.4174423
23856708,"Artist friendly: entire apt near Prospect Park","Joey","Brooklyn","Prospect-Lefferts Gardens","Entire home/apt",1,193.5405265
17809303,"Room With A View","Lida","Queens","Sunnyside","Private room",5,86.19246995
32379695,"Brooklyn Small but cozy bedroom C close to Subways","Nubia","Brooklyn","Bushwick","Private room",1,89.60282406
1682282,"Private room in  MANHATTAN NYC","Facundo Martin /Teresa","Manhattan","East Harlem","Private room",1,133.2891719
12683452,"Two Nice Private Rooms in Brooklyn!","Javier","Brooklyn","Bedford-Stuyvesant","Private room",16,248.0376017
20991704,"Gorgeous Master Bedroom for Sukkot!","Sarah","Brooklyn","Midwood","Entire home/apt",1,189.8394403
16271447,"Large Windows, Plenty of Light","Benjamin","Brooklyn","Boerum Hill","Entire home/apt",1,202.7177886
29850004,"NOLITA apartment w doorman","Sibel","Manhattan","Nolita","Entire home/apt",1,286.9275512
25804387,"Private room by Prospect Park in Brooklyn","Gilford","Brooklyn","Flatbush","Private room",1,89.10090515
16543032,"❤ART of Chelsea | 1bd rm | Walk/bike everywhere!","Lee","Manhattan","Chelsea","Entire home/apt",1,287.407048
22518038,"Brooklyn Heights Getaway","Meahgan","Brooklyn","Brooklyn Heights","Entire home/apt",1,205.6998075
22907187,"Charming apartment nestled in NYC's West Village","Daniel","Manhattan","West Village","Entire home/apt",16,536.1666603
29703465,"Sunny, Modern Comfort in Harlem","Chris","Manhattan","Harlem","Entire home/apt",1,266.6203373
33516720,"Chic modern 1 bedroom apartment in Astor Place","Javier","Manhattan","East Village","Entire home/apt",16,537.237908
4217758,"Beautiful Apartment in Bushwick/Ridgewood","Lumin And Hendrik","Queens","Ridgewood","Entire home/apt",5,165.9660832
25314051,"Large Boerum Hill 2 Bedroom","Laura","Brooklyn","Gowanus","Entire home/apt",1,200.2253549
15286645,"Newly Renovated Studio Near Manhattan","Zia","Queens","Woodside","Entire home/apt",5,166.1588528
12869174,"Homey space in great neighborhood","Ariela","Brooklyn","Flatbush","Private room",1,87.35079314
17344027,"Relaxing Stylish Room near Train and Attractions","Daniel","Manhattan","Chelsea","Private room",1,147.9486922
29712675,"Luxury Two Bedroom Ground Floor, Walk-in Apartment","Nneka","Brooklyn","Bedford-Stuyvesant","Entire home/apt",1,266.865431
14772328,"Amazing Space in the Heart of Williamsburg","James","Brooklyn","Williamsburg","Entire home/apt",1,203.6653826
34337953,"MASTER ROOM # 1 near To JFK & LaGuardia airport","Diego","Queens","Richmond Hill","Private room",5,78.49646225
23668746,"One Bedroom Apartment beside Empire State #6","Alberto","Manhattan","Midtown","Entire home/apt",16,538.9094849
22431770,"Freehand New York- Queen Room","Freehand","Manhattan","Flatiron District","Private room",16,266.9757047
1267954,"Cozy 1 Bedroom Brownstone In Clinton Hill!","Liz","Brooklyn","Clinton Hill","Entire home/apt",1,135.3226165
15956772,"Clean, Cozy Private Room in Classy Bushwick Apt","Jiyae","Brooklyn","Bushwick","Shared room",1,62.69329516
21078966,"Spacious room with tons of natural light","Ivan","Manhattan","Harlem","Private room",1,130.6193688
23662000,"omoh comfort","Lohlah","Queens","St. Albans","Private room",5,76.65004105
6589412,"Beautiful Park Slope Brownstone","Julienne","Brooklyn","Park Slope","Entire home/apt",1,198.5704597
19085711,"Workspace Room 1","Anthony","Brooklyn","Bushwick","Private room",1,89.95542701
33279205,"NYC Luxury | Penthouse Suite + Private Outdoor Terrace + Tub","Yotel","Manhattan","Hell's Kitchen","Private room",17,262.2229696
147586,"Beautiful Duplex w/Private Garden","Julie","Manhattan","Harlem","Entire home/apt",16,515.5430645
33111095,"Private Comfortable Room","Johnathen","Brooklyn","Bushwick","Private room",1,90.13150546
22432497,"Convenient PRIVATE ROOM in Brooklyn. Near station!","Mamiko","Brooklyn","Bedford-Stuyvesant","Private room",1,92.96913691
9840355,"Gorgeous apartment in West Village","Ther","Manhattan","West Village","Entire home/apt",1,286.833094
32291500,"ROOM X","Memory","Brooklyn","Bushwick","Private room",1,90.19122685
28341280,"Bushwick Rustic Loft","Al","Brooklyn","Bushwick","Private room",1,91.68843406
16296973,"Big Sunny Room in Manhattan (M6)","Lilia","Manhattan","Harlem","Private room",16,245.2573647
32239944,"Sonder | Stock Exchange | Unique 1BR + Sofa Bed","Sonder (NYC)","Manhattan","Financial District","Entire home/apt",1,281.77707
30014743,"Cute & quiet 1BR in East Village","Lauren","Manhattan","East Village","Entire home/apt",16,536.1666603
25425106,"Lovely private room in spacious top floor condo","Dave","Brooklyn","Crown Heights","Private room",1,89.5754125
23763873,"Private room in prime Greenpoint-Steps to G train!","Miranda","Brooklyn","Greenpoint","Private room",1,207.0082331
22339572,"*Tr)  Charming Private Room 20 min to manhattan","Elsie","Brooklyn","Bushwick","Private room",1,90.3428451
24096826,"Charming Historic House in Marble Hill!","Valeria","Manhattan","Marble Hill","Private room",16,240.8038248
25679709,"Clean Private Room in Manhattan!","Sophie","Manhattan","Upper West Side","Private room",1,133.6003102
1397705,"Unique 3BR Triplex in Brooklyn","Matthieu","Brooklyn","Fort Greene","Entire home/apt",1,273.7890272
13225764,"Large Clean and Modern Room  Near Subway Lines","Tony","Manhattan","Harlem","Private room",1,128.3721697
5918053,"1 Quiet Private Room in Heart of Soho!","Veronica","Manhattan","SoHo","Private room",1,286.9275512
22438808,"Huge Apartment in East Village","Saim","Manhattan","East Village","Entire home/apt",1,286.4599527
804194,"Large but cosy Bushwick apartment","Sigfus","Brooklyn","Williamsburg","Entire home/apt",1,272.0354616
22434861,"Spacious updated pre-war House","Sophia","Brooklyn","Bushwick","Entire home/apt",1,195.4313076
20296968,"Quiet Hells Kitchen Studio steps from Times Square","Anna","Manhattan","Hell's Kitchen","Entire home/apt",16,532.8818878
30533273,"Your own little apartment in New York","Margarita","Manhattan","Washington Heights","Entire home/apt",16,510.7531771
27262712,"Unique Harlem experience in sunny lofted studio","Shana","Manhattan","Harlem","Entire home/apt",1,266.2074348
19227538,"Private room in sunny Manhattan apartment.","Cameron","Manhattan","Washington Heights","Private room",16,243.0952295
16617893,"Modern Loft Style Apt in trendy Brooklyn","Salvatore","Brooklyn","Greenpoint","Entire home/apt",1,210.8655057
24942569,"My new place","Rafael","Brooklyn","Navy Yard","Private room",1,98.46846425
32241239,"Sun drenched modern stylish 2 bedroom apt near all","Clement & Rose","Brooklyn","Flatlands","Entire home/apt",16,243.051725
15511695,"Hip&quiet","Leo","Brooklyn","Bushwick","Private room",1,94.20548113
32237413,"Sonder | Stock Exchange | Expansive 3BR + Kitchen","Sonder (NYC)","Manhattan","Financial District","Entire home/apt",2,281.4279502
21979890,"Beautiful beach house in NYC!","Peter","Queens","Arverne","Entire home/apt",5,153.3743499
8173232,"Bright studio on Upper East Side!","Julia","Manhattan","Upper East Side","Entire home/apt",16,522.0260987
5104668,"Alcove Studio 1 blk from Times Sq","Naveen","Manhattan","Hell's Kitchen","Entire home/apt",16,534.3633855
7400486,"My Spacious & Comfy Home Away","Shaquana","Brooklyn","Crown Heights","Entire home/apt",1,267.3550511
7840953,"Large Lofted Brooklyn Studio","Christine","Brooklyn","Bedford-Stuyvesant","Entire home/apt",1,199.0744327
8368973,"Modern & Comfortable 1 BR","Suzy","Brooklyn","Prospect-Lefferts Gardens","Entire home/apt",1,193.6336672
31176662,"Modern East Village Oasis","Rachel","Manhattan","East Village","Entire home/apt",16,536.1666603
32050983,"Hudson River/GW Bridge 
view. Spacious  room","Ana","Manhattan","Washington Heights","Private room",1,126.1821905
30756760,"Cozy Room with a view","Yemi","Queens","Rosedale","Private room",5,75.95708639
33529691,"Comfy & Cheerful Oasis in Vibrant Neighborhood","Rocco","Brooklyn","Williamsburg","Entire home/apt",1,203.8812074
24493475,"Enjoy Cozy, Quiet, Safe & Convenient Living in NYC","Chi","Brooklyn","Bensonhurst","Entire home/apt",1,189.1892391
9150194,"Sunny Private Room nr 4 Train Lines","Jared","Brooklyn","Williamsburg","Private room",16,521.5551411
4440751,"Entire Amazing Chic Studio @ Lower East","Ofer","Manhattan","Lower East Side","Entire home/apt",1,286.1849218
24119328,"Charming Brooklyn Gem with Beautiful Views","Kareem","Brooklyn","Midwood","Private room",1,85.50586239
19532225,"Affordable Bedtsuy July Rental, ideal for student!","Esteban","Brooklyn","Bedford-Stuyvesant","Private room",1,92.94746712
25845142,"Sunny and spacious private room in Bushwick","Ava","Brooklyn","Bushwick","Private room",1,92.22336914
35681163,"Comfy room in South Williamsburg- Big Screen TV","Lawrence","Brooklyn","Williamsburg","Private room",1,98.54595408
33267342,"Spectacular Luxury Park Slope Brownstone","Rebecca","Brooklyn","Park Slope","Entire home/apt",16,250.4451367
29109909,"Cozy financial district manhattan spot","Melli","Manhattan","Financial District","Entire home/apt",1,281.0862428
20582991,"Private studio in midtown Manhattan","Stanley","Manhattan","Murray Hill","Entire home/apt",16,537.439257
35314165,"MODERN 3 BEDROOM APARTMENT NEAR CENTRAL PARK","Stanislaw","Manhattan","Hell's Kitchen","Entire home/apt",16,529.9247589
30014004,"Modern Brooklyn Condo","Ray","Brooklyn","Crown Heights","Entire home/apt",1,198.1950944
3831,"Cozy Entire Floor of Brownstone","LisaRoxanne","Brooklyn","Clinton Hill","Entire home/apt",1,199.4543053
7774182,"Family House 7 Minutes To Manhattan","Beatriz & Will","Queens","Astoria","Entire home/apt",5,169.0770042
1045491,"Prime Williamsburg. Brand new","Daniel","Brooklyn","Williamsburg","Private room",1,205.1611762
18907166,"Midtown Manhattan at 45th Street","Norman","Manhattan","Midtown","Private room",2,147.4138773
32428466,"Top floor apt in luxury building - lease takeover","Alison","Queens","Rego Park","Entire home/apt",5,160.3957682
16363498,"Sunny and large bedroom in Williamsburg Apartment","Shachi","Brooklyn","Williamsburg","Private room",1,96.69395976
28720687,"BP DORM STYLE SHARED ROOM, BIG BEAUTIFUL HOME+WIFI","Darry","Brooklyn","Borough Park","Shared room",1,59.94404089
35783942,"Cozy one bedroom in the city!!","Cindy","Manhattan","East Village","Private room",1,147.0429662
11158160,"Cozy Room Available in Brooklyn","Mary","Brooklyn","Bedford-Stuyvesant","Private room",1,93.18901726
21504818,"Large Center Manhattan Studio","Ryan","Manhattan","Kips Bay","Entire home/apt",1,288.8169454
29080980,"Best Homestay  25 min Manhattan , Barclays Center","Dadrine","Brooklyn","East Flatbush","Private room",1,87.50361982
21643702,"Cozy Williamsburg/Bushwick Haven","Anna","Brooklyn","Williamsburg","Private room",1,201.547359
19843398,"UPPER WEST SIDE - WEST END AVENUE AND 65TH ST","Emily","Manhattan","Upper West Side","Entire home/apt",1,277.8650632
20167771,"【ｱｸｾｽ抜群】空港10分･ﾏﾝﾊｯﾀﾝ10分!駅徒歩5分の好立地なお部屋です","Hiroko","Queens","Elmhurst","Private room",5,82.46909363
13973268,"Simple room in the heart of Bed Stuy","Lydia","Brooklyn","Bedford-Stuyvesant","Entire home/apt",1,197.435825
4752659,"Enjoying New York like a local. Share my Apartment","Jin","Manhattan","East Village","Private room",16,264.2657755
34605049,"Furnished room for girl in Astoria-15mins to city","Michaela","Queens","Astoria","Private room",5,85.18527431
12095161,"Sunny, clean, classic NYC apartment","Remy","Manhattan","Chinatown","Private room",16,263.2444562
6447136,"Magical Oasis in Bushwick! 20 min to City","Leah","Brooklyn","Bushwick","Entire home/apt",1,196.5314282
719329,"Bright 1 BR in Brooklyn","Silvia","Brooklyn","Crown Heights","Entire home/apt",1,197.3148865
3989564,"Brooklyn Garden Apartment ","Arielle","Brooklyn","Bedford-Stuyvesant","Entire home/apt",1,196.9610851
6461245,"Big room with private bathroom in Bushwick","Anisia","Brooklyn","Bushwick","Private room",16,515.2755305
30395040,"Naturally Lit/ Cozy & Cute Studio in Flatbush","Taylor","Brooklyn","Flatbush","Entire home/apt",1,190.8693507
21753255,"A Penthouse Steps from central park","Rod","Manhattan","Upper East Side","Entire home/apt",1,280.9515826
33334476,"★1800ft²/195m²★3-Levels★Deck★Walk Score 96★Office★","Arlene","Brooklyn","Greenpoint","Entire home/apt",1,204.5513209
35059067,"Gorgeous Large private room near LGA (#5)","Ajmol","Queens","East Elmhurst","Private room",5,80.91158635
9545498,"Private Room in East Village","Chris","Manhattan","East Village","Private room",1,147.4138773
17511694,"4A-","Nina","Manhattan","Midtown","Entire home/apt",1,289.239109
