AGE,STATUS,EDUCATION,YEARS,PROFESSION,CAPITALGAINS,CAPITALLOSS,NATIVE,ZODIAK
26,Private,HS-grad,9,Sales,0,0,United-States,Sagittarius
26,Private,12th,8,Priv-house-serv,272226,0,Dominican-Republic,Sagittarius
26,Private,HS-grad,9,Transport-moving,0,0,United-States,Sagittarius
26,Private,Some-college,10,Sales,0,0,United-States,Sagittarius
26,Private,Bachelors,13,Sales,0,12066,United-States,Sagittarius
26,Private,HS-grad,9,Transport-moving,0,0,United-States,Sagittarius
26,Local-gov,Some-college,10,Other-service,0,0,Jamaica,Sagittarius
26,Private,Bachelors,13,Sales,0,0,United-States,Sagittarius
26,Private,Bachelors,13,Sales,0,0,United-States,Sagittarius
26,Private,HS-grad,9,Adm-clerical,0,0,?,Sagittarius
26,?,Bachelors,13,?,0,0,United-States,Sagittarius
26,Private,Some-college,10,Other-service,0,0,United-States,Sagittarius
26,Private,HS-grad,9,Craft-repair,0,0,United-States,Sagittarius
26,Private,HS-grad,9,Craft-repair,0,1594,United-States,Sagittarius
26,?,Some-college,10,?,233239,0,United-States,Sagittarius
26,Self-emp-inc,Bachelors,13,Exec-managerial,0,0,United-States,Sagittarius
26,Private,Assoc-voc,11,Exec-managerial,0,10083,United-States,Sagittarius
26,State-gov,Bachelors,13,Exec-managerial,0,0,United-States,Sagittarius
26,Private,Bachelors,13,Adm-clerical,218827,0,United-States,Sagittarius
26,Private,Some-college,10,Adm-clerical,224332,0,United-States,Sagittarius
26,Private,HS-grad,9,Other-service,0,0,Mexico,Sagittarius
26,Private,Bachelors,13,Exec-managerial,0,0,United-States,Sagittarius
26,Private,Masters,14,Exec-managerial,0,0,United-States,Sagittarius
26,Self-emp-not-inc,Assoc-voc,11,Farming-fishing,0,0,United-States,Sagittarius
26,Private,Some-college,10,Exec-managerial,0,0,United-States,Sagittarius
26,Private,HS-grad,9,Handlers-cleaners,264665,0,Mexico,Sagittarius
26,Private,HS-grad,9,Other-service,0,0,United-States,Sagittarius
26,Private,HS-grad,9,Exec-managerial,3942,0,United-States,Sagittarius
26,?,Some-college,10,?,0,0,United-States,Sagittarius
26,Self-emp-not-inc,HS-grad,9,Other-service,0,1579,United-States,Sagittarius
26,Self-emp-not-inc,HS-grad,9,Sales,0,0,United-States,Sagittarius
26,Private,12th,8,Craft-repair,0,0,United-States,Sagittarius
26,Private,HS-grad,9,Handlers-cleaners,0,0,United-States,Sagittarius
26,Private,10th,6,Farming-fishing,208293,0,United-States,Sagittarius
26,Private,Bachelors,13,Sales,245581,0,United-States,Sagittarius
26,Private,Some-college,10,Transport-moving,0,0,United-States,Sagittarius
26,Private,10th,6,Craft-repair,206448,0,Puerto-Rico,Sagittarius
26,Private,Bachelors,13,Exec-managerial,2463,0,United-States,Sagittarius
26,Private,Bachelors,13,Exec-managerial,0,0,United-States,Scorpio
26,Private,HS-grad,9,Sales,0,0,United-States,Scorpio
26,Self-emp-not-inc,Some-college,10,Farming-fishing,0,0,United-States,Scorpio
26,Private,HS-grad,9,Adm-clerical,0,0,Mexico,Scorpio
26,Private,HS-grad,9,Transport-moving,0,0,United-States,Scorpio
26,Private,11th,7,Other-service,0,0,United-States,Scorpio
26,Private,Some-college,10,Handlers-cleaners,0,0,United-States,Scorpio
26,Private,HS-grad,9,Transport-moving,0,0,United-States,Scorpio
26,Private,Assoc-acdm,12,Craft-repair,0,0,United-States,Scorpio
26,Private,HS-grad,9,Other-service,0,0,United-States,Scorpio
26,Private,Bachelors,13,Prof-specialty,0,11839,United-States,Scorpio
26,Private,Bachelors,13,Tech-support,0,12131,United-States,Scorpio
26,Private,HS-grad,9,Craft-repair,0,0,United-States,Scorpio
26,Private,7th-8th,4,Craft-repair,0,0,Mexico,Scorpio
26,Self-emp-inc,Bachelors,13,Adm-clerical,0,0,United-States,Scorpio
26,Local-gov,Some-college,10,Protective-serv,0,0,Peru,Scorpio
26,Private,Bachelors,13,Exec-managerial,0,0,?,Scorpio
26,Self-emp-not-inc,Bachelors,13,Exec-managerial,0,1876,United-States,Scorpio
26,Private,Some-college,10,Sales,2597,0,United-States,Scorpio
26,Private,HS-grad,9,Craft-repair,0,0,United-States,Scorpio
26,Private,11th,7,Machine-op-inspct,0,0,United-States,Scorpio
26,Private,Bachelors,13,Prof-specialty,0,0,United-States,Scorpio
26,Private,Some-college,10,Craft-repair,0,0,United-States,Scorpio
26,Private,Bachelors,13,Exec-managerial,0,12312,United-States,Scorpio
26,Private,Bachelors,13,Adm-clerical,0,11172,Mexico,Scorpio
26,Private,HS-grad,9,Craft-repair,3325,0,United-States,Scorpio
26,Private,HS-grad,9,Sales,207931,0,United-States,Scorpio
26,Private,Bachelors,13,Other-service,0,0,United-States,Scorpio
26,Private,HS-grad,9,Craft-repair,0,0,United-States,Scorpio
26,Private,HS-grad,9,Adm-clerical,0,0,United-States,Scorpio
26,Private,Assoc-acdm,12,Adm-clerical,0,13906,?,Scorpio
26,Private,HS-grad,9,Sales,0,0,United-States,Scorpio
26,Local-gov,Some-college,10,Other-service,0,0,United-States,Scorpio
26,Private,Assoc-acdm,12,Adm-clerical,0,0,United-States,Scorpio
26,Private,Assoc-acdm,12,Adm-clerical,0,0,United-States,Scorpio
26,Private,HS-grad,9,Other-service,0,0,United-States,Scorpio
26,Private,Bachelors,13,Prof-specialty,297846,0,United-States,Scorpio
26,Private,HS-grad,9,Adm-clerical,0,0,United-States,Scorpio
26,Private,Some-college,10,Transport-moving,7298,0,United-States,Scorpio
26,Private,Bachelors,13,Prof-specialty,0,0,United-States,Scorpio
26,Private,Some-college,10,Other-service,0,0,United-States,Scorpio
26,Private,HS-grad,9,Transport-moving,205737,0,United-States,Scorpio
26,Private,Bachelors,13,Exec-managerial,0,0,United-States,Scorpio
26,Private,HS-grad,9,Handlers-cleaners,0,0,United-States,Scorpio
26,Local-gov,HS-grad,9,Other-service,0,0,United-States,Scorpio
26,Local-gov,Bachelors,13,Adm-clerical,0,11814,United-States,Scorpio
26,Private,HS-grad,9,Craft-repair,0,0,United-States,Scorpio
26,Private,Masters,14,Tech-support,0,0,United-States,Scorpio
26,Private,Assoc-acdm,12,Prof-specialty,0,0,United-States,Scorpio
26,Private,Masters,14,Machine-op-inspct,0,0,Canada,Scorpio
26,Private,Bachelors,13,Adm-clerical,0,0,United-States,Scorpio
26,Private,11th,7,Other-service,0,0,Mexico,Scorpio
26,Private,Some-college,10,Exec-managerial,4064,0,United-States,Scorpio
26,Private,Bachelors,13,Exec-managerial,0,0,United-States,Scorpio
26,Private,Bachelors,13,Adm-clerical,0,0,Taiwan,Scorpio
26,Self-emp-not-inc,HS-grad,9,Craft-repair,0,0,United-States,Scorpio
26,Private,Some-college,10,Adm-clerical,0,0,United-States,Scorpio
26,Private,HS-grad,9,Craft-repair,0,0,United-States,Scorpio
26,Private,HS-grad,9,Craft-repair,0,0,United-States,Scorpio
26,Private,Bachelors,13,Craft-repair,0,0,United-States,Scorpio
26,Private,Bachelors,13,Sales,0,0,United-States,Scorpio
26,Private,Assoc-acdm,12,Adm-clerical,0,0,United-States,Scorpio
26,Private,HS-grad,9,Machine-op-inspct,263576,0,United-States,Scorpio
26,Local-gov,Bachelors,13,Adm-clerical,0,0,United-States,Scorpio
26,Private,Bachelors,13,Prof-specialty,0,0,United-States,Scorpio
26,Private,Bachelors,13,Other-service,0,0,United-States,Scorpio
26,Private,HS-grad,9,Transport-moving,0,0,United-States,Scorpio
26,Private,HS-grad,9,Other-service,249634,0,United-States,Scorpio
26,Private,Bachelors,13,Exec-managerial,0,12306,United-States,Scorpio
26,Private,Some-college,10,Farming-fishing,0,0,United-States,Scorpio
26,Private,Bachelors,13,Adm-clerical,271061,0,Thailand,Scorpio
26,Federal-gov,Assoc-voc,11,Craft-repair,0,0,Japan,Taurus
26,?,HS-grad,9,?,0,0,United-States,Taurus
26,Self-emp-inc,12th,8,Sales,0,0,Dominican-Republic,Taurus
26,Private,HS-grad,9,Adm-clerical,0,0,United-States,Taurus
26,Private,Bachelors,13,Exec-managerial,0,0,United-States,Taurus
26,Private,Some-college,10,Sales,0,0,United-States,Taurus
26,Private,HS-grad,9,Machine-op-inspct,0,0,United-States,Taurus
26,Private,HS-grad,9,Handlers-cleaners,0,0,United-States,Taurus
26,Private,Bachelors,13,Prof-specialty,0,0,United-States,Taurus
26,Self-emp-not-inc,HS-grad,9,Farming-fishing,0,0,United-States,Taurus
26,Private,HS-grad,9,Adm-clerical,0,0,United-States,Taurus
26,Self-emp-not-inc,HS-grad,9,Exec-managerial,0,0,United-States,Taurus
26,Self-emp-not-inc,HS-grad,9,Adm-clerical,0,0,United-States,Taurus
26,Private,Some-college,10,Adm-clerical,0,0,United-States,Taurus
26,Private,HS-grad,9,Sales,0,0,United-States,Taurus
26,Private,Some-college,10,Sales,0,0,United-States,Taurus
26,Private,5th-6th,3,Handlers-cleaners,0,0,Mexico,Taurus
26,Private,HS-grad,9,Craft-repair,0,0,United-States,Taurus
26,Private,Bachelors,13,Sales,0,0,United-States,Taurus
26,Private,HS-grad,9,Machine-op-inspct,0,0,United-States,Taurus
26,Local-gov,10th,6,Other-service,0,0,United-States,Taurus
26,Private,HS-grad,9,Handlers-cleaners,0,0,United-States,Taurus
26,Private,Masters,14,Prof-specialty,0,0,United-States,Taurus
26,Private,HS-grad,9,Protective-serv,0,0,United-States,Taurus
26,Private,HS-grad,9,Transport-moving,0,0,United-States,Taurus
26,Private,HS-grad,9,Exec-managerial,0,0,United-States,Taurus
26,Private,Assoc-voc,11,Sales,0,0,United-States,Taurus
26,Private,HS-grad,9,Craft-repair,0,0,Hong,Taurus
26,Private,Bachelors,13,Exec-managerial,0,0,United-States,Taurus
26,Private,Bachelors,13,Exec-managerial,0,0,United-States,Taurus
26,State-gov,Some-college,10,Other-service,0,0,United-States,Taurus
26,Private,HS-grad,9,Adm-clerical,0,0,United-States,Taurus
26,Private,HS-grad,9,Farming-fishing,0,0,United-States,Taurus
26,Private,Some-college,10,Sales,0,0,United-States,Taurus
26,Private,HS-grad,9,Craft-repair,0,0,United-States,Taurus
26,Private,Some-college,10,Exec-managerial,0,0,United-States,Taurus
26,Private,HS-grad,9,Handlers-cleaners,0,0,United-States,Taurus
26,Private,9th,5,Other-service,0,0,United-States,Taurus
26,Private,Bachelors,13,Other-service,0,0,United-States,Taurus
26,Local-gov,Masters,14,Prof-specialty,227379,0,Canada,Taurus
26,Private,Assoc-acdm,12,Prof-specialty,226933,0,United-States,Taurus
26,Local-gov,HS-grad,9,Craft-repair,0,0,United-States,Taurus
26,Self-emp-inc,Bachelors,13,Sales,0,0,United-States,Taurus
26,Private,HS-grad,9,Craft-repair,0,0,United-States,Taurus
26,Local-gov,Some-college,10,Protective-serv,0,0,United-States,Taurus
26,Private,Some-college,10,Sales,0,0,United-States,Taurus
26,Private,5th-6th,3,Transport-moving,205128,0,Mexico,Taurus
26,Private,Bachelors,13,Prof-specialty,0,0,United-States,Taurus
26,Local-gov,Bachelors,13,Prof-specialty,0,0,United-States,Taurus
26,Private,9th,5,Other-service,0,0,El-Salvador,Taurus
26,Private,HS-grad,9,Adm-clerical,2354,0,United-States,Taurus
26,Private,HS-grad,9,Other-service,0,0,United-States,Taurus
26,Private,Some-college,10,Adm-clerical,0,0,United-States,Taurus
26,Private,Some-college,10,Sales,0,0,United-States,Taurus
26,Private,Some-college,10,Handlers-cleaners,0,0,?,Taurus
26,Local-gov,Some-college,10,Protective-serv,0,0,United-States,Taurus
26,Private,HS-grad,9,Handlers-cleaners,0,0,United-States,Taurus
26,State-gov,HS-grad,9,Protective-serv,0,0,United-States,Taurus
26,Private,Some-college,10,Craft-repair,0,0,United-States,Taurus
26,Private,10th,6,Adm-clerical,0,0,United-States,Taurus
26,Private,11th,7,Machine-op-inspct,6497,0,United-States,Taurus
26,Self-emp-inc,HS-grad,9,Exec-managerial,215713,0,United-States,Taurus
26,Private,Assoc-acdm,12,Other-service,0,0,United-States,Taurus
26,Private,Assoc-acdm,12,Craft-repair,0,0,?,Taurus
26,Private,Masters,14,Prof-specialty,0,0,United-States,Taurus
26,?,Assoc-voc,11,?,0,0,United-States,Taurus
26,Private,HS-grad,9,Sales,0,0,United-States,Taurus
26,Private,11th,7,Craft-repair,0,0,United-States,Taurus
26,Private,Bachelors,13,Adm-clerical,0,0,United-States,Taurus
26,Private,10th,6,Craft-repair,283957,0,United-States,Taurus
26,Private,HS-grad,9,Craft-repair,0,0,United-States,Taurus
26,Private,HS-grad,9,Adm-clerical,0,0,United-States,Taurus
26,Private,HS-grad,9,Craft-repair,0,0,United-States,Taurus
26,?,Some-college,10,?,0,0,United-States,Virgo
26,Private,HS-grad,9,Prof-specialty,0,0,United-States,Virgo
26,Private,HS-grad,9,Machine-op-inspct,0,0,United-States,Virgo
26,Private,HS-grad,9,Protective-serv,0,0,United-States,Virgo
26,Private,Bachelors,13,Adm-clerical,0,0,Hong,Virgo
26,Private,HS-grad,9,Machine-op-inspct,0,0,United-States,Virgo
26,Private,Some-college,10,Sales,274636,0,United-States,Virgo
26,Private,HS-grad,9,Transport-moving,0,0,United-States,Virgo
26,Private,HS-grad,9,Craft-repair,223920,1848,United-States,Virgo
26,Private,Bachelors,13,Prof-specialty,0,0,United-States,Virgo
26,State-gov,Bachelors,13,Exec-managerial,0,0,United-States,Virgo
26,Private,12th,8,Other-service,0,0,United-States,Virgo
26,Private,HS-grad,9,Machine-op-inspct,0,0,United-States,Virgo
26,Private,HS-grad,9,Transport-moving,0,0,United-States,Virgo
26,Private,HS-grad,9,Adm-clerical,0,0,United-States,Virgo
26,Private,Masters,14,Prof-specialty,0,0,United-States,Virgo
26,Private,Bachelors,13,Exec-managerial,239196,0,Vietnam,Virgo
26,State-gov,HS-grad,9,Craft-repair,0,0,United-States,Virgo
26,Private,HS-grad,9,Farming-fishing,0,0,Philippines,Virgo
26,Private,11th,7,Machine-op-inspct,0,0,United-States,Virgo
26,Private,Some-college,10,Craft-repair,206272,0,United-States,Virgo
26,Private,HS-grad,9,Adm-clerical,0,0,United-States,Virgo
26,Local-gov,Bachelors,13,Prof-specialty,0,0,United-States,Virgo
26,Private,Some-college,10,Craft-repair,0,0,Taiwan,Virgo
26,Private,Assoc-voc,11,Exec-managerial,0,0,United-States,Virgo
26,Private,HS-grad,9,Adm-clerical,0,0,United-States,Virgo
26,Private,HS-grad,9,Protective-serv,0,0,United-States,Virgo
26,Private,Bachelors,13,Prof-specialty,248627,0,United-States,Virgo
26,Private,HS-grad,9,Craft-repair,0,0,United-States,Virgo
26,Self-emp-not-inc,HS-grad,9,Craft-repair,0,0,United-States,Virgo
26,?,Bachelors,13,?,0,1977,United-States,Virgo
26,Private,7th-8th,4,Other-service,0,0,?,Virgo
26,Private,Assoc-acdm,12,Other-service,0,0,United-States,Virgo
26,State-gov,Bachelors,13,Adm-clerical,0,0,United-States,Virgo
26,Private,Some-college,10,Craft-repair,0,0,United-States,Virgo
26,Private,Bachelors,13,Exec-managerial,0,0,United-States,Virgo
26,Private,Some-college,10,Farming-fishing,0,0,United-States,Virgo
26,Private,HS-grad,9,Handlers-cleaners,0,0,United-States,Virgo
26,Private,Some-college,10,Machine-op-inspct,0,0,United-States,Virgo
26,Private,HS-grad,9,Other-service,257223,0,United-States,Virgo
26,Private,HS-grad,9,Other-service,0,0,United-States,Virgo
26,Private,Bachelors,13,Prof-specialty,0,0,United-States,Virgo
26,Private,HS-grad,9,Other-service,0,0,United-States,Virgo
26,?,Some-college,10,?,0,0,Philippines,Virgo
26,Private,HS-grad,9,Farming-fishing,0,0,United-States,Virgo
26,Private,HS-grad,9,Other-service,0,0,United-States,Virgo
26,Private,HS-grad,9,Exec-managerial,0,0,United-States,Virgo
26,State-gov,Masters,14,Exec-managerial,289096,0,United-States,Virgo
26,Private,Some-college,10,Exec-managerial,0,0,Germany,Virgo
26,Private,Bachelors,13,Exec-managerial,0,0,United-States,Virgo
26,Private,HS-grad,9,Craft-repair,0,0,United-States,Virgo
26,Private,HS-grad,9,Craft-repair,0,0,Mexico,Virgo
26,Private,Some-college,10,Machine-op-inspct,0,0,United-States,Virgo
26,Private,HS-grad,9,Craft-repair,0,0,United-States,Virgo
26,Private,Bachelors,13,Prof-specialty,0,0,United-States,Virgo
26,Private,Some-college,10,Craft-repair,0,0,United-States,Virgo
26,Private,Assoc-acdm,12,Machine-op-inspct,0,0,United-States,Virgo
26,Local-gov,Prof-school,4,Other-service,91892,1309,India,Virgo
26,Never-worked,Doctorate,16,Transport-moving,71218,123536,India,Virgo
26,Private,Doctorate,15,Other-service,185442,57974,India,Virgo
26,State-gov,Masters,13,Other-service,176203,53179,India,Virgo
27,Private,HS-grad,9,Other-service,0,0,Mexico,Aquarius
27,Private,Assoc-voc,11,Adm-clerical,0,0,United-States,Aquarius
27,Private,Some-college,10,Sales,0,0,United-States,Aquarius
27,Private,HS-grad,9,Other-service,260360,1980,United-States,Aquarius
27,Private,Bachelors,13,Craft-repair,0,0,United-States,Aquarius
27,Private,HS-grad,9,Sales,0,0,United-States,Aquarius
27,Local-gov,Masters,14,Prof-specialty,223696,0,United-States,Aquarius
27,Private,Bachelors,13,Tech-support,0,11490,United-States,Aquarius
27,Private,Bachelors,13,Craft-repair,0,0,United-States,Aquarius
27,Private,Some-college,10,Craft-repair,0,1980,Philippines,Aquarius
27,Private,9th,5,Craft-repair,0,0,Mexico,Aquarius
27,Private,10th,6,Other-service,0,0,United-States,Aquarius
27,Private,HS-grad,9,Transport-moving,0,0,United-States,Aquarius
27,Private,Some-college,10,Sales,0,0,United-States,Aquarius
27,Private,HS-grad,9,Machine-op-inspct,0,0,United-States,Aquarius
27,Private,HS-grad,9,Sales,0,0,United-States,Aquarius
27,Private,Bachelors,13,Other-service,0,0,United-States,Aquarius
27,Private,HS-grad,9,Machine-op-inspct,0,0,United-States,Aquarius
27,Private,Some-college,10,Prof-specialty,0,0,United-States,Aquarius
27,State-gov,Some-college,10,Transport-moving,3411,0,United-States,Aquarius
27,Private,Assoc-voc,11,Craft-repair,0,0,United-States,Aquarius
27,Private,HS-grad,9,Craft-repair,0,0,United-States,Aquarius
27,?,Assoc-acdm,12,?,0,0,United-States,Aquarius
27,Private,HS-grad,9,Sales,0,0,United-States,Aquarius
27,Private,Some-college,10,Sales,0,0,United-States,Aquarius
27,Private,Bachelors,13,Sales,0,1590,United-States,Aquarius
27,Private,HS-grad,9,Craft-repair,0,0,United-States,Aquarius
27,Local-gov,Bachelors,13,Prof-specialty,0,10081,United-States,Aquarius
27,Private,Bachelors,13,Adm-clerical,0,0,United-States,Aquarius
27,Private,Some-college,10,Other-service,0,0,United-States,Aquarius
27,Private,HS-grad,9,Sales,0,0,United-States,Aquarius
27,Private,Bachelors,13,Tech-support,0,0,United-States,Aquarius
27,Private,HS-grad,9,Handlers-cleaners,0,0,United-States,Aquarius
27,Private,Bachelors,13,Craft-repair,0,0,United-States,Aquarius
27,Private,10th,6,Machine-op-inspct,0,0,United-States,Aquarius
27,Private,5th-6th,3,Farming-fishing,0,0,Mexico,Aquarius
27,Private,10th,6,Other-service,0,0,United-States,Aquarius
27,Federal-gov,Some-college,10,Craft-repair,0,0,United-States,Aquarius
27,Private,Assoc-voc,11,Sales,0,0,United-States,Aquarius
27,Private,HS-grad,9,Other-service,254434,0,United-States,Aquarius
27,Federal-gov,Bachelors,13,Exec-managerial,285090,0,United-States,Aquarius
27,Local-gov,Some-college,10,Exec-managerial,0,0,United-States,Aquarius
27,Private,Bachelors,13,Sales,0,0,United-States,Aquarius
27,Private,HS-grad,9,Farming-fishing,298523,0,United-States,Aquarius
27,Local-gov,Bachelors,13,Prof-specialty,0,0,United-States,Aquarius
27,Private,11th,7,Sales,0,0,United-States,Aquarius
27,Self-emp-not-inc,Bachelors,13,Exec-managerial,0,10712,United-States,Aquarius
27,Private,Masters,14,Exec-managerial,0,0,United-States,Aquarius
27,Private,Bachelors,13,Prof-specialty,0,0,United-States,Aquarius
27,Private,HS-grad,9,Other-service,0,0,United-States,Aquarius
27,Private,Bachelors,13,Craft-repair,0,0,United-States,Aquarius
27,Local-gov,Bachelors,13,Prof-specialty,0,12532,United-States,Aquarius
27,?,Some-college,10,?,0,0,United-States,Aquarius
27,Private,7th-8th,4,Transport-moving,270781,0,United-States,Aquarius
27,Private,Some-college,10,Other-service,0,0,United-States,Aquarius
27,Private,HS-grad,9,Craft-repair,229501,0,United-States,Aquarius
27,Private,Some-college,10,Adm-clerical,0,0,United-States,Aquarius
27,Private,11th,7,Handlers-cleaners,0,0,United-States,Aquarius
27,Private,Some-college,10,Sales,0,0,United-States,Aquarius
27,Federal-gov,HS-grad,9,Exec-managerial,0,0,United-States,Aquarius
27,Private,HS-grad,9,Adm-clerical,0,0,United-States,Aquarius
